id,name,lat,lng,source,category,number_of_votes,reviews_per_day
ChIJcZUH7yEXrjsREu0CFIa6fz0,"Lenskart.com at Cox Town, Bengaluru",12.996091842651367,77.62163543701172,gmaps_v2,clinic,362,0.4552074569911563
ChIJIWjNrykRrjsRXLKE4AVkZzg,Dr. Shetty's Dental,13.013487815856934,77.66193389892578,gmaps_v2,clinic,1308,0.4492766359209693
ChIJT0i24ykXrjsRYM0GJBTNoWQ,Cura Multispeciality Hospitals - Kammanahalli,13.021495819091797,77.6373062133789,gmaps_v2,clinic,387,0.4419038240405286
ChIJM6DB52IWrjsRLJrKEqPtzjM,Anand Diagnostic Laboratory (A Neuberg Associate),12.981460571289062,77.60614776611328,gmaps_v2,clinic,1551,0.4370397716060961
ChIJQx1kLFcRrjsR14H1SenfVZI,"Lenskart.com at Horamavu, Bengaluru",13.02181339263916,77.65777587890625,gmaps_v2,clinic,345,0.4126469192892362
ChIJ7eoENxMXrjsRdbYXdN-Nfmg,Excell ENT Clinic,12.996828079223633,77.61127471923828,gmaps_v2,clinic,144,0.4098525501294081
ChIJmS4u_u4XrjsRDXa7upEowl8,Best Hospital in Bengaluru - Piles | Fissure | Fistula | Circumcision | Hernia | Varicose veins,12.979196548461914,77.61552429199219,gmaps_v2,clinic,394,0.4057947774592645
ChIJVS4odJMXrjsRsojyEqTtgj8,Dr Sapna Lulla,13.025784492492676,77.63780212402344,gmaps_v2,clinic,754,0.4055894537029646
ChIJ0Vv2JPIWrjsRXX2yGCIqh1U,Titan Eye+,12.996526718139648,77.61156463623047,gmaps_v2,clinic,899,0.3740027597013875
ChIJEVsThl4XrjsRgQEvHxr-Gl8,Plus Alpha Diagnostic,13.00103759765625,77.61300659179688,gmaps_v2,clinic,217,0.3652754101545582
ChIJjb8WZIsXrjsRUPTf8X4iRwM,Asra palace (असरा पैलेस),13.020648956298828,77.6158676147461,gmaps_v2,clinic,365,0.3569118649065956
ChIJuWMWuS8XrjsR3R-uEfpKGPs,"GarbhaGudi IVF Centre, Kalyan Nagar",13.024511337280272,77.64405059814453,gmaps_v2,clinic,894,0.3405576485999065
ChIJfV4reSMXrjsRDmYrE1pMw9I,Titan Eye+ Kammanahalli,13.02328872680664,77.63600158691406,gmaps_v2,clinic,1245,0.3338789739995473
ChIJh0siBdoRrjsRoMlwVZnB7nw,SAKYA Child Development Center,13.00561237335205,77.65541076660156,gmaps_v2,clinic,48,0.3306794932547268
ChIJC9J9h3AXrjsRB8bm-rW9WmY,The Marriage Fit - Marriage & Family Counselling,12.98076343536377,77.60531616210938,gmaps_v2,clinic,93,0.319798072543203
ChIJ3ey78SAXrjsRBHRtwTagAqs,"HOSMAT Hospital, Kalyan Nagar",13.02832317352295,77.63250732421875,gmaps_v2,hospital,287,0.3102351203826943
ChIJW9n10SAXrjsRA1XePCTJ4xY,Akshaya Neuro & Multi specialty hospital,13.016592025756836,77.63606262207031,gmaps_v2,hospital,316,0.3036344821981906
ChIJLwu-oS4XrjsRFXfI8m8ftho,Imax Diagnostics,13.024384498596191,77.64218139648438,gmaps_v2,clinic,698,0.3003789208721705
ChIJ4Y2VM_YWrjsRJBtI3rCN25w,HealthTree Services Pvt. Ltd.,13.000375747680664,77.61116027832031,gmaps_v2,clinic,833,0.2919676238658381
ChIJqWYAwjARrjsRudpucdsquic,Anand Diagnostic Laboratory (A Neuberg Associate),13.00350284576416,77.66287231445312,gmaps_v2,clinic,733,0.2828871132379856
ChIJEcCcIqQ-UakR1bQ4NYYbNDE,MediKites- Healthcare,13.022561073303224,77.65007019042969,gmaps_v2,clinic,77,0.2810001998696708
ChIJJ59bpYEXrjsRBX5jNmVc4LM,Glamyo | Laser Piles | Circumcision | Hernia | Fistula | Gall Stone | Gynecomastia,13.014992713928224,77.63570404052734,gmaps_v2,clinic,155,0.2803713370972292
ChIJ_1unGPoXrjsR94cy98cZta8,SKINHOLIC Skin and Hair Center,12.98516082763672,77.6185531616211,gmaps_v2,clinic,161,0.2801183172860292
ChIJQ3ht0tsXrjsR4E903I1w8TM,SHRI SAI DIAGNOSTIC CENTER,13.006202697753906,77.64849090576172,gmaps_v2,clinic,32,0.275330714531403
ChIJBygcVCgXrjsR4RGUt09wZo8,Ayu Health Hospitals,13.02672290802002,77.63932800292969,gmaps_v2,hospital,165,0.2748971999012869
ChIJ21uN2iIXrjsR2dm-SvYioTk,"Unicorn Children, Orthopedic & Multi-Speciality Clinic",13.02671718597412,77.631103515625,gmaps_v2,clinic,64,0.2719589409674107
ChIJ0XdbEOMXrjsR4lsjfTfh0Go,"Motherhood Fertility & IVF Center - HRBR Layout, Bangalore",13.021646499633787,77.64864349365234,gmaps_v2,clinic,161,0.2705596572724286
ChIJ0RbhgPUWrjsRMGF86Dj1bko,"Santosh Diagnostic & Scan Centre - MRI Scan, CT Scan, Ultrasound Scan",12.993633270263672,77.60763549804688,gmaps_v2,clinic,865,0.2696189275430951
ChIJ6bYbTJwXrjsRpgl3ThD9mAY,Orthosquare,12.9962797164917,77.61357879638672,gmaps_v2,clinic,100,0.2688566283754459
ChIJ1dZpnRsXrjsRxBTJsSTPsnQ,PMHS PhysioRehab,13.000876426696776,77.62350463867188,gmaps_v2,clinic,68,0.2645594492127316
ChIJ1ze0OzMRrjsROYlKIZbe1tk,"Evershine Dental Clinic - Kasturi Nagar, Bengaluru",13.011412620544434,77.66016387939453,gmaps_v2,hospital,316,0.2633813938328503
ChIJ39kcmiEXrjsRoczSurs-X7c,Health and Hijama Cupping Therapy Clinic Bangalore,13.010393142700195,77.6483154296875,gmaps_v2,clinic,843,0.2577983604062221
ChIJExd-C9MWrjsRvlF3dVGuK44,Philips Zidon Services,13.009343147277832,77.6495361328125,gmaps_v2,clinic,748,0.2563988111101597
ChIJ3ZMl1dUWrjsRHcXFKbiOr1E,Vardhan Fertility,13.012221336364746,77.64795684814453,gmaps_v2,clinic,663,0.2472757512397619
ChIJi8yo-rUXrjsRIebCh4EozTM,Ayushman Ayurveda Kasturi Nagar,13.00928783416748,77.65616607666016,gmaps_v2,clinic,137,0.2460446157910057
ChIJqSNaBuwXrjsR78gXMWjkVFw,Prabas VCare Health Clinic (P) Ltd. - Kammanahalli,13.024961471557615,77.63732147216797,gmaps_v2,clinic,357,0.243535178787957
ChIJHxkFpeIRrjsR0Ku0YO5jkgI,Specsmakers - Horamavu,13.02267360687256,77.65803527832031,gmaps_v2,clinic,316,0.2431218633914506
ChIJMT-RkFUXrjsRXsQYfX5uW9I,Dr Shashidhar's Wellness Clinic,12.998363494873049,77.6177749633789,gmaps_v2,clinic,54,0.2428954790391759
ChIJnzvuM7kRrjsRsscX46VLwiM,Rejoice physiotherapy and Rehabilitation Center,12.99973964691162,77.66232299804688,gmaps_v2,clinic,85,0.2283965449175828
ChIJ95nKWH0RrjsRbJMLwECNoiY,Centre for Skin Care,13.025778770446776,77.6604232788086,gmaps_v2,clinic,203,0.2209445540931455
ChIJGQxBM-oXrjsRa28jTgw_ytw,Ghar Pe Diagnostics - X Ray | ECG | PFT | Blood Test at Home,12.995587348937988,77.60807037353516,gmaps_v2,clinic,89,0.2192816109031233
ChIJI7lrNAwXrjsRk7ZjyuZpZQw,Pristyn Care,13.017640113830566,77.64299011230469,gmaps_v2,clinic,234,0.2188420758528699
ChIJWbIrMNEXrjsRD4m-FA1Xthk,BabyScience IVF,13.016464233398438,77.64287567138672,gmaps_v2,clinic,115,0.2169144310773934
ChIJv_gjOfAWrjsRpd-dYNpV8qg,Smiles Dental Specialities (NABH Accredited Dental Clinic) Dental Clinic in Frazer Town,13.000258445739746,77.61796569824219,gmaps_v2,clinic,399,0.2158871421558177
ChIJS2mHhiQXrjsR8MGiR2Nnxrk,"Contura Clinic: Dermatology, Plastic Surgery & Hair Transplantation",13.018502235412598,77.65016174316406,gmaps_v2,clinic,629,0.2104927597952011
ChIJy6dt6joXrjsRFE1d0AQKZMA,VRIKSHA HEART AND DENTAL CLINIC,13.005874633789062,77.63981628417969,gmaps_v2,clinic,239,0.2079903189257411
ChIJ-3xYmiQXrjsR-cI0dpxV_ug,Sabka dentist - HRBR Layout (Bangalore),13.023829460144045,77.63700866699219,gmaps_v2,clinic,508,0.2050886078182779
ChIJGc5uk0AXrjsRTBL1174aWBE,Clove Dental,13.018232345581056,77.64663696289062,gmaps_v2,clinic,45,0.2010456649787035
ChIJldMS3bgRrjsRWgHFwYdKILg,Aanvii Hearing Solutions Pvt Ltd,13.022710800170898,77.6491928100586,gmaps_v2,clinic,369,0.1984001609823247
ChIJNVtrcR4XrjsRSifW13NIgl8,"Dr. Bhushan Chittawadagi | Laproscopic, Gastro & GI Cancer Surgeon | Best Laproscopic hernia & Best Gall bladder surgeon",13.028379440307615,77.63257598876953,gmaps_v2,hospital,65,0.1965844226657498
ChIJpzWaNC8XrjsR3XqigNy_djw,Ovum Woman & Child Speciality Hospital,13.0172758102417,77.64327239990234,gmaps_v2,hospital,668,0.1955515651104933
ChIJQVBD4C8RrjsRZqyQQOgVfAs,Cure N Care Hospital,13.024364471435549,77.65638732910156,gmaps_v2,clinic,316,0.1923193596860812
ChIJoyRWCCYXrjsRdQ_0M_9_ehg,Shathayu Ayurveda Clinic,13.02008056640625,77.64132690429688,gmaps_v2,clinic,427,0.1905381750568553
ChIJU5q9qPUXrjsRQxNNTpOYigI,A3 Ayush Health care center,13.001022338867188,77.61002349853516,gmaps_v2,clinic,213,0.1904809398425955
ChIJR9lD7T8RrjsRdax8phWjsDM,AVKA Naturals | NaturalOrganicProducts ~Hair Growth Products 40+ Hair n Skin Sls|Paraben|Sulphate|Toxic Free Products,13.008115768432615,77.65758514404297,gmaps_v2,clinic,79,0.1901322064531131
ChIJr9oPCmbFrzsRX5RoVnRxDWA,Specsmakers - Kammanahalli,13.014598846435549,77.63583374023438,gmaps_v2,clinic,346,0.189686760814737
ChIJlct7psUXrjsRXV__wKY2kos,Brace Avenue Orthodontic Center And Dental Clinic,13.009114265441896,77.6505126953125,gmaps_v2,clinic,68,0.1833391484971273
ChIJwz5ATb_0h4ERimm6-McootI,Oyster Hospitals,13.017278671264648,77.64317321777344,gmaps_v2,hospital,106,0.1827402307035552
ChIJ18-MJnAXrjsRXrNeukKaeQU,Magnus Homeopathy,12.99881076812744,77.61593627929688,gmaps_v2,clinic,31,0.1803833023950557
ChIJF9ZpZckXrjsRxDdRpejy0kE,Shenoy's ENT Clinic Dr Supreetha shenoy,13.017215728759766,77.6400375366211,gmaps_v2,clinic,30,0.1777898987077719
ChIJT0qa6XAXrjsRP0VyJOB1zEA,Dr Batra’s Homeopathy Clinic,13.023774147033691,77.63728332519531,gmaps_v2,clinic,582,0.1766337245187275
ChIJbyj5Bd4XrjsRICunvJNBO5w,Apollo diagnostics,13.001416206359863,77.63158416748047,gmaps_v2,clinic,43,0.1753295818126139
ChIJfWwbznoWrjsRJuD7hrh99wE,Shifaa Hospital,12.989991188049316,77.59896087646484,gmaps_v2,clinic,529,0.169980064153327
ChIJT5O7EioRrjsRryEY2lkYnrE,Rashi Diagnostics - Banaswadi,13.014619827270508,77.65792846679688,gmaps_v2,clinic,629,0.1685536485654442
ChIJE4q2myQXrjsRhpYEOIRNZZI,"Nova IVF Fertility Center - Best IVF Center in Kalyan Nagar, Bengaluru",13.023849487304688,77.63690948486328,gmaps_v2,clinic,380,0.1676083310631692
ChIJUzyOCtsQrjsRium-iD9N5Tg,Cloudnine Fertility,13.024354934692385,77.63697052001953,gmaps_v2,clinic,335,0.1651236245046334
ChIJwxAQRe8WrjsRgLAOK41TJkM,Plexus Neuro and Stem cell research centre,13.010278701782228,77.65152740478516,gmaps_v2,clinic,477,0.1648687077378121
ChIJSw-gp_YWrjsRZtwwdN1LMi0,Clove Dental,12.996427536010742,77.61262512207031,gmaps_v2,clinic,333,0.1636186890881685
ChIJ13467OEXrjsRrR8QzuIjYTk,"MRSH Ezlar Care | Specialized Speech Therapy, Occupational Therapy & Behavioural Therapy Centre",13.016663551330566,77.6439437866211,gmaps_v2,clinic,65,0.1631950712298829
ChIJDdNQHVAXrjsR1MKQrTPoZk8,SNM Medical and Eye Care Centre,12.99661636352539,77.61726379394531,gmaps_v2,clinic,46,0.1630866512320317
ChIJM8XyPlQXrjsRncJ2tcga1b4,SwastyaPhysio Physiotherapy Clinic,13.018217086791992,77.64663696289062,gmaps_v2,clinic,101,0.1620820229316418
ChIJ4U2WBjERrjsRg0yCX1-uCAY,Lenskart.com at Kasturi Nagar,13.001323699951172,77.66181945800781,gmaps_v2,clinic,307,0.1604727392541955
ChIJxWs7gy4XrjsRKco5Fm8avnU,Surgiderma Hospital Skin Hair Laser Plastic Surgery,13.02269458770752,77.6479263305664,gmaps_v2,clinic,403,0.1590941052104809
ChIJey1--dUWrjsRRGXzcoPRQcY,DNA Skin Clinic Bangalore,13.014647483825684,77.64840698242188,gmaps_v2,clinic,356,0.1543023736170231
ChIJhYGvqNwXrjsRvHq6SlAhg7U,"Praba's VCare Health Clinic (P) Ltd., - Indiranagar",12.97805404663086,77.63468170166016,gmaps_v2,clinic,210,0.1512006363026777
ChIJebqVx4AXrjsRXPkijui9uYU,Centre Of Wellness Adapted Hijama Cupping Therapy (CWAHT),13.016809463500977,77.63587188720703,gmaps_v2,clinic,273,0.1482240087112522
ChIJWVh24JoRrjsRgUbCuhG1qxY,Clove Dental,13.021454811096191,77.65721130371094,gmaps_v2,clinic,297,0.1453649211391564
ChIJPz7GQgAXrjsR7unwlHK80Z4,HealthGreen Diagnostics Pvt Ltd,12.996625900268556,77.61165618896484,gmaps_v2,clinic,160,0.1438742568968525
ChIJFZDFMPMWrjsR4t_QV2QTPG8,COSMODENT INDIA - INVISALIGN | DENTAL IMPLANTS | SMILE DESIGN | VENEERS | ORTHO BRACES | LASER RCTs | 3D SCANS and MUCH MORE,13.023958206176758,77.63362884521484,gmaps_v2,clinic,306,0.1423251875799611
ChIJcfRpVccXrjsRQDj9kSU_whA,"Shaivya Dental Clinic & Implant Center- Chelkere, Kalyan Nagar",13.029022216796877,77.64404296875,gmaps_v2,clinic,40,0.1411601057034319
ChIJIX3p8w4XrjsRIab5vCHWwZ0,Clove Dental,12.997777938842772,77.60063934326172,gmaps_v2,clinic,248,0.1408222234966301
ChIJXbTKf-UWrjsRnkwlwNjfieI,Dr Chirag Thonse | The Orthopaedic Clinic | Milton Street,13.001461029052734,77.62401580810547,gmaps_v2,hospital,156,0.1403178555887074
ChIJxylZec8RrjsRGBS8ahv8jc8,Advance Spine & Joint Accucare,13.019535064697266,77.65628814697266,gmaps_v2,clinic,134,0.1384518933902722
ChIJDckQ1_MWrjsRl7P1MHYg_LY,Dr Poovamma CU Breast Cancer Specialist Surgeon Doctor,12.996786117553713,77.61608123779297,gmaps_v2,clinic,135,0.1377178847713608
ChIJ9ZphQisRrjsRXwqRciDmrPI,GiftAbled Child Development Center,13.001455307006836,77.6612548828125,gmaps_v2,clinic,103,0.1376640861714807
ChIJVWGxCXsXrjsR2GXauPTmUtA,Aesthetica Veda,13.02314567565918,77.6369400024414,gmaps_v2,clinic,46,0.1360831040999794
ChIJWbgrZQwXrjsRS4FLtZwnvwA,"Indira IVF Fertility Centre - Best IVF Center in Kalyan Nagar, Bengaluru",13.019413948059082,77.64297485351562,gmaps_v2,clinic,86,0.1343230256174748
ChIJH1rqpSUXrjsRNM5Hr1aFvK0,Trinity Gastroenterology And Liver Clinic,13.022594451904297,77.63983154296875,gmaps_v2,hospital,331,0.1339113363613316
ChIJvULmpGIRrjsRdSRwNgXPHTc,Dr. Rethvi's Skin Space,13.022740364074709,77.6578598022461,gmaps_v2,clinic,137,0.133893506384386
ChIJX22WoYsXrjsRQJXf9Kl91ak,KOSMEDIX HAIR TRANSPLANT CLINIC,13.008728981018066,77.65135955810547,gmaps_v2,clinic,58,0.1330042271414511
ChIJdWH8J2QRrjsR6FwoTxmU8uQ,Clove Dental,13.010540008544922,77.64823150634766,gmaps_v2,clinic,266,0.1322644953582974
ChIJ1Xe1NIgWrjsRAwaLBWgOgMc,Anglo American Optical Co,12.982625007629396,77.60740661621094,gmaps_v2,clinic,375,0.1304778949424528
ChIJXRm2n5IWrjsRLeoMOSmdsWs,Sarvothams Spine Care - By Vijay Sarvotham For Back pain & Neck pain,12.989384651184082,77.61937713623047,gmaps_v2,clinic,415,0.130030210120058
ChIJGRvQSyMXrjsRX-KG3p0der4,Conjuring Smiles Multi-Speciality Dental Clinic,13.00727081298828,77.61409759521484,gmaps_v2,clinic,43,0.1297586692024651
ChIJNT7s2UcXrjsRpCivkkQDUjg,Clove Dental,13.024084091186523,77.63276672363281,gmaps_v2,clinic,268,0.1292336873543018
ChIJY_tzQ40RrjsRvpULWQ1Gf9w,Amrita Dental Clinic,13.00343894958496,77.66079711914062,gmaps_v2,hospital,217,0.1280269951441886
ChIJYxm6C5QXrjsRNGPwah005yk,Roots Diagnostics,13.010130882263184,77.63467407226562,gmaps_v2,clinic,96,0.1277466928963434
ChIJk0GUvSsRrjsR7y8wPrzaohg,Dr Deepa Vinay Nambiar :Shanthi Women's Healthcare Center,13.011329650878906,77.6573486328125,gmaps_v2,clinic,326,0.1262580027581015
ChIJlTXQHoUWrjsRJcTSZw8yKco,CARE ON CALL (Central),12.977093696594238,77.61759185791016,gmaps_v2,clinic,301,0.1260288217657218
ChIJ97Bjw0sXrjsRLqy9KirBO1E,SHREE NARAYANA HOSPITAL,13.013489723205566,77.66081237792969,gmaps_v2,clinic,46,0.124929824418022
ChIJibL33HoRrjsR4xfLXV_jT54,"Wellfinity - Functional Medicine, Holistic & Integrative Programs to Reverse Diabetes & Chronic Diseases",13.007404327392578,77.65739440917969,gmaps_v2,clinic,36,0.1245280752677409
ChIJ1_wJXeAXrjsRXo8pZuUzAN0,DentaCode - Dental clinic Banaswadi,13.013487815856934,77.64833068847656,gmaps_v2,clinic,216,0.1224488430105235
ChIJW73LDuQXrjsRj9x1ONoI224,Mind Calm Centre,13.020544052124023,77.64006805419922,gmaps_v2,clinic,57,0.1216029334831114
ChIJSQmGFRwXrjsRDm1Z2Tf8QzM,Dr.Noor Saira's Dental Studio,13.000298500061035,77.61729431152344,gmaps_v2,clinic,87,0.121519562947313
ChIJd5-RBtYWrjsRYDLAjThSCsQ,Partha Dental Skin Hair Clinic,13.01445770263672,77.64788818359375,gmaps_v2,clinic,226,0.1184585860407672
ChIJQ-WA8dQQrjsRSYPQ7RmAVUM,"Floss & Gloss Dental care, Banaswadi, Invisalign provider",13.014533996582031,77.65740966796875,gmaps_v2,clinic,240,0.1181490084400304
ChIJGZb0wPgRrjsRnUK8imIYiU4,New Janapriya Super Speciality Hospital,13.00583553314209,77.65971374511719,gmaps_v2,clinic,183,0.1174478273355301
ChIJE_eyUCoXrjsRrq255SfwU0E,Diagnostica SPAN Kalyan Nagar,13.014673233032228,77.6483154296875,gmaps_v2,clinic,39,0.1163614463614515
ChIJ5_eHL7IXrjsRVcjDAI-VqTg,Prime Wellness,13.005388259887695,77.60108184814453,gmaps_v2,clinic,45,0.1153447636592319
ChIJD8EWE5wXrjsR3APvh9jtF_g,Nature Maternity Baby Care,13.006696701049805,77.64095306396484,gmaps_v2,clinic,77,0.1135636859220512
ChIJoWpJQ18XrjsRr3pSl5xwR0k,"Dr.Saud Ahmed MS (CMC Vellore),DNB,DLO,Fellowship in Allergy,Fellowship Sleep Surgery,Dip Lateral Skull Base Surgery",12.99679183959961,77.6112289428711,gmaps_v2,clinic,161,0.1128347289760572
ChIJuYHCUZsWrjsRfTISHXuG9jE,Dr. Raphael Parambi's Dental Surgery | Top Dentist In Bangalore,12.974661827087402,77.6192855834961,gmaps_v2,clinic,251,0.1120515102958795
ChIJlbP_yyAXrjsRbTBmwshv45A,RK Multi speciality Hospitals,13.013835906982422,77.63545989990234,gmaps_v2,clinic,340,0.1115507116461494
ChIJk5vxNLMXrjsRTPxH8QnRvKs,Mi Service Center ( Kammanahalli ),13.00948429107666,77.64310455322266,gmaps_v2,clinic,103,0.1114834980758661
ChIJ-TeLFNoWrjsRzZEhgLJoFUE,Bong Homoeo Care,13.014508247375488,77.65623474121094,gmaps_v2,clinic,329,0.1111481106052891
ChIJUSDqO3sXrjsRUEourCWzp8E,Wanee Dental Avenue,12.995232582092283,77.60819244384766,gmaps_v2,clinic,124,0.1100494344204197
ChIJR6-A5cYXrjsRf__N7wgf1Eg,Partha Dental Skin Hair Clinic,12.997516632080078,77.61494445800781,gmaps_v2,clinic,186,0.1075279386194148
ChIJW_lPqSUXrjsRD7OMJWR48r8,The Dental Lounge - Aesthetic & Implant Centre - Kalyan Nagar,13.02272129058838,77.6397705078125,gmaps_v2,clinic,249,0.1059928403988329
ChIJt_4hltQXrjsRODcPJ1m7ong,The Heart Hospital,13.016541481018066,77.64318084716797,gmaps_v2,clinic,173,0.1054526190268252
ChIJyWsmCP0WrjsRpQY-ef76xGI,V-Care Mediscon Hospital,13.011364936828612,77.61630249023438,gmaps_v2,clinic,234,0.1053427104338214
ChIJn5wDsikRrjsR0ok9RkNUBm4,Ray7 Diagnostics,13.013555526733398,77.661865234375,gmaps_v2,clinic,174,0.1051237272201506
ChIJN71UsFAXrjsRru7IkRqyKiw,SSYNOVIUM PHYSIOTHERAPY CLINIC.,13.024248123168944,77.63444519042969,gmaps_v2,clinic,258,0.103730856102698
ChIJ_Yxo8WUWrjsRD58AOWHwWOk,Genesis Hospital,12.986430168151855,77.59790802001953,gmaps_v2,clinic,370,0.1034341389526612
ChIJHR7lOBARrjsRV6-E1CbWQpY,Dr SS Dental Care & Advanced Dental Implant Center,13.00836944580078,77.6556167602539,gmaps_v2,clinic,171,0.1016462825774086
ChIJa86naggXrjsRtoOclx8JO7U,Totalkare Knee And Sports Injury's Clinic,13.01501750946045,77.63256072998047,gmaps_v2,clinic,135,0.1015047257568398
ChIJA0Jf9J8XrjsR0EDhRzS0Q9s,Dr Alis DentaCare,12.985486030578612,77.59800720214844,gmaps_v2,clinic,215,0.1007969754656385
ChIJU37dUy0RrjsRQsxoItFY7j0,Dr. Sarathi - Best Diabetologist,13.011201858520508,77.6591567993164,gmaps_v2,clinic,59,0.1000964146668345
