"id","name","lat","lng","top_category","sub_categories","type","brand_name","brand_id","address","pincode","town_name","source","number_of_votes","rating","created_at","verified","last_verification_date","active","additional_data","geo_filter_1","geo_filter_2","service_options","oldest_review_timestamp","top_reviews","top_review_keywords","price_level","category"
"ChIJ0R2ujZ8RrjsRUU94DFmk_0k","Decathlon Whitefield","12.994766235351562","77.7010726928711","retail","[Outdoor sports store, Bicycle repair shop, Bicycle Shop, Cricket shop, Fitness equipment wholesaler, Running store, Skateboard shop, Soccer store, Sportswear store, Swimwear store]","N_A","Decathlon","decathlon","Decathlon Whitefield, ITPL Main Rd, near Phoenix Market City, Whitefield, KEB Colony, Industrial Area, Hoodi, Bengaluru, Karnataka 560048","560048","bangalore","gmaps_v2","37576","4.400000095367432","1706767070","2","1701099617","1","{country=IN, city=Bengaluru, hexadecimal_cid=0x3bae119f8dae1dd1:0x49ffa4590c784f51, timezone=Asia/Calcutta, description=null, poi_locality=Whitefield, KEB Colony, Industrial Area, Hoodi, language=English, review_link=https://search.google.com/local/reviews?placeid=ChIJ0R2ujZ8RrjsRUU94DFmk_0k&q=night+club&authuser=0&hl=en&gl=IN, image_source=photos:gmm_android, domain_name=decathlon, gmaps_category=outdoor_sports_store, logo=https://lh4.googleusercontent.com/-E3QyPG0snes/AAAAAAAAAAI/AAAAAAAAAAA/WgGYyH1DDlo/s44-p-k-no-ns-nd/photo.jpg, state=Karnataka, place_url=https://www.google.com/maps/place/?q=place_id:ChIJ0R2ujZ8RrjsRUU94DFmk_0k, owner={""owner_name"": ""Decathlon Whitefield (Owner)"", ""owner_id"": ""104756633064151136714"", ""owner_link"": ""https://www.google.com/maps/contrib/104756633064151136714""}, query_keyword=night club, pincode=560048.0, website=http://www.decathlon.in/, number_of_photos=8906, display_image_url=https://lh5.googleusercontent.com/p/AF1QipNd5kiC_rOTeJH4O96FtEgzFXTe5NgknNo7Br5f=w360-h270-k-no, contact_number=tel:+918095000898, reviews_per_score={""1"": 564, ""2"": 430, ""3"": 2498, ""4"": 12622, ""5"": 21370}, query_city=nashik, reviews_id=5.332161186198213e+18, working_hours={""Friday"": ""8\u202fam\u201310\u202fpm"", ""Saturday"": ""8\u202fam\u201310\u202fpm"", ""Sunday"": ""8\u202fam\u201310\u202fpm"", ""Monday"": ""8\u202fam\u201310\u202fpm"", ""Tuesday"": ""8\u202fam\u201310\u202fpm"", ""Wednesday"": ""8\u202fam\u201310\u202fpm"", ""Thursday"": ""8\u202fam\u201310\u202fpm""}, source_image_year=2017.0, facilities=null}","123303312120","12330331212022","[]",,"[]","[]",,"clothing_store"
"ChIJez6EsCc9rjsR1OgmK7Vjxvs","Rock Line Mall","13.040772438049316","77.51831817626953","retail","[null]","N_A","N_A","N_A","Rock Line Mall, Prashanth Nagar, T. Dasarahalli, Bengaluru, Karnataka 560057, India","560057","bangalore","gmaps_v2","0","0.0","1706767070","1","1706770386","1","{country=IN, city=Bengaluru, hexadecimal_cid=0x3bae3d27b0843e7b:0xfbc663b52b26e8d4, timezone=Asia/Calcutta, description=null, poi_locality=Prashanth Nagar, T. Dasarahalli, language=English, review_link=null, image_source=photos:gmm_android, domain_name=null, gmaps_category=null, logo=null, state=Karnataka, place_url=https://www.google.com/maps/place/?q=place_id:ChIJez6EsCc9rjsR1OgmK7Vjxvs, owner=null, query_keyword=shopping mall, pincode=560057.0, website=null, number_of_photos=2, display_image_url=https://lh5.googleusercontent.com/p/AF1QipOuVX9UjPl-5IQvegCgm5aJO0bVrYXNddK4iwyM=w360-h640-k-no, contact_number=null, reviews_per_score=null, query_city=bangalore, reviews_id=-304446295036729132, working_hours=null, source_image_year=2022.0, facilities=null}","123303312021","12330331202113","[]",,"[]","[]",,"shopping_mall"
"ChIJ_Tef7PcUrjsRfMotlTVNUPU","Market Square Mall","12.921967506408691","77.62025451660156","retail","[Shopping mall, Market]","N_A","N_A","N_A","Market Square Mall, BBMP Commericial Plaza, Hosur Rd, Madiwala, Bengaluru, Karnataka 560034","560034","bangalore","gmaps_v2","11476","4.0","1706767070","1","1706773051","1","{country=IN, city=Bengaluru, hexadecimal_cid=0x3bae14f7ec9f37fd:0xf5504d35952dca7c, timezone=Asia/Calcutta, description=Shopping mall with familiar chains for clothes & footwear, a supermarket & fast food such as KFC., poi_locality=Sidharata Colony, Madiwala, Koramangala 2nd Block, Koramangala, language=English, review_link=https://search.google.com/local/reviews?placeid=ChIJ_Tef7PcUrjsRfMotlTVNUPU&q=shopping+mall&authuser=0&hl=en&gl=IN, image_source=photos:gmm_ios, domain_name=nan, gmaps_category=shopping_center, logo=https://lh5.googleusercontent.com/-MRHI551diOY/AAAAAAAAAAI/AAAAAAAAAAA/FONu6cg3TNE/s44-p-k-no-ns-nd/photo.jpg, state=Karnataka, place_url=https://www.google.com/maps/place/?q=place_id:ChIJ_Tef7PcUrjsRfMotlTVNUPU, owner={""owner_name"": ""Market Square Mall (Owner)"", ""owner_id"": ""107394786287841200996"", ""owner_link"": ""https://www.google.com/maps/contrib/107394786287841200996""}, query_keyword=shopping mall, pincode=560034.0, website=nan, number_of_photos=4513, display_image_url=https://lh5.googleusercontent.com/p/AF1QipOb6lD-76XIaCNMWse0Ur5936IoI5hfktgsUciG=w122-h92-k-no, contact_number=nan, reviews_per_score={""1"": 314, ""2"": 484, ""3"": 2514, ""4"": 4136, ""5"": 3921}, query_city=bangalore, reviews_id=-7.700306437489432e+17, working_hours={""Wednesday"": ""9:30\u202fam\u201310\u202fpm"", ""Thursday"": ""9:30\u202fam\u201310\u202fpm"", ""Friday"": ""9:30\u202fam\u201310\u202fpm"", ""Saturday"": ""9:30\u202fam\u201310\u202fpm"", ""Sunday"": ""9:30\u202fam\u201310\u202fpm"", ""Monday"": ""9:30\u202fam\u201310\u202fpm"", ""Tuesday"": ""9:30\u202fam\u201310\u202fpm""}, source_image_year=2020.0, facilities={""Service options"": {""In-store shopping"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible lift"": true}}}","123303312033","12330331203320","[]",,"[]","[]",,"shopping_mall"
"ChIJbQb8IPs9rjsR4j-RbzJFroA","GT World Mall","12.973810195922852","77.55158996582031","retail","[Shopping mall, Market]","N_A","N_A","N_A","GT World Mall, Magadi Main Rd, next to Prasanna Theatre, Cholourpalya, Bengaluru, Karnataka 560023","560023","bangalore","gmaps_v2","46500","4.300000190734863","1706767070","1","1706770386","1","{country=IN, city=Bengaluru, hexadecimal_cid=0x3bae3dfb20fc066d:0x80ae45326f913fe2, timezone=Asia/Calcutta, description=Indoor mall with various clothing stores, plus a food court, supermarket, cinema & bowling alley., poi_locality=Cholourpalya, language=English, review_link=https://search.google.com/local/reviews?placeid=ChIJbQb8IPs9rjsR4j-RbzJFroA&q=shopping+mall&authuser=0&hl=en&gl=IN, image_source=photos:gmm_android, domain_name=gtworld, gmaps_category=shopping_center, logo=https://lh3.googleusercontent.com/-W3M2kzRZ3PI/AAAAAAAAAAI/AAAAAAAAAAA/xYcO3tEWwAk/s44-p-k-no-ns-nd/photo.jpg, state=Karnataka, place_url=https://www.google.com/maps/place/?q=place_id:ChIJbQb8IPs9rjsR4j-RbzJFroA, owner={""owner_name"": ""GT World Mall (Owner)"", ""owner_id"": ""101305787203435658548"", ""owner_link"": ""https://www.google.com/maps/contrib/101305787203435658548""}, query_keyword=shopping mall, pincode=560023.0, website=http://www.gtworld.in/, number_of_photos=26884, display_image_url=https://lh5.googleusercontent.com/p/AF1QipOirW6LAvbiugSgLKhW8jc45nQqBzVWfme4xzpr=w80-h106-k-no, contact_number=tel:+918046329003, reviews_per_score={""1"": 1233, ""2"": 855, ""3"": 4765, ""4"": 15962, ""5"": 22699}, query_city=bangalore, reviews_id=-9.17431930798465e+18, working_hours={""Wednesday"": ""10\u202fam\u201310\u202fpm"", ""Thursday"": ""10\u202fam\u201310\u202fpm"", ""Friday"": ""10\u202fam\u201310\u202fpm"", ""Saturday"": ""10\u202fam\u201310\u202fpm"", ""Sunday"": ""10\u202fam\u201310\u202fpm"", ""Monday"": ""10\u202fam\u201310\u202fpm"", ""Tuesday"": ""10\u202fam\u201310\u202fpm""}, source_image_year=2022.0, facilities={""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""In-store shopping"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible lift"": true, ""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Toilets"": true}}}","123303312032","12330331203201","[]",,"[]","[]",,"shopping_mall"
"ChIJj9VQyNE9rjsRsVrZQsVMFmM","Vaishnavi Sapphire Centre","13.024006843566895","77.54891967773438","retail","[Shopping mall]","N_A","N_A","N_A","9, Vaishnavi Sapphire Centre, 36, Tumkur Rd, Yeshwanthpur Industrial Area, Phase 1, Yeswanthpur, Bengaluru, Karnataka 560022","560022","bangalore","gmaps_v2","31857","4.099999904632568","1706767070","1","1706769758","1","{country=IN, city=Bengaluru, hexadecimal_cid=0x3bae3dd1c850d58f:0x63164cc542d95ab1, timezone=Asia/Calcutta, description=Multi-level shopping complex with brand-name stores & fast-food restaurants, plus a cinema., poi_locality=Yeshwanthpur Industrial Area, Phase 1, Yeswanthpur, language=English, review_link=https://search.google.com/local/reviews?placeid=ChIJj9VQyNE9rjsRsVrZQsVMFmM&q=shopping+mall&authuser=0&hl=en&gl=IN, image_source=bizbuilder:gmb_web, domain_name=sapphirecentre, gmaps_category=shopping_center, logo=https://lh3.googleusercontent.com/-I3rrhoYjk6c/AAAAAAAAAAI/AAAAAAAAAAA/K7Sx6u4DSBA/s44-p-k-no-ns-nd/photo.jpg, state=Karnataka, place_url=https://www.google.com/maps/place/?q=place_id:ChIJj9VQyNE9rjsRsVrZQsVMFmM, owner={""owner_name"": ""Vaishnavi Sapphire Centre (Owner)"", ""owner_id"": ""113896014497046100658"", ""owner_link"": ""https://www.google.com/maps/contrib/113896014497046100658""}, query_keyword=shopping mall, pincode=560022.0, website=https://sapphirecentre.com/, number_of_photos=11514, display_image_url=https://lh5.googleusercontent.com/p/AF1QipMzq-O2nUkBem1KUmS9ry6E7oU2Q7gxsy3M77q6=w163-h92-k-no, contact_number=tel:+918029724422, reviews_per_score={""1"": 765, ""2"": 1026, ""3"": 5035, ""4"": 11584, ""5"": 12478}, query_city=bangalore, reviews_id=7.13997866935631e+18, working_hours={""Wednesday"": ""10\u202fam\u201310\u202fpm"", ""Thursday"": ""10\u202fam\u201310\u202fpm"", ""Friday"": ""10\u202fam\u201310\u202fpm"", ""Saturday"": ""10\u202fam\u201310\u202fpm"", ""Sunday"": ""10\u202fam\u201310\u202fpm"", ""Monday"": ""10\u202fam\u201310\u202fpm"", ""Tuesday"": ""10\u202fam\u201310\u202fpm""}, source_image_year=2018.0, facilities=nan}","123303312030","12330331203021","[]",,"[]","[]",,"shopping_mall"
"ChIJ96tpUHcWrjsRit-gsot2OOE","UB City","12.97164249420166","77.59593963623047","retail","[Shopping mall]","N_A","N_A","N_A","UB City, 24, Vittal Mallya Rd, KG Halli, D' Souza Layout, Ashok Nagar, Bengaluru, Karnataka 560001","560001","bangalore","gmaps_v2","63847","4.5","1706767070","1","1706773051","1","{country=IN, city=Bengaluru, hexadecimal_cid=0x3bae16775069abf7:0xe138768bb2a0df8a, timezone=Asia/Calcutta, description=Three-level shopping center with luxury, international retailers, plus sophisticated restaurants., poi_locality=KG Halli, D' Souza Layout, Ashok Nagar, language=English, review_link=https://search.google.com/local/reviews?placeid=ChIJ96tpUHcWrjsRit-gsot2OOE&q=shopping+mall&authuser=0&hl=en&gl=IN, image_source=photos:gmm_android_review_post, domain_name=ubcitybangalore, gmaps_category=shopping_center, logo=https://lh3.googleusercontent.com/-yAt_Ckox9t0/AAAAAAAAAAI/AAAAAAAAAAA/6-tPaSGID_8/s44-p-k-no-ns-nd/photo.jpg, state=Karnataka, place_url=https://www.google.com/maps/place/?q=place_id:ChIJ96tpUHcWrjsRit-gsot2OOE, owner={""owner_name"": ""UB City (Owner)"", ""owner_id"": ""111973928867019980277"", ""owner_link"": ""https://www.google.com/maps/contrib/111973928867019980277""}, query_keyword=shopping mall, pincode=560001.0, website=http://www.ubcitybangalore.in/, number_of_photos=109488, display_image_url=https://lh5.googleusercontent.com/p/AF1QipNXKgY--RawQ4jk5kYTu-lUyjgekFhKJitXZrQp=w122-h92-k-no, contact_number=tel:+919731600994, reviews_per_score={""1"": 1232, ""2"": 931, ""3"": 4123, ""4"": 16214, ""5"": 38524}, query_city=bangalore, reviews_id=-2.21789247411055e+18, working_hours={""Wednesday"": ""11\u202fam\u201311\u202fpm"", ""Thursday"": ""11\u202fam\u201311\u202fpm"", ""Friday"": ""11\u202fam\u201312\u202fam"", ""Saturday"": ""11\u202fam\u201312\u202fam"", ""Sunday"": ""11\u202fam\u201311\u202fpm"", ""Monday"": ""11\u202fam\u201311\u202fpm"", ""Tuesday"": ""11\u202fam\u201311\u202fpm""}, source_image_year=2022.0, facilities=nan}","123303312032","12330331203211","[]",,"[]","[]",,"shopping_mall"
"ChIJSdfB6C8-rjsRaTzJN3gga2c","Gopalan Mall Sirsi Circle","12.958264350891113","77.55354309082031","retail","[Shopping mall, Food court, Game store, Grocery store, Movie theater, Outlet mall, Pizza restaurant, Shoe store, Youth clothing store]","N_A","gopalanmall","gopalanmall","Gopalan Mall Sirsi Circle, 148, Near Old Tollgate Bus Stop Sirsi circle, Mysore Rd, Bengaluru, Karnataka 560026","560026","bangalore","gmaps_v2","14379","4.0","1706767070","3",,"1","{country=IN, city=Bengaluru, hexadecimal_cid=0x3bae3e2fe8c1d749:0x676b207837c93c69, timezone=Asia/Calcutta, description=Compact shopping mall offering a grocery store, local stores, food court & multiplex cinema., poi_locality=Old Guddadahalli, Guddadahalli, language=English, review_link=https://search.google.com/local/reviews?placeid=ChIJSdfB6C8-rjsRaTzJN3gga2c&q=family+restaurant&authuser=0&hl=en&gl=IN, image_source=photos:gmm_android, domain_name=gopalanmall, gmaps_category=shopping_center, logo=https://lh4.googleusercontent.com/-yGQr8dTphr4/AAAAAAAAAAI/AAAAAAAAAAA/cEFUnsh26Gg/s44-p-k-no-ns-nd/photo.jpg, state=Karnataka, place_url=https://www.google.com/maps/place/?q=place_id:ChIJSdfB6C8-rjsRaTzJN3gga2c, owner={""owner_name"": ""Gopalan Mall Sirsi Circle (Owner)"", ""owner_id"": ""115213339313492620767"", ""owner_link"": ""https://www.google.com/maps/contrib/115213339313492620767""}, query_keyword=family restaurant, pincode=560026, website=http://www.gopalanmall.com/, number_of_photos=3661, display_image_url=https://lh5.googleusercontent.com/p/AF1QipOg1apJLqNfd4gICOEUutDO_mQS45aCYqXdaglt=w122-h92-k-no, contact_number=tel:+916366408489, reviews_per_score={""1"": 648, ""2"": 625, ""3"": 2369, ""4"": 4367, ""5"": 5871}, query_city=nashik, reviews_id=7.452085709118717e+18, working_hours={""Friday"": ""10\u202fam\u201310\u202fpm"", ""Saturday"": ""10\u202fam\u201310\u202fpm"", ""Sunday"": ""10\u202fam\u201310\u202fpm"", ""Monday"": ""10\u202fam\u201310\u202fpm"", ""Tuesday"": ""10\u202fam\u201310\u202fpm"", ""Wednesday"": ""10\u202fam\u201310\u202fpm"", ""Thursday"": ""10\u202fam\u201310\u202fpm""}, source_image_year=2020.0, facilities={""Service options"": {""In-store shopping"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible lift"": true}, ""Offerings"": {""Arcade games"": true}, ""Amenities"": {""Toilets"": true}}}","123303312032","12330331203203","[]",,"[]","[]",,"shopping_mall"
"ChIJxZLJMo8XrjsRBnPD7d3ou2k","Umiya Vellociti","13.051880836486816","77.59424591064453","retail","[Shopping mall, Real estate developer]","N_A","N_A","N_A","Umiya Velociti, Bangalore - Hyderabad Hwy, गोदरेज वूद्स्मन एस्टेट, Hebbal Kempapura, Bengaluru, Karnataka 560024","560024","bangalore","gmaps_v2","828","4.199999809265137","1706767070","1","1706769758","1","{country=IN, city=Bengaluru, hexadecimal_cid=0x3bae178f32c992c5:0x69bbe8ddedc37306, timezone=Asia/Calcutta, description=nan, poi_locality=गोदरेज वूद्स्मन एस्टेट, Hebbal Kempapura, language=English, review_link=https://search.google.com/local/reviews?placeid=ChIJxZLJMo8XrjsRBnPD7d3ou2k&q=shopping+mall&authuser=0&hl=en&gl=IN, image_source=photos:gmm_android, domain_name=umiyaindia, gmaps_category=shopping_center, logo=https://lh3.googleusercontent.com/-E8xJpIV8e_0/AAAAAAAAAAI/AAAAAAAAAAA/F9X3TfUs114/s44-p-k-no-ns-nd/photo.jpg, state=Karnataka, place_url=https://www.google.com/maps/place/?q=place_id:ChIJxZLJMo8XrjsRBnPD7d3ou2k, owner={""owner_name"": ""Umiya Velociti (Owner)"", ""owner_id"": ""102773457999501091069"", ""owner_link"": ""https://www.google.com/maps/contrib/102773457999501091069""}, query_keyword=shopping mall, pincode=560024, website=http://www.umiyaindia.com/umiya-velociti/, number_of_photos=260, display_image_url=https://lh5.googleusercontent.com/p/AF1QipONRJ9HzQicDwwYe6S1TaJyMRu-ZjXlQcKv1NIv=w204-h92-k-no, contact_number=nan, reviews_per_score={""1"": 23, ""2"": 10, ""3"": 92, ""4"": 216, ""5"": 315}, query_city=bangalore, reviews_id=7.618939234501752e+18, working_hours={""Wednesday"": ""10\u202fam\u201310\u202fpm"", ""Thursday"": ""10\u202fam\u201310\u202fpm"", ""Friday"": ""10\u202fam\u201310\u202fpm"", ""Saturday"": ""10\u202fam\u201310\u202fpm"", ""Sunday"": ""10\u202fam\u201310\u202fpm"", ""Monday"": ""10\u202fam\u201310\u202fpm"", ""Tuesday"": ""10\u202fam\u201310\u202fpm""}, source_image_year=2022.0, facilities={""Service options"": {""In-store shopping"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}}","123303312030","12330331203011","[]",,"[]","[]",,"shopping_mall"
"ChIJtV2JQAsRrjsRp4HCbaob4R0","VR Bengaluru","12.996293067932129","77.69537353515625","retail","[Shopping mall]","N_A","N_A","N_A","VR Bengaluru, Whitefield Rd, Devasandra Industrial Estate, Mahadevapura, Bengaluru, Karnataka 560048","560048","bangalore","gmaps_v2","66100","4.400000095367432","1706767070","1","1706769758","1","{country=IN, city=Bengaluru, hexadecimal_cid=0x3bae110b40895db5:0x1de11baa6dc281a7, timezone=Asia/Calcutta, description=Modern, multi-use complex featuring a multilevel shopping center, plus lodging & office space., poi_locality=Devasandra Industrial Estate, Mahadevapura, language=English, review_link=https://search.google.com/local/reviews?placeid=ChIJtV2JQAsRrjsRp4HCbaob4R0&q=shopping+mall&authuser=0&hl=en&gl=IN, image_source=photos:gmm_android, domain_name=vrbengaluru, gmaps_category=shopping_center, logo=https://lh6.googleusercontent.com/-UhGUfY3uDT8/AAAAAAAAAAI/AAAAAAAAAAA/S0wyR5QlpFE/s44-p-k-no-ns-nd/photo.jpg, state=Karnataka, place_url=https://www.google.com/maps/place/?q=place_id:ChIJtV2JQAsRrjsRp4HCbaob4R0, owner={""owner_name"": ""VR Bengaluru (Owner)"", ""owner_id"": ""106651517288560072497"", ""owner_link"": ""https://www.google.com/maps/contrib/106651517288560072497""}, query_keyword=shopping mall, pincode=560048.0, website=https://www.vrbengaluru.com/, number_of_photos=57091, display_image_url=https://lh5.googleusercontent.com/p/AF1QipOk8eGf5zUepaBlOdc9ur6tcQR7GXIKmkCQ89Vm=w122-h92-k-no, contact_number=tel:+918046693469, reviews_per_score={""1"": 1043, ""2"": 966, ""3"": 5373, ""4"": 22568, ""5"": 35228}, query_city=bangalore, reviews_id=2.1530325156596616e+18, working_hours={""Wednesday"": ""10\u202fam\u201310:30\u202fpm"", ""Thursday"": ""10\u202fam\u201310:30\u202fpm"", ""Friday"": ""10\u202fam\u201310:30\u202fpm"", ""Saturday"": ""10\u202fam\u201310:30\u202fpm"", ""Sunday"": ""10\u202fam\u201310:30\u202fpm"", ""Monday"": ""10\u202fam\u201310:30\u202fpm"", ""Tuesday"": ""10\u202fam\u201310:30\u202fpm""}, source_image_year=2022.0, facilities={""Service options"": {""In-store shopping"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible lift"": true}, ""Payments"": {""Debit cards"": true}}}","123303312120","12330331212022","[]",,"[]","[]",,"shopping_mall"
"ChIJEVTX0_U9rjsRrLNuiOLZgbs","Golden Heights","12.98296070098877","77.55970001220703","retail","[Shopping mall]","N_A","N_A","N_A","Golden Heights, Dr Rajkumar Rd, 4th M Block, 4th Block, Rajajinagar, Bengaluru, Karnataka 560010","560010","bangalore","gmaps_v2","8711","4.0","1706767070","1","1706769758","1","{country=IN, city=Bengaluru, hexadecimal_cid=0x3bae3df5d3d75411:0xbb81d9e2886eb3ac, timezone=Asia/Calcutta, description=Standard mall with fashion & home stores, dining outlets, a basement car park & supermarket., poi_locality=4th M Block, 4th Block, Rajajinagar, language=English, review_link=https://search.google.com/local/reviews?placeid=ChIJEVTX0_U9rjsRrLNuiOLZgbs&q=shopping+mall&authuser=0&hl=en&gl=IN, image_source=photos:gmm_android, domain_name=nan, gmaps_category=shopping_center, logo=https://lh6.googleusercontent.com/-DxQ7-pxoBgw/AAAAAAAAAAI/AAAAAAAAAAA/QBh9MsZkYNk/s44-p-k-no-ns-nd/photo.jpg, state=Karnataka, place_url=https://www.google.com/maps/place/?q=place_id:ChIJEVTX0_U9rjsRrLNuiOLZgbs, owner={""owner_name"": ""Golden Heights (Owner)"", ""owner_id"": ""114480748266585542987"", ""owner_link"": ""https://www.google.com/maps/contrib/114480748266585542987""}, query_keyword=shopping mall, pincode=560010, website=nan, number_of_photos=4520, display_image_url=https://lh5.googleusercontent.com/p/AF1QipMLb_v_HVh9mOvujNVYPx7xO21IoF4yXlNJ3Sli=w122-h92-k-no, contact_number=nan, reviews_per_score={""1"": 325, ""2"": 421, ""3"": 1679, ""4"": 2883, ""5"": 3291}, query_city=bangalore, reviews_id=-4.93542414964656e+18, working_hours={""Wednesday"": ""9:15\u202fam\u201310\u202fpm"", ""Thursday"": ""9:15\u202fam\u201310\u202fpm"", ""Friday"": ""9:15\u202fam\u201310\u202fpm"", ""Saturday"": ""9:15\u202fam\u201310\u202fpm"", ""Sunday"": ""9:15\u202fam\u201310\u202fpm"", ""Monday"": ""9:15\u202fam\u201310\u202fpm"", ""Tuesday"": ""9:15\u202fam\u201310\u202fpm""}, source_image_year=2018.0, facilities={""Service options"": {""In-store shopping"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible lift"": true}}}","123303312032","12330331203201","[]",,"[]","[]",,"shopping_mall"
"ChIJ-2boAwsRrjsR8KCBFn4v6Jc","Centro Phoenix Mall Bengaluru","12.997079849243164","77.6964340209961","retail","[Shoe store]","N_A","N_A","N_A","Shop No. F 04, Centro Phoenix Mall Bengaluru, Phoenix Market City, First Floor, 106/107, Whitefield Rd, Mahadevapura, Bengaluru, Karnataka 560048","560048","bangalore","gmaps_v2","190","4.099999904632568","1706767070","1","1706769758","1","{country=IN, city=Bengaluru, hexadecimal_cid=0x3bae110b03e866fb:0x97e82f7e1681a0f0, timezone=Asia/Calcutta, description=nan, poi_locality=Devasandra Industrial Estate, Mahadevapura, language=English, review_link=https://search.google.com/local/reviews?placeid=ChIJ-2boAwsRrjsR8KCBFn4v6Jc&q=shopping+mall&authuser=0&hl=en&gl=IN, image_source=photos:gmm_android, domain_name=fashioncentro, gmaps_category=shoe_store, logo=https://lh4.googleusercontent.com/-768Fg8VbGP4/AAAAAAAAAAI/AAAAAAAAAAA/BSsfoCDtFDw/s44-p-k-no-ns-nd/photo.jpg, state=Karnataka, place_url=https://www.google.com/maps/place/?q=place_id:ChIJ-2boAwsRrjsR8KCBFn4v6Jc, owner={""owner_name"": ""Centro Phoenix Mall Bengaluru (Owner)"", ""owner_id"": ""101090365321713314472"", ""owner_link"": ""https://www.google.com/maps/contrib/101090365321713314472""}, query_keyword=shopping mall, pincode=560048, website=https://www.fashioncentro.com/, number_of_photos=94, display_image_url=https://lh5.googleusercontent.com/p/AF1QipP0JvT-ShpF2bg7c4veFgPR3S5mMGUf0SZ3mcRa=w80-h106-k-no, contact_number=tel:08049626641, reviews_per_score={""1"": 11, ""2"": 5, ""3"": 7, ""4"": 46, ""5"": 83}, query_city=bangalore, reviews_id=-7.500692960795582e+18, working_hours={""Wednesday"": ""10\u202fam\u20139:30\u202fpm"", ""Thursday"": ""10\u202fam\u20139:30\u202fpm"", ""Friday"": ""10\u202fam\u20139:30\u202fpm"", ""Saturday"": ""10\u202fam\u20139:30\u202fpm"", ""Sunday"": ""10\u202fam\u20139:30\u202fpm"", ""Monday"": ""10\u202fam\u20139:30\u202fpm"", ""Tuesday"": ""10\u202fam\u20139:30\u202fpm""}, source_image_year=2020.0, facilities=nan}","123303312120","12330331212022","[]",,"[]","[]",,"shopping_mall"
"ChIJZ0FegEs9rjsRZFR-C-hVwqQ","Orion Mall","13.011022567749023","77.55471801757812","retail","[Shopping mall, Cafe]","N_A","N_A","N_A","Orion Mall, Dr Rajkumar Rd, Rajajinagar, Bengaluru, Karnataka 560055","560055","bangalore","gmaps_v2","183294","4.5","1706767070","1","1706773051","1","{country=IN, city=Bengaluru, hexadecimal_cid=0x3bae3d4b805e4167:0xa4c255e80b7e5464, timezone=Asia/Calcutta, description=Modern, multilevel mall featuring popular chain stores, global dining & an artificial lake., poi_locality=Rajajinagar, language=English, review_link=https://search.google.com/local/reviews?placeid=ChIJZ0FegEs9rjsRZFR-C-hVwqQ&q=shopping+mall&authuser=0&hl=en&gl=IN, image_source=photos:gmm_android, domain_name=orionmalls, gmaps_category=shopping_center, logo=https://lh4.googleusercontent.com/-5QqD_SlqNmc/AAAAAAAAAAI/AAAAAAAAAAA/GxJx4YAxbFU/s44-p-k-no-ns-nd/photo.jpg, state=Karnataka, place_url=https://www.google.com/maps/place/?q=place_id:ChIJZ0FegEs9rjsRZFR-C-hVwqQ, owner={""owner_name"": ""Orion Mall (Owner)"", ""owner_id"": ""105344661663420871313"", ""owner_link"": ""https://www.google.com/maps/contrib/105344661663420871313""}, query_keyword=shopping mall, pincode=560055, website=https://orionmalls.com/orion-mall-at-brigade-gateway, number_of_photos=202445, display_image_url=https://lh5.googleusercontent.com/p/AF1QipMgmbmSMyvdo2Q31BKMxyXugargqsDOwRj8jqO-=w122-h92-k-no, contact_number=tel:08067282222, reviews_per_score={""1"": 3007, ""2"": 1832, ""3"": 9711, ""4"": 52506, ""5"": 107866}, query_city=bangalore, reviews_id=-6.574598050893901e+18, working_hours={""Wednesday"": ""10\u202fam\u201310\u202fpm"", ""Thursday"": ""10\u202fam\u201310\u202fpm"", ""Friday"": ""10\u202fam\u201310\u202fpm"", ""Saturday"": ""10\u202fam\u201310\u202fpm"", ""Sunday"": ""10\u202fam\u201310\u202fpm"", ""Monday"": ""10\u202fam\u201310\u202fpm"", ""Tuesday"": ""10\u202fam\u201310\u202fpm""}, source_image_year=2022.0, facilities={""Service options"": {""In-store shopping"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible lift"": true}, ""Payments"": {""Debit cards"": true}}}","123303312030","12330331203021","[]",,"[]","[]",,"shopping_mall"
