"id_1","id_2","cid_1","cid_2","source_1","source_2","name_1","number_of_votes_1","created_at_1","name_2","number_of_votes_2","created_at_2","service_options_1","service_options_2","brand_id_1","brand_id_2"
"ChIJU0IQ13U9rjsRk-ajR_dY03M","19759107","0x3bae3d75d7104253:0x73d358f747a3e693","19759107","gmaps_v2","zomato","Five Star Chicken","62","1699615207","Five Star Chicken","0","1688639100","[]","[dining, delivery]","fivestarchicken","zomato_five_star_chicken"
"ChIJiajahIE9rjsRFnTI_-0yeeM","19577743","0x3bae3d8184daa889:0xe37932edffc87416","19577743","gmaps_v2","zomato","R.R GOBI CORNER and tiffin center","22","1687847039","R R Gobi Corner & Tiffen Center","113","1688639100","[]","[delivery]","nan","N_A"
"ChIJ_SKmP3s9rjsRYdy7AyM_lXo","55174","0x3bae3d7b3fa622fd:0x7a953f2303bbdc61","55174","gmaps_v2","zomato","Paris Restaurant","1400","1699615207","Paris Restaurant","1163","1688639100","[]","[dining, delivery]",,"N_A"
"ChIJeyFCgJ89rjsRjrPZ3oraTbA","19473934","0x3bae3d9f8042217b:0xb04dda8aded9b38e","19473934","gmaps_v2","zomato","Chapathi Mane.","916","1687847039","Chapathi Mane","1398","1688639100","[]","[delivery]","nan","N_A"
"ChIJ7fqFKgs9rjsR6wpTo3ey37k","19354049","0x3bae3d0b2a85faed:0xb9dfb277a3530aeb","19354049","gmaps_v2","zomato","Shaa'z Al Arabia","148","1699615207","Shaaz-Al-Arabia","147","1688639100","[]","[dining, delivery]",,"N_A"
"ChIJOwGyVp89rjsRG_400T3I0ao","19136175","0x3bae3d9f56b2013b:0xaad1c83dd134fe1b","19136175","gmaps_v2","zomato","Burger King","14","1699615207","Burger King","5525","1688639100","[]","[dining, delivery]","burgerking","zomato_burger_king"
"ChIJmxxNeYA9rjsRD4AkJgfoIQA","20193288","0x3bae3d80794d1c9b:0x21e8072624800f","20193288","gmaps_v2","zomato","Sash Sky","303","1687847039","Sash Sky","17","1688639100","[]","[dining]","nan","N_A"
"ChIJy9IiU9sXrjsRgIkOtfCkHGs","18660622","0x3bae17db5322d2cb:0x6b1ca4f0b50e8980","18660622","gmaps_v2","zomato","Smoke - The Sizzler House","1878","1699615207","Smoke - The Sizzler House","1681","1688639100","[]","[dining, delivery]",,"zomato_smoke_-_the_sizzler_house"
"ChIJBVxm4Jg9rjsRITfbMzPu_44","18885062","0x3bae3d98e0665c05:0x8effee3333db3721","18885062","gmaps_v2","zomato","Karnataka Biryani Point","1509","1699615207","Karnataka Biryani Point","2112","1688639100","[]","[dining, delivery]",,"zomato_karnataka_biryani_point"
"ChIJoY7Exzc9rjsR0Uc58XGdF_M","19235573","0x3bae3d37c7c48ea1:0xf3179d71f13947d1","19235573","gmaps_v2","zomato","Sri Chamundeshwari Chandrappa hotel","13","1687847039","Sri Chamundeshwari Chandrappa Hotel","151","1688639100","[]","[delivery]","nan","N_A"
"ChIJF2yEZCMWrjsR_P9kAMiYUGo","18720661","0x3bae162364846c17:0x6a5098c80064fffc","18720661","gmaps_v2","zomato","Hyderabad Biryani Hotel","7054","1699615207","Hyderabad Biryani House","6313","1688639100","[]","[dining, delivery]","business","N_A"
"ChIJD_PXE-s9rjsRL12wS65CW3U","52413","0x3bae3deb13d7f30f:0x755b42ae4bb05d2f","52413","gmaps_v2","zomato","Natural Ice Cream","3817","1687847039","Natural Ice Cream","2667","1688639100","[]","[dining, delivery]","naturalicecreams","zomato_natural_ice_cream"
"ChIJSxCIZy4WrjsRxd8dFzNSL_M","55829","0x3bae162e6788104b:0xf32f5233171ddfc5","55829","gmaps_v2","zomato","cafe coffee day","818","1699615207","Cafe Coffee Day","272","1688639100","[]","[dining, delivery]","cafecoffeeday","zomato_cafe_coffee_day"
"ChIJRwcQZPM9rjsRAVg7bYwnHyk","18654035","0x3bae3df364100747:0x291f278c6d3b5801","18654035","gmaps_v2","zomato","Sri Venkateswara Utsav","595","1699615207","Sri Venkateshwara Utsav","6","1688639100","[]","[dining]",,"N_A"
"ChIJkcHLqDkWrjsRh_wh1UaxkOQ","58904","0x3bae1639a8cbc191:0xe490b146d521fc87","58904","gmaps_v2","zomato","Gundappa Donne Biryani","1800","1687847039","Gundappa Donne Biryani","2196","1688639100","[]","[dining, delivery]","nan","zomato_gundappa_donne_biryani"
"ChIJnW796Pg9rjsRb3QXuRXQ1rw","20334440","0x3bae3df8e8fd6e9d:0xbcd6d015b917746f","20334440","gmaps_v2","zomato","Domino's Pizza","130","1699615207","Domino's Pizza","79","1688639100","[]","[dining, delivery]","dominos","zomato_domino's_pizza"
"ChIJI1WYDD0WrjsRRws2KRDujNY","18538010","0x3bae163d0c985523:0xd68cee1029360b47","18538010","gmaps_v2","zomato","Chikkanna Tiffin Room","3354","1699615207","Chikkanna Tiffin Room","4412","1688639100","[]","[dining, delivery]",,"zomato_chikkanna_tiffin_room"
"ChIJW_5ezjsWrjsRnlMUuAEJE98","53391","0x3bae163bce5efe5b:0xdf130901b814539e","53391","gmaps_v2","zomato","Samudra Bar & Restaurant","1250","1699615207","Samudra Bar & Restaurant","81","1688639100","[]","[dining, delivery]",,"N_A"
"ChIJ1UzHEwkXrjsRTYGIztyum1g","20117592","0x3bae170913c74cd5:0x589baedcce88814d","20117592","gmaps_v2","zomato","Charcoal chicken barbecue","20","1687847039","Charcoal Chicken Barbecue","5","1688639100","[]","[dining, delivery]","nan","zomato_charcoal_chicken_barbecue"
"ChIJ27_YwIM9rjsRfpQhtNOBlEI","19813861","0x3bae3d83c0d8bfdb:0x429481d3b421947e","19813861","gmaps_v2","zomato","Shenoy’s Savi Sagar","145","1687847039","Shenoys Savi Sagar","59","1688639100","[]","[delivery]","nan","N_A"
"ChIJa_pvoik9rjsRpG3YuIbvr68","19609758","0x3bae3d29a26ffa6b:0xafafef86b8d86da4","19609758","gmaps_v2","zomato","New Spice Tandoori","258","1699615207","New Spice Tandoori","295","1688639100","[]","[dining, delivery]",,"N_A"
"ChIJw3pgyJs9rjsRhNoiivQv0-U","19714949","0x3bae3d9bc8607ac3:0xe5d32ff48a22da84","19714949","gmaps_v2","zomato","The Delhi Ritual","1012","1699615207","The Delhi Ritual","629","1688639100","[]","[dining, delivery]",,"N_A"
"ChIJD7XXCxg9rjsRotFa9nyNgIM","18946469","0x3bae3d180bd7b50f:0x83808d7cf65ad1a2","18946469","gmaps_v2","zomato","Sree Banashankari Donne Biriyani","31","1687847039","Sree Banashankari Donne Biriyani","23100","1688639100","[]","[dining, delivery]","nan","zomato_sree_banashankari_donne_biriyani"
"ChIJ5Qo7Se09rjsR3NCjFu9SK0E","19627460","0x3bae3ded493b0ae5:0x412b52ef16a3d0dc","19627460","gmaps_v2","zomato","DONUT HUBB","34","1687847039","Donut Hubb","296","1688639100","[]","[delivery]","business","N_A"
"ChIJ08NGtAQ9rjsRgnjz_EUmp9M","20030607","0x3bae3d04b446c3d3:0xd3a72645fcf37882","20030607","gmaps_v2","zomato","The Circus Canteen","314","1699615207","The Circus Canteen","122","1688639100","[]","[dining, delivery]","blrcreativecircus","N_A"
"ChIJkyVkEo0XrjsR03mb_wUjz5M","19716965","0x3bae178d12642593:0x93cf2305ff9b79d3","19716965","gmaps_v2","zomato","World brew cafe","335","1699615207","World Brew Cafe","328","1688639100","[]","[dining, delivery]","business","N_A"
"ChIJp4puazoWrjsR3ERdqkRIIM0","18966864","0x3bae163a6b6e8aa7:0xcd204844aa5d44dc","18966864","gmaps_v2","zomato","Karnataka Biryani Point","477","1699615207","Karnataka Biryani Point","162","1688639100","[]","[dining, delivery]",,"N_A"
"ChIJHUYGDIU9rjsR6Y8QTLse-Jo","18681581","0x3bae3d850c06461d:0x9af81ebb4c108fe9","18681581","gmaps_v2","zomato","Halli Mane Donne Biriyani","705","1699615207","Halli Mane Donne Biriyani","14100","1688639100","[]","[dining, delivery]",,"zomato_halli_mane_donne_biriyani"
"ChIJTYzAXCoWrjsRhH5AYjDN_D4","52729","0x3bae162a5cc08c4d:0x3efccd3062407e84","52729","gmaps_v2","zomato","Bun World","2601","1687847039","Bun World","496","1688639100","[]","[dining, delivery]","business","N_A"
"ChIJw5u0Nsc9rjsRGoQ_fE9kutc","18767200","0x3bae3dc736b49bc3:0xd7ba644f7c3f841a","18767200","gmaps_v2","zomato","Gowda’s Biriyani Corner","9","1699615207","Gowda's Biriyani Corner","20600","1688639100","[]","[dining, delivery]",,"N_A"
"ChIJ71hnZtsXrjsRYaMAwo2KJek","50286","0x3bae17db666758ef:0xe9258a8dc200a361","50286","gmaps_v2","zomato","CHUNG WAH","752","1699615207","Chung Wah","4024","1688639100","[]","[dining, delivery]","business","N_A"
"ChIJ66VPUdsXrjsRiiAK1lJ3OkM","54372","0x3bae17db514fa5eb:0x433a7752d60a208a","54372","gmaps_v2","zomato","Natural Ice Creams","1469","1687847039","Natural Ice Cream","1560","1688639100","[]","[dining, delivery]","naturalicecreams","zomato_natural_ice_cream"
"ChIJpyfRijQWrjsRZFEIkJijVDI","52159","0x3bae16348ad127a7:0x3254a39890085164","52159","gmaps_v2","zomato","Barista","730","1687847039","Barista","308","1688639100","[]","[dining, delivery]","dotpe","zomato_barista"
"ChIJOatuti0WrjsRwdj9oZrG5D4","18713988","0x3bae162db66eab39:0x3ee4c69aa1fdd8c1","18713988","gmaps_v2","zomato","Malleshwaram Dose Corner","3282","1699615207","Malleshwaram Dosa Corner","22700","1688639100","[]","[dining, delivery]",,"N_A"
"ChIJMS3DtHg9rjsRlRKWztFayUU","58578","0x3bae3d78b4c32d31:0x45c95ad1ce961295","58578","gmaps_v2","zomato","Waffle Stories","116","1699615207","Waffle Stories","800","1688639100","[]","[dining, delivery]","wafflestories","zomato_waffle_stories"
"ChIJBXnL44c9rjsRzY0tA7bzwW8","18582491","0x3bae3d87e3cb7905:0x6fc1f3b6032d8dcd","18582491","gmaps_v2","zomato","MITTI Cafe","18","1687847039","Mitti Cafe","480","1688639100","[]","[delivery]","mitticafe","N_A"
"ChIJFU2tZi8WrjsRUEERlSfb3tU","19930348","0x3bae162f66ad4d15:0xd5dedb2795114150","19930348","gmaps_v2","zomato","Chapathi Mane","107","1687847039","Chapathi Mane","284","1688639100","[]","[delivery]","nan","N_A"
"ChIJSa9V32E9rjsRGs1I9x22Hrc","58362","0x3bae3d61df55af49:0xb71eb61df748cd1a","58362","gmaps_v2","zomato","Jai Jagannath Bengali Mess","65","1687847039","Jay Jagannath Bengali Mess","2522","1688639100","[]","[dining, delivery]","nan","N_A"
"ChIJceDHg2AXrjsRBNYfzlZkMu4","19880296","0x3bae176083c7e071:0xee326456ce1fd604","19880296","gmaps_v2","zomato","Starbucks Coffee","306","1687847039","Starbucks Coffee","302","1688639100","[]","[dining, delivery]","starbucks","zomato_starbucks_coffee"
"ChIJa0ILduc9rjsR_qS3BmeMyQI","18419856","0x3bae3de7760b426b:0x2c98c6706b7a4fe","18419856","gmaps_v2","zomato","Hotel Prakruti","2269","1699615207","Hotel Prakruthi","2259","1688639100","[]","[dining, delivery]",,"zomato_hotel_prakruthi"
"ChIJrVVxZ-Y9rjsRuOtwx8Z_OeM","17946108","0x3bae3de6677155ad:0xe3397fc6c770ebb8","17946108","gmaps_v2","zomato","Hot Coffee","1997","1699615207","Hot Coffee","335","1688639100","[]","[dining, delivery]",,"N_A"
"ChIJM3YJlNUXrjsRSghG1t85_JE","19914351","0x3bae17d594097633:0x91fc39dfd646084a","19914351","gmaps_v2","zomato","Karnataka Bhel House","84","1699615207","Karnataka Bhel House","166","1688639100","[]","[delivery]",,"N_A"
"ChIJ56wh-8Y9rjsRoxR1JPuX5fE","18744770","0x3bae3dc6fb21ace7:0xf1e597fb247514a3","18744770","gmaps_v2","zomato","JUST BAKE","104","1687847039","Just Bake","11","1688639100","[]","[dining]","justbake","N_A"
"ChIJn4cykyQWrjsRMYn2wuVuW3U","18414345","0x3bae16249332879f:0x755b6ee5c2f68931","18414345","gmaps_v2","zomato","Four Seasons Fast Food Centre","78","1699615207","Four Seasons Fast Food Center","12200","1688639100","[]","[dining, delivery]",,"N_A"
"ChIJJ_pVXGM9rjsR6RJzJIZf7XI","56001","0x3bae3d635c55fa27:0x72ed5f86247312e9","56001","gmaps_v2","zomato","Priyadarshini Veg","8153","1699615207","Priyadarshini Veg","6718","1688639100","[]","[dining, delivery]",,"N_A"
"ChIJHTvWyOI-rjsRwWVD0KAGXL0","56131","0x3bae3ee2c8d63b1d:0xbd5c06a0d04365c1","56131","gmaps_v2","zomato","Café Coffee Day","867","1699615207","Cafe Coffee Day","318","1688639100","[]","[dining, delivery]","cafecoffeeday","zomato_cafe_coffee_day"
"ChIJm4xCHY09rjsR3YrGMcijrNM","18502115","0x3bae3d8d1d428c9b:0xd3aca3c831c68add","18502115","gmaps_v2","zomato","Sri Durga Grand","390","1699615207","Sri Durga Grand","7","1688639100","[]","[dining]",,"N_A"
"ChIJoRt-4GE9rjsRxlufDZNyu2s","56580","0x3bae3d61e07e1ba1:0x6bbb72930d9f5bc6","56580","gmaps_v2","zomato","Chandrappa Hotel","4009","1699615207","Chandrappa Hotel","566","1688639100","[]","[dining, delivery]",,"N_A"
"ChIJZU8k2vU9rjsRK9gXANkis7k","18237912","0x3bae3df5da244f65:0xb9b322d90017d82b","18237912","gmaps_v2","zomato","Barbeque Nation","8480","1699615207","Barbeque Nation","7029","1688639100","[]","[dining, delivery]","barbequenation","zomato_barbeque_nation"
"ChIJbRIARfoXrjsRK2pDt_WPrMA","19484176","0x3bae17fa4500126d:0xc0ac8ff5b7436a2b","19484176","gmaps_v2","zomato","Basava's foods","26","1699615207","Basava's Foods","4","1688639100","[]","[dining]",,"N_A"
"ChIJx_6EuFs9rjsRiF_x-34a7-I","19655705","0x3bae3d5bb884fec7:0xe2ef1a7efbf15f88","19655705","gmaps_v2","zomato","Suguna Kabab Corner","729","1699615207","Suguna Kabab Corner","840","1688639100","[]","[dining, delivery]",,"N_A"
"ChIJibtdliIXrjsRCjzaZqaFB7E","19587906","0x3bae1722965dbb89:0xb10785a666da3c0a","19587906","gmaps_v2","zomato","Uttara Karnataka Foods","51","1687847039","Uttara Karnataka Foods","281","1688639100","[]","[dining, delivery]","nan","N_A"
"ChIJC8guzZs9rjsRn38pBOIQTNY","50800","0x3bae3d9bcd2ec80b:0xd64c10e204297f9f","50800","gmaps_v2","zomato","Pizza Hut","2600","1699615207","Pizza Hut","7784","1688639100","[]","[dining, delivery]","pizzahut","zomato_pizza_hut"
"ChIJ7-PvegYXrjsRqFsVVk-lRMk","19818254","0x3bae17067aefe3ef:0xc944a54f56155ba8","19818254","gmaps_v2","zomato","Shree Chinese Corner","35","1699615207","Shree Chinese Corner","380","1688639100","[]","[delivery]",,"N_A"
"ChIJ02FpnOEXrjsRS3GiiKa-APc","51649","0x3bae17e19c6961d3:0xf700bea688a2714b","51649","gmaps_v2","zomato","Akshaya Deluxe","3887","1699615207","Akshaya Deluxe","18700","1688639100","[]","[dining, delivery]",,"N_A"
"ChIJN6WUo4I9rjsRabTyLThXpoU","19041721","0x3bae3d82a394a537:0x85a657382df2b469","19041721","gmaps_v2","zomato","ANNAKUTA Prasadam Restaurant","57","1699615207","Annakuta Prasadam Restaurant","6","1688639100","[]","[dining]","iskconbangalore","N_A"
"ChIJs-aW2iQWrjsRmdckPZvBr-M","50388","0x3bae1624da96e6b3:0xe3afc19b3d24d799","50388","gmaps_v2","zomato","Domino's Pizza","2761","1699615207","Domino's Pizza","10700","1688639100","[]","[dining, delivery]","dominos","zomato_domino's_pizza"
"ChIJEzgiIYo9rjsRfOCHq4KRM3c","19318284","0x3bae3d8a21223813:0x77339182ab87e07c","19318284","gmaps_v2","zomato","Momos Land","64","1699615207","Momos Land","1487","1688639100","[]","[dining, delivery]","business","N_A"
"ChIJr-5kR-g9rjsR8Q3LZGLPKN4","19807914","0x3bae3de84764eeaf:0xde28cf6264cb0df1","19807914","gmaps_v2","zomato","Subbanna Military Hotel","381","1699615207","Subbanna Military Hotel","37","1688639100","[]","[delivery]",,"N_A"
"ChIJnRD0fBoXrjsRyu7ze0dO0cY","19986914","0x3bae171a7cf4109d:0xc6d14e477bf3eeca","19986914","gmaps_v2","zomato","Grab N Go Cafe","26","1687847039","Grab n Go Cafe","42","1688639100","[]","[dining, delivery]","business","N_A"
"ChIJuT7yhFE9rjsRJ4gyD-_CcDY","18670814","0x3bae3d5184f23eb9:0x3670c2ef0f328827","18670814","gmaps_v2","zomato","Tasty Munch","40","1699615207","Tasty Munch","1430","1688639100","[]","[dining, delivery]",,"N_A"
"ChIJGY93nYw9rjsRDVQtA0p4aWI","18679391","0x3bae3d8c9d778f19:0x6269784a032d540d","18679391","gmaps_v2","zomato","Sumadhura Darshan","195","1699615207","Sumadura Darshan","71","1688639100","[]","[delivery]",,"N_A"
"ChIJV6en_Wc9rjsRB_M01AXIOMw","19155921","0x3bae3d67fda7a757:0xcc38c805d434f307","19155921","gmaps_v2","zomato","Just shawarma","241","1699615207","Just Shawarma","2187","1688639100","[]","[dining, delivery]",,"zomato_just_shawarma"
"ChIJHQl4w9EXrjsRZaPXjtP9ltk","18584600","0x3bae17d1c378091d:0xd996fdd38ed7a365","18584600","gmaps_v2","zomato","Café Coffee Day","1197","1699615207","Cafe Coffee Day","159","1688639100","[]","[dining, delivery]","cafecoffeeday","zomato_cafe_coffee_day"
"ChIJedCfA8gXrjsRyvBb5htk9WQ","50015","0x3bae17c8039fd079:0x64f5641be65bf0ca","50015","gmaps_v2","zomato","Adyar Ananda Bhavan - A2B","5600","1699615207","A2B - Adyar Ananda Bhavan","2649","1688639100","[]","[dining, delivery]","aabsweets","zomato_a2b_-_adyar_ananda_bhavan"
"ChIJr0o8fd8XrjsRyw7VHFwbEUQ","18516840","0x3bae17df7d3c4aaf:0x44111b5c1cd50ecb","18516840","gmaps_v2","zomato","Bhavani Vada Pav","949","1699615207","Bhavani Vada Pav","508","1688639100","[]","[dining, delivery]",,"zomato_bhavani_vada_pav"
"ChIJszSXRyoWrjsRh7m8fjz5R94","58317","0x3bae162a479734b3:0xde47f93c7ebcb987","58317","gmaps_v2","zomato","Sri Sairam's Chats & Juice Centre","2031","1699615207","Sri Sairam's Chats & Juice Centre","530","1688639100","[]","[dining, delivery]",,"N_A"
"ChIJE1jxxuo9rjsRFtrS-l0yIXs","54130","0x3bae3deac6f15813:0x7b21325dfad2da16","54130","gmaps_v2","zomato","Cave-n-Dine","5514","1699615207","Cave N Dine","757","1688639100","[]","[dining, delivery]","cavendine","N_A"
"ChIJC3Lwl0cXrjsRpcpV1gFQ424","19553980","0x3bae174797f0720b:0x6ee35001d655caa5","19553980","gmaps_v2","zomato","My La Pure","46","1699615207","My La Pure","29","1688639100","[]","[dining]",,"N_A"
"ChIJfUJFKj89rjsRM5lsMKKCmQs","18353108","0x3bae3d3f2a45427d:0xb9982a2306c9933","18353108","gmaps_v2","zomato","Domino's Pizza","2354","1699615207","Domino's Pizza","9642","1688639100","[]","[dining, delivery]","dominos","zomato_domino's_pizza"
"ChIJsd76Y3w9rjsR1mK7bmnNfkI","57739","0x3bae3d7c63fadeb1:0x427ecd696ebb62d6","57739","gmaps_v2","zomato","Garden kabab Corner","61","1699615207","Garden Kabab Corner","1433","1688639100","[]","[dining, delivery]",,"N_A"
"ChIJaXUxbCE9rjsRA8wKDZD_k8E","18727856","0x3bae3d216c317569:0xc193ff900d0acc03","18727856","gmaps_v2","zomato","Udupi ruchi","1077","1699615207","Udupi Ruchi","10300","1688639100","[]","[dining, delivery]",,"zomato_udupi_ruchi"
"ChIJN3K3XCUWrjsR3xeBpx9svIM","53370","0x3bae16255cb77237:0x83bc6c1fa78117df","53370","gmaps_v2","zomato","Chandus Deluxe Hotel","2448","1699615207","Hotel Chandus Deluxe","922","1688639100","[]","[dining, delivery]","business","N_A"
"ChIJfc8IuJo9rjsRef8pNjFVr5E","18125398","0x3bae3d9ab808cf7d:0x91af55313629ff79","18125398","gmaps_v2","zomato","Ibaco","1059","1687847039","Ibaco","738","1688639100","[]","[dining, delivery]","hap","zomato_ibaco"
"ChIJc-t9ZtsXrjsR12FtKbGQD_w","54845","0x3bae17db667deb73:0xfc0f90b1296d61d7","54845","gmaps_v2","zomato","Subway","1022","1699615207","Subway","3727","1688639100","[]","[dining, delivery]","subway","zomato_subway"
"ChIJU2CR4ow9rjsR5spV4FhLH08","18676537","0x3bae3d8ce2916053:0x4f1f4b58e055cae6","18676537","gmaps_v2","zomato","Donne biriyani angadi mane","913","1699615207","Donne Biriyani Angadi Mane","3145","1688639100","[]","[dining, delivery]",,"zomato_donne_biriyani_angadi_mane"
"ChIJSbfN3DQXrjsRq0xEViKEbi0","20002052","0x3bae1734dccdb749:0x2d6e842256444cab","20002052","gmaps_v2","zomato","Taco Bell","28","1699615207","Taco Bell","569","1688639100","[]","[dining, delivery]","tacobell","zomato_taco_bell"
"ChIJXQ1YRC4WrjsRE8K4he6GLDw","51736","0x3bae162e44580d5d:0x3c2c86ee85b8c213","51736","gmaps_v2","zomato","Kalmane Koffees","544","1687847039","Kalmane Koffees","143","1688639100","[]","[dining]","nan","N_A"
"ChIJ7TtI-bA9rjsRZ7j4919jQnY","19553877","0x3bae3db0f9483bed:0x7642635ff7f8b867","19553877","gmaps_v2","zomato","Deli2go","396","1687847039","Deli2Go","14","1688639100","[]","[delivery]","nan","zomato_deli2go"
"ChIJrUVK7jA9rjsR9LrMccgM2Sk","19577417","0x3bae3d30ee4a45ad:0x29d90cc871ccbaf4","19577417","gmaps_v2","zomato","Srinivasa family restaurant","1270","1699615207","Hotel Srinivasa Family Restaurant","201","1688639100","[]","[dining, delivery]","business","N_A"
"ChIJaZLDgoI9rjsRBMUKlxde3U0","19100011","0x3bae3d8282c39269:0x4ddd5e17970ac504","19100011","gmaps_v2","zomato","Express Cafe","4","1687847039","Express Cafe","17","1688639100","[]","[dining]","nan","N_A"
"ChIJHRlHfDgXrjsR_p8nDejfnUo","19996287","0x3bae17387c47191d:0x4a9ddfe80d279ffe","19996287","gmaps_v2","zomato","PIZZA BREW HOUSE (PBH)","355","1699615207","Pizza Brew House","441","1688639100","[]","[dining, delivery]","airmenus","N_A"
"ChIJY-a-CyUWrjsRoTgOm33qpqE","60534","0x3bae16250bbee663:0xa1a6ea7d9b0e38a1","60534","gmaps_v2","zomato","Antarastriya","1938","1699615207","Antarastriya","3535","1688639100","[]","[dining, delivery]",,"N_A"
"ChIJpdh132E9rjsRxyD62k5KTcI","53994","0x3bae3d61df75d8a5:0xc24d4a4edafa20c7","53994","gmaps_v2","zomato","Paratha Club","325","1699615207","Paratha Club","104","1688639100","[]","[dining, delivery]",,"N_A"
"ChIJZbpDQCwWrjsRT9ZvCRSe4vM","19083433","0x3bae162c4043ba65:0xf3e29e14096fd64f","19083433","gmaps_v2","zomato","Sri Rajarajeshwari Iyer Mess ( New)","1373","1699615207","Sri Rajarajeshwari Iyer Mess","745","1688639100","[]","[dining, delivery]",,"N_A"
"ChIJkSHbBREWrjsRxdI-UFmWX_k","54505","0x3bae161105db2191:0xf95f9659503ed2c5","54505","gmaps_v2","zomato","Taamara","610","1699615207","Taamara","34","1688639100","[]","[dining]","hotelmaurya","N_A"
"ChIJyQIyjD4WrjsR0YIuw4tbvnk","52920","0x3bae163e8c3202c9:0x79be5b8bc32e82d1","52920","gmaps_v2","zomato","Chowmein","736","1687847039","Chowmein","901","1688639100","[]","[dining, delivery]","nan","N_A"
"ChIJX1oguy8WrjsRixywFAQJ7KY","57675","0x3bae162fbb205a5f:0xa6ec090414b01c8b","57675","gmaps_v2","zomato","Five Star Chicken","82","1699615207","Five Star Chicken","407","1688639100","[]","[dining, delivery]","fivestarchicken","zomato_five_star_chicken"
"ChIJW7hvli4WrjsR0IjYfeNIbHM","57451","0x3bae162e966fb85b:0x736c48e37dd888d0","57451","gmaps_v2","zomato","Chai Point","188","1687847039","Chai Point","5833","1688639100","[]","[delivery]","chaipoint","zomato_chai_point"
"ChIJkfkEYj0WrjsRUKxpbyXkTVE","50107","0x3bae163d6204f991:0x514de4256f69ac50","50107","gmaps_v2","zomato","The Rasoi","63","1699615207","The Rasoi","35","1688639100","[]","[dining]",,"N_A"
"ChIJWZgSZtsXrjsR5MDekhQaZRk","50789","0x3bae17db66129859:0x19651a1492dec0e4","50789","gmaps_v2","zomato","Pizza Hut","2468","1699615207","Pizza Hut","5890","1688639100","[]","[dining, delivery]","pizzahut","zomato_pizza_hut"
"ChIJtwLfpow9rjsRIqIftP_cUOc","18393314","0x3bae3d8ca6df02b7:0xe750dcffb41fa222","18393314","gmaps_v2","zomato","Karigiri Refreshments","1219","1699615207","Karigiri Refreshments","18","1688639100","[]","[dining]",,"N_A"
"ChIJ8a1tdQo9rjsRcHZzDLSLVmg","19505452","0x3bae3d0a756dadf1:0x68568bb40c737670","19505452","gmaps_v2","zomato","Lo! - Low Carb and Keto Foods","3","1699615207","Lo! - Low Carb And Keto Foods","788","1688639100","[]","[delivery]","lofoods","zomato_lo!_-_low_carb_and_keto_foods"
"ChIJy5i4ph49rjsRLAKO1toETpk","20064548","0x3bae3d1ea6b898cb:0x994e04dad68e022c","20064548","gmaps_v2","zomato","Domino's Pizza","77","1699615207","Domino's Pizza","412","1688639100","[]","[dining, delivery]","dominos","zomato_domino's_pizza"
"ChIJbVzmYRo9rjsR5Rv4N_GZ5yk","19224945","0x3bae3d1a61e65c6d:0x29e799f137f81be5","19224945","gmaps_v2","zomato","Rolls N Snacks","118","1687847039","Rolls N Snacks","911","1688639100","[]","[dining, delivery]","nan","N_A"
"ChIJx16fj3o9rjsREDa02BJgz7U","19006047","0x3bae3d7a8f9f5ec7:0xb5cf6012d8b43610","19006047","gmaps_v2","zomato","HOTEL AASARE","2446","1699615207","Hotel Aasare","2198","1688639100","[]","[dining, delivery]","business","N_A"
"ChIJpR8EWe09rjsRurmZlCTkjqg","19712073","0x3bae3ded59041fa5:0xa88ee4249499b9ba","19712073","gmaps_v2","zomato","Brownie Bites","67","1699615207","Brownie Bites","38","1688639100","[]","[delivery]",,"N_A"
"ChIJCySymHg9rjsR3aMaxpyX77w","18614488","0x3bae3d7898b2240b:0xbcef979cc61aa3dd","18614488","gmaps_v2","zomato","Hotel Halli Nenapu","45","1687847039","Hotel Halli Nenapu","392","1688639100","[]","[dining, delivery]","nan","zomato_hotel_halli_nenapu"
"ChIJt0ZMUjg9rjsR6r-TcE_1Rs4","19287565","0x3bae3d38524c46b7:0xce46f54f7093bfea","19287565","gmaps_v2","zomato","Gowdru Mane HOTEL","54","1699615207","Hotel Gowdru Mane","1673","1688639100","[]","[dining, delivery]",,"N_A"
"ChIJB_SlPj0WrjsRqVRMSWcLoow","19813975","0x3bae163d3ea5f407:0x8ca20b67494c54a9","19813975","gmaps_v2","zomato","Lakshmi Juice Centre","1439","1687847039","Lakshmi Juice Centre","174","1688639100","[]","[delivery]","business","N_A"
"ChIJkzZcaQwXrjsRQWAHv_Eqitc","19945368","0x3bae170c695c3693:0xd78a2af1bf076041","19945368","gmaps_v2","zomato","Cold Stone Creamery","134","1687847039","Cold Stone Creamery","38","1688639100","[]","[dining]","coldstonecreamery","N_A"
"ChIJ5eT4BzQWrjsRYOgOxeTgfBg","53084","0x3bae163407f8e4e5:0x187ce0e4c50ee860","53084","gmaps_v2","zomato","Pulimunchi","2098","1699615207","Pulimunchi","1182","1688639100","[]","[dining, delivery]",,"N_A"
"ChIJO-HQRbkXrjsR9dghF3pguXo","19490915","0x3bae17b945d0e13b:0x7ab9607a1721d8f5","19490915","gmaps_v2","zomato","Bengalore Cafe","699","1699615207","Bangalore Cafe","72","1688639100","[]","[delivery]",,"N_A"
