id,bathrooms,bedrooms,price,name,lat,lng,type,desc,covered_area,carpet_area,trans_type,source
14689253,3.0,3.0,18600000.0,3 BHK Property for Sale in Sampangiram Nagar Bangalore,12.99353313,77.57874298,Apartment,This spacious 3 bhk multistorey apartment is available for sale and is located in the heart of Sampangiram Nagar. It has an area of 1412 sqft with a carpet area of 1216 sqft . The property is availabl...,1412.0,,Buy,Makaan
15489182,3.0,3.0,19500000.0,3 BHK Property for Sale in Sampangiram Nagar Bangalore,12.99353313,77.57874298,Apartment,"It is an unfurnished property. It is a 4 year old ready-to-move-in property. It is made in way to provide a comfortable living. It is well connected to the city areas. If you are interested, please co...",1533.0,,Buy,Makaan
9247825,3.0,3.0,40100000.0,3 BHK Property for Sale in Rajajinagar Bangalore,13.00999928,77.5535965,Apartment,"It is an unfurnished property. It has lift available as well as cctv. The project also has club house, power backup, community hall, swimming pool, intercom, children's play area, gated community and ...",2390.0,,Buy,Makaan
15504263,4.0,4.0,14800000.0,4 BHK Property for Sale in Yeshwantpur Bangalore,13.02339458,77.53240967,Apartment,"It’s a 4 bhk multistorey apartment situated in Arge Realty Urban Bloom, Yeshwantpur, Bangalore. It has a built-up area of 1743 sqft and is priced at Rs. 1.48 cr . It is an unfurnished property. It has...",1743.0,,Buy,Makaan
10084866,3.0,3.0,27500000.0,3 BHK Property for Sale in Rajajinagar Bangalore,12.97877312,77.56320953,Apartment,"A 3 bhk property is available for sale in Sobha Limited Rajvilas, Rajajinagar, Bangalore. It has an area of 2000 sqft . The property is available at a price of Rs. 2.75 cr . It is facing north directi...",2000.0,,Buy,Makaan
15716207,3.0,3.0,32500000.0,3 BHK Property for Sale in Rajajinagar Bangalore,12.992033,77.5538559,Apartment,"It’s a 3 bhk multistorey apartment situated in Sobha Limited Rajvilas, Rajajinagar, Bangalore. It has a built-up area of 2171 sqft and is priced at Rs. 3.25 cr . The house is unfurnished. It is facing...",2171.0,,Buy,Makaan
15119055,,5.0,68399232.0,5 BHK Property for Sale in Rajajinagar Bangalore,12.98643875,77.56486511,Independent House,"It has a salable area of 5588 sqft and is available at a price of Rs. 12,240 per sqft. The house is unfurnished. It has library. Other amenities include visitor parking, party lawn, football field, se...",5588.0,,Buy,Makaan
15119054,,3.0,23794408.0,3 BHK Property for Sale in Rajajinagar Bangalore,12.98643875,77.56486511,Apartment,"A spacious 3 bhk multistorey apartment is available for sale in DNR Group Highline, Rajajinagar, Bangalore. It has an area of 2034 sqft . The property is available at a price of Rs. 2.38 cr . The hous...",2034.0,,Buy,Makaan
15119053,,3.0,24334984.0,3 BHK Property for Sale in Rajajinagar Bangalore,12.98643875,77.56486511,Apartment,"It’s a 3 bhk multistorey apartment situated in DNR Group Highline, Rajajinagar. It has a built-up area of 2082 sqft and is priced at Rs. 2.43 cr . It is an unfurnished property. It has terrace garden....",2082.0,,Buy,Makaan
15119052,,4.0,46635568.0,4 BHK Property for Sale in Rajajinagar Bangalore,12.98643875,77.56486511,Independent House,"This spacious 4 bhk independent house is available for sale and is located in DNR Group Highline, one of the most prestigious projects of Rajajinagar. It has an area of 3848 sqft . The property is ava...",3848.0,,Buy,Makaan
15119051,,3.0,27547644.0,3 BHK Property for Sale in Rajajinagar Bangalore,12.98643875,77.56486511,Apartment,"A spacious 3 bhk multistorey apartment is available for sale in DNR Group Highline, Rajajinagar, Bangalore. It has sun deck. Other amenities include power backup, reading lounge, swimming pool, sewage...",2365.0,,Buy,Makaan
15119050,,5.0,63180540.0,5 BHK Property for Sale in Rajajinagar Bangalore,12.98643875,77.56486511,Independent House,"Well designed 5 bhk independent house is available at a prime location in DNR Group Highline. It has a salable area of 5153 sqft and is available at a price of Rs. 12,260 per sqft. The house is unfurn...",5153.0,,Buy,Makaan
15119049,,4.0,33710480.0,4 BHK Property for Sale in Rajajinagar Bangalore,12.98643875,77.56486511,Apartment,"Well designed 4 bhk multistorey apartment is available at a prime location in DNR Group Highline. It has a salable area of 2846 sqft and is available at a price of Rs. 11,844 per sqft. It is an unfurn...",2846.0,,Buy,Makaan
15119048,,4.0,47988660.0,4 BHK Property for Sale in Rajajinagar Bangalore,12.98643875,77.56486511,Independent House,"It’s a 4 bhk independent house situated in DNR Group Highline, Rajajinagar. It has a built-up area of 3963 sqft and is priced at Rs. 4.80 cr . The house is unfurnished. It has swimming pool as well as...",3963.0,,Buy,Makaan
15119047,,3.0,24582748.0,3 BHK Property for Sale in Rajajinagar Bangalore,12.98643875,77.56486511,Apartment,"A 3 bhk property is available for sale in DNR Group Highline, Rajajinagar, Bangalore. It has an area of 2104 sqft . The property is available at a price of Rs. 2.46 cr . The house is unfurnished. It h...",2104.0,,Buy,Makaan
15119046,,5.0,51675416.0,5 BHK Property for Sale in Rajajinagar Bangalore,12.98643875,77.56486511,Independent House,"A 5 bhk property is available for sale in DNR Group Highline, Rajajinagar, Bangalore. It has an area of 4194 sqft . The property is available at a price of Rs. 5.17 cr . It is an unfurnished property....",4194.0,,Buy,Makaan
15119045,,3.0,26955560.0,3 BHK Property for Sale in Rajajinagar Bangalore,12.98643875,77.56486511,Apartment,"It has an area of 2258 sqft . The property is available at a price of Rs. 2.70 cr . The house is unfurnished. It has kid's pool as well as spa/sauna/steam. The project also has spa, indoor games, read...",2258.0,,Buy,Makaan
15119044,,4.0,34119596.0,4 BHK Property for Sale in Rajajinagar Bangalore,12.98643875,77.56486511,Apartment,"It is an unfurnished property. It has security cabin as well as 24x7 water supply. The project also has power backup, conference room, cctv, gymnasium, kid's pool, spa, football field and yoga/meditat...",2890.0,,Buy,Makaan
16183525,,0.0,4500632.0, Property for Sale in Mysore Road Bangalore,13.00339699,77.57130432,Residential Plot,This plot is situated in Mysore Road. It has an area of 1200 sqft and is priced at Rs. 45.01 lac (negotiable). Its entry is east facing. The time you'll spend here will become the greatest moment of y...,1200.0,,Buy,Makaan
5686489,,0.0,1679887.0, Property for Sale in Mysore Road Bangalore,13.00339699,77.57130432,Residential Plot,"A plot is available for sale in Mysore Road, Bangalore. It has an area of 1200 sqft and is priced at Rs. 16.80 lac (negotiable). It is facing east direction. The time you'll spend here will become the...",1200.0,,Buy,Makaan
16238479,3.0,3.0,10500000.0,3 BHK Property for Sale in Malleswaram Bangalore,12.99726582,77.57553101,Apartment,"This spacious 3 bhk multistorey apartment is available for sale and is located in Bindu Ashirwad, one of the most prestigious projects of Malleswaram. It has an area of 1400 sqft with a carpet area of...",1400.0,,Buy,Makaan
15512043,9.0,10.0,50000000.0,10 BHK Property for Sale in Yeshwantpur Bangalore,13.02548885,77.54590607,Independent Floor,It has a built-up area of 6500 sqft and is priced at Rs. 5.00 cr . It is an under-construction property . It is made in way to provide a comfortable living. It is situated in the proximity of all the ...,6500.0,,Buy,Makaan
15533616,2.0,2.0,7500000.0,2 BHK Property for Sale in Vignana Kendra Bangalore,12.99130344,77.53881836,Apartment,"It has a salable area of 1200 sqft and is available at a price of Rs. 6,250 per sqft. The house is semi-furnished. It is made in way to provide a comfortable living. It is well connected to the city a...",1200.0,,Buy,Makaan
15155956,9.0,10.0,50000000.0,10 BHK Property for Sale in Mathikere Bangalore,13.03336143,77.56092072,Independent Floor,"A spacious 10 bhk builder floor is available for sale in Mathikere, Bangalore. It has a salable area of 6000 sqft and is available at a price of Rs. 8,333 per sqft. The house is semi-furnished. It is ...",6000.0,,Buy,Makaan
16012226,2.0,3.0,30000000.0,3 BHK Property for Sale in Yeshwantpur Bangalore,13.01608753,77.54860687,Apartment,"This spacious 3 bhk multistorey apartment is available for sale and is located in the heart of Yeshwantpur. It has a salable area of 2000 sqft and is available at a price of Rs. 15,000 per sqft. It is...",2000.0,,Buy,Makaan
16015816,7.0,7.0,25000000.0,7 BHK Property for Sale in Nandini Layout Bangalore,13.01586437,77.54033661,Independent House,This spacious 7 bhk independent house is available for sale and is located in the heart of Nandini Layout. It has a built-up area of 5600 sqft and is priced at Rs. 2.50 cr . The house is furnished. It...,5600.0,,Buy,Makaan
15891406,2.0,2.0,7500000.0,2 BHK Property for Sale in Vignana Kendra Bangalore,12.99130344,77.53881836,Apartment,It has an area of 1100 sqft with a carpet area of 1000 sqft . The property is available at a price of Rs. 75.00 lac . The house is semi-furnished. This residential property is ready-to-move-in. It is ...,1100.0,,Buy,Makaan
15965545,2.0,2.0,10000000.0,2 BHK Property for Sale in Yeshwantpur Bangalore,13.01608753,77.54860687,Apartment,Well designed 2 bhk multistorey apartment is available at a prime location in Yeshwantpur. It is a semi-furnished property. Its main door is facing north direction. This residential property is ready-...,1565.0,,Buy,Makaan
15752853,7.0,7.0,22500000.0,7 BHK Property for Sale in Mathikere Bangalore,13.0307827,77.5605011,Independent House,Well designed 7 bhk independent house is available at a prime location in Mathikere. It has a built-up area of 4800 sqft and is priced at Rs. 2.25 cr . The house is semi-furnished. Its main door is fa...,4800.0,,Buy,Makaan
15965063,3.0,3.0,30000000.0,3 BHK Property for Sale in Rajajinagar Bangalore,12.97877312,77.56320953,Apartment,"It has a salable area of 1982 sqft and is available at a price of Rs. 15,136 per sqft. Its main door is facing northeast direction. It is an under-construction property and is expected to get complete...",1982.0,,Buy,Makaan
16049410,3.0,3.0,12300000.0,3 BHK Property for Sale in Yeshwantpur Bangalore,13.01053715,77.54597473,Apartment,The house is semi-furnished. Its main door is facing west direction. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will al...,1610.0,,Buy,Makaan
16049409,2.0,2.0,9000000.0,2 BHK Property for Sale in Yeshwantpur Bangalore,13.01053715,77.54597473,Apartment,"A 2 bhk property is available for sale in Yeshwantpur, Bangalore. It has an area of 1180 sqft . The property is available at a price of Rs. 90.00 lac . The house is semi-furnished. Its main door is fa...",1180.0,,Buy,Makaan
6104153,2.0,2.0,12500000.0,2 BHK Property for Sale in Yeshwantpur Bangalore,13.01951981,77.55110931,Apartment,"This 2BHK house in Zen Indraprastha also includes a separate utility area, designed to cater to your everyday needs and to ensure a clutter-free living space. Additionally, residents of this luxurious...",1250.0,,Buy,Makaan
15916263,9.0,10.0,20000000.0,10 BHK Property for Sale in Laggere Bangalore,13.00937653,77.52552032,Independent House,"This spacious 10 bhk independent house is available for sale and is located in the heart of Laggere. It has a salable area of 4000 sqft and is available at a price of Rs. 5,000 per sqft. It is a semi-...",4000.0,,Buy,Makaan
14659905,6.0,6.0,132318482.0,6 BHK Property for Sale in Rajajinagar Bangalore,13.00999928,77.5535965,Apartment,"It is an unfurnished property. It has cctv as well as internet/wi-fi. The project also has lift_available, rain water harvesting, power backup, indoor games, gymnasium, full power backup, car_parking ...",7013.0,,Buy,Makaan
14711226,6.0,6.0,60000000.0,6 BHK Property for Sale in Palace Guttahalli Bangalore,12.99642086,77.57676697,Villa,"6 BHK Villa for sale in Bengaluru. This property is in Palace Guttahalli, which is a coveted investment location. This tastefully designed 6 BHK unit is among Bengaluru's best properties. Contact now ...",2500.0,,Buy,Makaan
14500174,4.0,4.0,95000000.0,4 BHK Property for Sale in Sadashiva Nagar Bangalore,13.00947571,77.57874298,Independent Floor,It has a built-up area of 4500 sqft and is priced at Rs. 9.50 cr (negotiable). It’s on 2nd floor out of 2 floors building. It has car parking. Other amenities include 24 x 7 security and power backup....,4500.0,,Buy,Makaan
14543548,4.0,4.0,72340892.0,4 BHK Property for Sale in Rajajinagar Bangalore,13.00999928,77.5535965,Apartment,"It’s a 4 bhk multistorey apartment situated in The Phoenix Mills Ltd Kessaku, Rajajinagar. It has an area of 4269 sqft . The property is available at a price of Rs. 7.23 cr (negotiable ). It’s on 8th ...",4269.0,,Buy,Makaan
14711398,4.0,4.0,68783804.0,4 BHK Property for Sale in Rajajinagar Bangalore,13.00999928,77.5535965,Apartment,"It has a built-up area of 4053 sqft and is priced at Rs. 6.88 cr . The house is unfurnished. It has 24 x 7 security as well as cafeteria. The project also has internet/wi-fi, power backup, gymnasium, ...",4053.0,,Buy,Makaan
14715491,4.0,4.0,68783804.0,4 BHK Property for Sale in Rajajinagar Bangalore,13.00999928,77.5535965,Apartment,"Well designed 4 bhk multistorey apartment is available at a prime location in The Phoenix Mills Ltd Kessaku. It has a salable area of 3766 sqft and is available at a price of Rs. 18,264 per sqft. The ...",3766.0,,Buy,Makaan
14714759,4.0,4.0,62103120.0,4 BHK Property for Sale in Rajajinagar Bangalore,13.00999928,77.5535965,Apartment,"It’s a 4 bhk multistorey apartment situated in The Phoenix Mills Ltd Kessaku, Rajajinagar, Bangalore. It has an area of 3715 sqft . The property is available at a price of Rs. 6.21 cr (negotiable ). I...",3715.0,,Buy,Makaan
12455591,4.0,4.0,59419232.0,4 BHK Property for Sale in Rajajinagar Bangalore,13.00999928,77.5535965,Apartment,"It’s a 4 bhk multistorey apartment situated in The Phoenix Mills Ltd Kessaku, Rajajinagar. It is on the 22nd floor of the building (total number of floors are 30). It has power backup as well as visit...",3549.0,,Buy,Makaan
12286730,4.0,4.0,58578496.0,4 BHK Property for Sale in Rajajinagar Bangalore,13.00999928,77.5535965,Apartment,"It’s a 4 bhk multistorey apartment situated in The Phoenix Mills Ltd Kessaku, Rajajinagar. It has a salable area of 3497 sqft and is available at a price of Rs. 16,751 per sqft. It is an unfurnished p...",3497.0,,Buy,Makaan
12286547,3.0,3.0,46140304.0,3 BHK Property for Sale in Rajajinagar Bangalore,13.00999928,77.5535965,Apartment,"It has a salable area of 2678 sqft and is available at a price of Rs. 17,229 per sqft. It is an unfurnished property. It is on the 18th floor of the building (total number of floors are 30). It has ro...",2678.0,,Buy,Makaan
14506866,5.0,4.0,120000000.0,4 BHK Property for Sale in Rajajinagar Bangalore,13.00999928,77.5535965,Apartment,"It’s a 4 bhk multistorey apartment situated in The Phoenix Mills Ltd Kessaku, Rajajinagar. It has a built-up area of 6610 sqft and is priced at Rs. 12.00 cr (negotiable). The house is unfurnished. It ...",6610.0,,Buy,Makaan
13850882,6.0,8.0,216800000.0,8 BHK Property for Sale in Rajajinagar Bangalore,13.00999928,77.5535965,Apartment,"This spacious 8 bhk multistorey apartment is available for sale and is located in The Phoenix Mills Ltd Kessaku, one of the most prestigious projects of Rajajinagar. It has a built-up area of 12833 sq...",12833.0,,Buy,Makaan
5303683,6.0,5.0,118000000.0,5 BHK Property for Sale in Rajajinagar Bangalore,13.00999928,77.5535965,Apartment,"This spacious 5 bhk multistorey apartment is available for sale and is located in The Phoenix Mills Ltd Kessaku, one of the most prestigious projects of Rajajinagar. It has a built-up area of 7818 sqf...",7818.0,,Buy,Makaan
15536049,4.0,4.0,60000000.0,4 BHK Property for Sale in Sadashiva Nagar Bangalore,13.00947571,77.57874298,Apartment,"A spacious 4 bhk penthouse is available for sale in Sadashiva Nagar, Bangalore. It has an area of 5090 sqft . The property is available at a price of Rs. 6.00 cr (negotiable ). The house is semi-furni...",5090.0,,Buy,Makaan
13467371,5.0,4.0,55000000.0,4 BHK Property for Sale in Rajajinagar Bangalore,12.9814024,77.56319427,Apartment,The residential enclave Sobha Indraprastha features the very best in SOBHA Limited’s luxury living segment. The project offers spacious Apartments with luxurious features. Beautiful landscapes all aro...,3381.0,,Buy,Makaan
13421238,4.0,4.0,66800000.0,4 BHK Property for Sale in Rajajinagar Bangalore,13.00999928,77.5535965,Apartment,"PHOENIX KESSAKU SUPER LUXURY APARTMENTS IN BANGALORE Kessaku, 'A Masterpiece' In Japanese, Offers Home-Owners A Living Experience Like No Other. We Invite You To Come & Discover Bangalore’s Most-Exclu...",4053.0,,Buy,Makaan
9204754,3.0,3.0,59000000.0,3 BHK Property for Sale in Sadashiva Nagar Bangalore,13.00947571,77.57874298,Apartment,,3900.0,,Buy,Makaan
16191026,5.0,5.0,90000000.0,5 BHK Property for Sale in Sadashiva Nagar Bangalore,13.00947571,77.57874298,Independent House,Well designed 5 bhk independent house is available at a prime location in Sadashiva Nagar. It has a built-up area of 5800 sqft and is priced at Rs. 9.00 cr (negotiable). The house is semi-furnished. O...,5800.0,,Buy,Makaan
10713145,4.0,4.0,27000000.0,4 BHK Property for Sale in Rajajinagar Bangalore,12.97877312,77.56320953,Apartment,"4 BHK Apartment available for sale in Sy. No. 19/3, Minerva Mill Quarters, Gopalapura, Mysore Deviation Road, Rajaji Nagar, Bangalore, Binnipete, Binnipete, Bengaluru.",2171.0,,Buy,Makaan
10704462,3.0,3.0,24000000.0,3 BHK Property for Sale in Rajajinagar Bangalore,12.97877312,77.56320953,Apartment,"3 BHK Apartment available for sale in Sy. No. 19/3, Minerva Mill Quarters, Gopalapura, Mysore Deviation Road, Rajaji Nagar, Bangalore, Binnipete, Binnipete, Bengaluru.",1982.0,,Buy,Makaan
10713180,3.0,4.0,35000000.0,4 BHK Property for Sale in Rajajinagar Bangalore,12.97877312,77.56320953,Apartment,"4 BHK Apartment available for sale in Sy. No. 19/3, Minerva Mill Quarters, Gopalapura, Mysore Deviation Road, Rajaji Nagar, Bangalore, Binnipete, Bengaluru.",2848.0,,Buy,Makaan
14428110,2.0,2.0,6725644.0,2 BHK Property for Sale in Tumkur Road Bangalore,13.03789043,77.52229309,Apartment,"It’s a 2 bhk multistorey apartment situated in Tumkur Road. It has a salable area of 1286 sqft and is available at a price of Rs. 5,229 per sqft. The house is semi-furnished. The property provides an ...",1286.0,,Buy,Makaan
14428096,2.0,2.0,6725677.0,2 BHK Property for Sale in Tumkur Road Bangalore,13.03789043,77.52229309,Apartment,"A 2 bhk property is available for sale in Tumkur Road, Bangalore. The property has 2 bathrooms and 2 balconies. It is a ready-to-move-in property. It is well connected to the city areas. Please contac...",1286.0,,Buy,Makaan
14428079,2.0,2.0,6726566.0,2 BHK Property for Sale in Tumkur Road Bangalore,13.03789043,77.52229309,Apartment,Well designed 2 bhk multistorey apartment is available at a prime location in Tumkur Road. It has a built-up area of 1286 sqft and is priced at Rs. 67.27 lac (negotiable). The property has 2 bathrooms...,1286.0,,Buy,Makaan
16162496,2.0,3.0,17000000.0,3 BHK Property for Sale in Basaveswarnagar Bangalore,12.99097347,77.53528595,Independent Floor,"It’s a 3 bhk builder floor situated in Basaveswarnagar, Bangalore. It has a built-up area of 1260 sqft and is priced at Rs. 1.70 cr (negotiable). It’s on 1st floor out of 2 floors building. It is a 8 ...",1260.0,,Buy,Makaan
13810347,3.0,3.0,27500000.0,3 BHK Property for Sale in Rajajinagar Bangalore,12.98051262,77.54805756,Apartment,"Property for sale in Rajajinagar, Bengaluru. This 3 BHK Apartment is located in Bengaluru's most promising location. It is on floor 5. The total number of floors in this building is 10. This Apartment...",1950.0,,Buy,Makaan
13930150,4.0,4.0,63937590.0,4 BHK Property for Sale in Malleswaram Bangalore,13.01754856,77.55769348,Apartment,"This spacious 4 bhk multistorey apartment is available for sale and is located in Salarpuria Sattva Group Salarpuria Sattva Luxuria, one of the most prestigious projects of Malleswaram. It has an area...",4214.0,,Buy,Makaan
13930086,3.0,3.0,54506900.0,3 BHK Property for Sale in Malleswaram Bangalore,13.01754856,77.55769348,Apartment,"This spacious 3 bhk multistorey apartment is available for sale and is located in Salarpuria Sattva Group Salarpuria Sattva Luxuria, one of the most prestigious projects of Malleswaram. It has a salab...",3740.0,,Buy,Makaan
13929908,3.0,3.0,32324775.0,3 BHK Property for Sale in Malleswaram Bangalore,13.01754856,77.55769348,Apartment,"It’s a 3 bhk multistorey apartment situated in Salarpuria Sattva Group Salarpuria Sattva Luxuria, Malleswaram, Bangalore. It has an area of 2215 sqft . The property is available at a price of Rs. 3.23...",2215.0,,Buy,Makaan
16004688,5.0,5.0,51200000.0,5 BHK Property for Sale in Sampangiram Nagar Bangalore,12.99353313,77.57874298,Independent House,"A spacious 5 bhk independent house is available for sale in Sampangiram Nagar, Bangalore. It is a 4 year old ready-to-move-in property. It is made in way to provide a comfortable living for the reside...",5000.0,,Buy,Makaan
14428038,2.0,2.0,6125878.0,2 BHK Property for Sale in Tumkur Road Bangalore,13.03789043,77.52229309,Apartment,This spacious 2 bhk multistorey apartment is available for sale and is located in the heart of Tumkur Road. It has an area of 1163 sqft . The property is available at a price of Rs. 61.26 lac (negotia...,1163.0,,Buy,Makaan
13626088,2.0,3.0,32800000.0,3 BHK Property for Sale in Rajajinagar Bangalore,12.97877312,77.56320953,Apartment,It has a built-up area of 2001 sqft and is priced at Rs. 3.28 cr . It is an unfurnished property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for t...,2001.0,,Buy,Makaan
16245044,2.0,2.0,7500000.0,2 BHK Property for Sale in Malleswaram Bangalore,13.00992107,77.56597137,Apartment,"It’s a 2 bhk multistorey apartment situated in Swaraj Homes West Park Residency, Malleswaram, Bangalore. The house is semi-furnished. It is located on the 1st floor(out of a total of 3 floor(s)). It i...",900.0,,Buy,Makaan
15223732,2.0,3.0,26700000.0,3 BHK Property for Sale in Sadashiva Nagar Bangalore,13.01259613,77.57798004,Apartment,"This spacious 3 bhk multistorey apartment is available for sale and is located in Imperium Constructions Orchards Pride, one of the most prestigious projects of Sadashiva Nagar. It has a built-up area...",1704.0,,Buy,Makaan
16052229,4.0,4.0,80000000.0,4 BHK Property for Sale in Dollars Colony Bangalore,13.03775024,77.56336975,Independent House,"It’s a 4 bhk independent house situated in Dollars Colony, Bangalore. It has a built-up area of 6600 sqft and is priced at Rs. 8.00 cr . The property has 4 bathrooms and 1 balcony. It is a 10 year old...",6600.0,,Buy,Makaan
16040166,2.0,2.0,23000000.0,2 BHK Property for Sale in Kurubarahalli Bangalore,13.00291634,77.53223419,Apartment,It’s a 2 bhk multistorey apartment situated in Kurubarahalli. It has an area of 1750 sqft . The property is available at a price of Rs. 2.30 cr (negotiable ). It is an unfurnished property. The proper...,1750.0,,Buy,Makaan
8972720,4.0,4.0,60000000.0,4 BHK Property for Sale in Rajajinagar Bangalore,13.00999928,77.5535965,Apartment,"It’s a 4 bhk multistorey apartment situated in The Phoenix Mills Ltd One Bangalore West, Rajajinagar. It has a salable area of 3600 sqft and is available at a price of Rs. 16,666 per sqft. It is a rea...",3600.0,,Buy,Makaan
16013077,3.0,3.0,31600000.0,3 BHK Property for Sale in Rajajinagar Bangalore,13.00999928,77.5535965,Apartment,"It’s a 3 bhk multistorey apartment situated in The Phoenix Mills Ltd One Bangalore West, Rajajinagar, Bangalore. It has an area of 1900 sqft with a carpet area of 1500 sqft . The property is available...",1914.0,,Buy,Makaan
15521620,4.0,5.0,42900000.0,5 BHK Property for Sale in Yeshwantpur Bangalore,13.02797318,77.54645538,Apartment,Well designed 5 bhk multistorey apartment is available at a prime location in CNTC India The Presidential Tower. It has a built-up area of 3190 sqft and is priced at Rs. 4.29 cr . It is an unfurnished...,3190.0,,Buy,Makaan
14257395,3.0,3.0,27000000.0,3 BHK Property for Sale in Rajajinagar Bangalore,13.01070595,77.55711365,Apartment,"It’s a 3 bhk multistorey apartment situated in Rajajinagar. It has a salable area of 1645 sqft and is available at a price of Rs. 16,413 per sqft. It is a semi-furnished property. It is a 10 year old ...",1645.0,,Buy,Makaan
15653864,,3.0,28101087.0,3 BHK Property for Sale in Dasarahalli on Tumkur Road Bangalore,13.02738571,77.54189301,Apartment,"It’s a 3 bhk multistorey apartment situated in Cardinal Energy And Infrastructure Cardinal One, Dasarahalli on Tumkur Road, Bangalore. It has a built-up area of 2349 sqft and is priced at Rs. 2.81 cr ...",2349.0,,Buy,Makaan
15653863,,4.0,40198036.0,4 BHK Property for Sale in Dasarahalli on Tumkur Road Bangalore,13.02738571,77.54189301,Apartment,"This spacious 4 bhk multistorey apartment is available for sale and is located in Cardinal Energy And Infrastructure Cardinal One, one of the most prestigious projects of Dasarahalli on Tumkur Road. I...",3326.0,,Buy,Makaan
15653862,,3.0,29100780.0,3 BHK Property for Sale in Dasarahalli on Tumkur Road Bangalore,13.02738571,77.54189301,Apartment,"A spacious 3 bhk multistorey apartment is available for sale in Cardinal Energy And Infrastructure Cardinal One, Dasarahalli on Tumkur Road, Bangalore. It has a salable area of 2413 sqft and is availa...",2413.0,,Buy,Makaan
15653861,,3.0,28600920.0,3 BHK Property for Sale in Dasarahalli on Tumkur Road Bangalore,13.02738571,77.54189301,Apartment,"It has a salable area of 2385 sqft and is available at a price of Rs. 11,992 per sqft. The house is unfurnished. It has multipurpose hall as well as swimming pool. The project also has bar/chill-out l...",2385.0,,Buy,Makaan
