id,name,lat,lng,cid,brand_id,brand_name,number_of_votes,rating,place_url,source,category,top_category,type,created_at,date,number_of_reviews,url,reviews_per_day
ChIJbyQyMQIXrjsRQfl6H8eQ5Wg,Bhima Jewellers,12.999727249145508,77.57122802734375,0x3bae17023132246f:0x68e590c71f7af941,bhimagold,Bhima Gold,3251,4.800000190734863,https://www.google.com/maps/place/?q=place_id:ChIJbyQyMQIXrjsRQfl6H8eQ5Wg,gmaps_v2,jewelry_store,retail,N_A,1687847039,1625301533.0,4663,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300399992368145519!2y7558606734512290113!2m2!2i10!3sCAESB0VnTUl0Q1E=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,4.490912584510868
19824709,Leon's Burgers & Wings,12.9974135427,77.547723949,19824709,zomato_leon's_burgers_&_wings,Leon's Burgers & Wings,6150,3.9,,zomato,restaurant,food,N_A,1688639100,1628965800.0,2326,,4.452242460195766
53393,Al-Bek,12.9943570457,77.5715818629,53393,zomato_al-bek,Al-Bek,35000,4.1,,zomato,restaurant,food,N_A,1688639100,1346783400.0,3347,,4.4229187929292975
ChIJ_YGtTB89rjsR-Xy7j3qIucw,Wakefit Furniture Store - Basaveshwar Nagar,12.998283386230469,77.54071044921875,0x3bae3d1f4cad81fd:0xccb9887a8fbb7cf9,wakefit,Wakefit,689,4.599999904632568,https://www.google.com/maps/place/?q=place_id:ChIJ_YGtTB89rjsR-Xy7j3qIucw,gmaps_v2,home_decor,retail,mattress_store,1695212099,1681182249.0,1041,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300441898825122301!2y14751972114407587065!2m2!2i10!3sCAESB0VnTUlrQWc=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,4.243067459737631
ChIJbzXWOtQ9rjsRtPxvY9D0uj0,Sai Sogadu,13.000218391418455,77.55003356933594,0x3bae3dd43ad6356f:0x3dbaf4d0636ffcb4,N_A,N_A,563,4.400000095367432,https://www.google.com/maps/place/?q=place_id:ChIJbzXWOtQ9rjsRtPxvY9D0uj0,gmaps_v2,restaurant,food,N_A,1699615207,1688124067.0,900,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300442675914880367!2y4448136757840444596!2m2!2i10!3sCAESB0VnTUktZ1k=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,4.233104809444494
ChIJv8JObbc9rjsRaaqyA7UOfvo,HOTEL ADITYA,13.003973960876465,77.54351043701172,0x3bae3db76d4ec2bf:0xfa7e0eb503b2aa69,N_A,N_A,5549,4.400000095367432,https://www.google.com/maps/place/?q=place_id:ChIJv8JObbc9rjsRaaqyA7UOfvo,gmaps_v2,restaurant,food,N_A,1699615207,1584714129.0,5785,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300442552207590079!2y18049880527161436777!2m2!2i10!3sCAESB0VnTUlsQzA=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,4.172577040573979
ChIJ6QWgciUWrjsRthHKm4f442E,AL-BEK Restaurant,12.994261741638184,77.57169342041016,0x3bae162572a005e9:0x61e3f8879bca11b6,al-bek,Al Baik,15761,3.900000095367432,https://www.google.com/maps/place/?q=place_id:ChIJ6QWgciUWrjsRthHKm4f442E,gmaps_v2,restaurant,food,N_A,1699615207,1371898782.0,15855,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300399044278093289!2y7053754702710313398!2m2!2i10!3sCAESB0VnTUk2bnM=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,4.155270520847407
52459,CTR Shri Sagar,12.9980910894,77.5694723055,52459,zomato_ctr_shri_sagar,CTR Shri Sagar,34800,4.7,,zomato,restaurant,food,N_A,1688639100,1320777000.0,8248,,4.086748811579121
ChIJnYbpfZc9rjsRmxqDBln9H0k,Le Arabia Restaurant Basaveshwar Nagar,12.998469352722168,77.54237365722656,0x3bae3d977de9869d:0x491ffd5906831a9b,N_A,N_A,9761,4.099999904632568,https://www.google.com/maps/place/?q=place_id:ChIJnYbpfZc9rjsRmxqDBln9H0k,gmaps_v2,restaurant,food,N_A,1699615207,1488992632.0,9848,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300442415047214749!2y5269208647849941659!2m2!2i10!3sCAESB0VnTUk4RXc=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,4.00408360784688
ChIJRfEI2DoWrjsRknzICVhGETE,Brand Factory Malleshwaram,12.99717903137207,77.57417297363281,0x3bae163ad808f145:0x3111465809c87c92,N_A,N_A,13102,3.700000047683716,https://www.google.com/maps/place/?q=place_id:ChIJRfEI2DoWrjsRknzICVhGETE,gmaps_v2,shoe_store,retail,N_A,1687847039,1385924312.0,13242,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300399136173781317!2y3535684526397750418!2m2!2i10!3sCAESB0VnTUl1R2M=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,3.749346103382274
ChIJq-pwpok9rjsROvuRrROI6_s,Al - Bek Restaurant,12.97797393798828,77.55300903320312,0x3bae3d89a670eaab:0xfbeb8813ad91fb3a,al-bek,Al Baik,5639,3.700000047683716,https://www.google.com/maps/place/?q=place_id:ChIJq-pwpok9rjsROvuRrROI6_s,gmaps_v2,restaurant,food,N_A,1699615207,1568574868.0,5777,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300442355597634219!2y18152752341144697658!2m2!2i10!3sCAESB0VnTUlpaTA=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,3.718012359537623
ChIJNcbgui8WrjsRY7s_Zd8fEh8,Paakashala @ Malleshwaram,13.005590438842772,77.57133483886719,0x3bae162fbae0c635:0x1f121fdf653fbb63,paakashala,Paakashala,6353,4.0,https://www.google.com/maps/place/?q=place_id:ChIJNcbgui8WrjsRY7s_Zd8fEh8,gmaps_v2,restaurant,food,N_A,1699615207,1551718061.0,6553,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300399088439969333!2y2238887009093401443!2m2!2i10!3sCAESB0VnTUlsak0=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,3.7113576214648525
19257063,Corner House Ice Creams,12.9880730754,77.542536892,19257063,zomato_corner_house_ice_creams,Corner House Ice Creams,9857,4.2,,zomato,restaurant,food,N_A,1688639100,1573497000.0,1527,,3.698233747690897
18628912,Sri Durga Chats & Juice,12.9724841574,77.5388451666,18628912,zomato_sri_durga_chats_&_juice,Sri Durga Chats & Juice,13900,4.1,,zomato,restaurant,food,N_A,1688639100,1526236200.0,1102,,3.6974709195463875
ChIJ8TsGoqM9rjsR476UrDbdji8,Rich Grills Restaurant Mahalakshmi Layout,13.014739990234377,77.5439453125,0x3bae3da3a2063bf1:0x2f8edd36ac94bee3,N_A,N_A,2498,4.699999809265137,https://www.google.com/maps/place/?q=place_id:ChIJ8TsGoqM9rjsR476UrDbdji8,gmaps_v2,restaurant,food,N_A,1699615207,1640422485.0,2676,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300442467192683505!2y3426919593368927971!2m2!2i10!3sCAESB0VnTUk3aFE=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,3.646177987895201
ChIJO0S5rJI9rjsRRIyE9oedGUg,"O.G. Variar and Sons, Variar Bakery (Branch)",12.98753261566162,77.55013275146484,0x3bae3d92acb9443b:0x48199d87f6848c44,N_A,N_A,9112,4.5,https://www.google.com/maps/place/?q=place_id:ChIJO0S5rJI9rjsRRIyE9oedGUg,gmaps_v2,coffee_shop,food,N_A,1687847039,1469635499.0,9732,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300442394357744699!2y5195356852430605380!2m2!2i10!3sCAESB0VnTUlna3c=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,3.6078605192007718
ChIJF2yEZCMWrjsR_P9kAMiYUGo,Hyderabad Biryani Hotel,12.99392032623291,77.57134246826172,0x3bae162364846c17:0x6a5098c80064fffc,N_A,N_A,7054,4.199999809265137,https://www.google.com/maps/place/?q=place_id:ChIJF2yEZCMWrjsR_P9kAMiYUGo,gmaps_v2,restaurant,food,N_A,1699615207,1526649344.0,7238,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300399035451468823!2y7660790950924713980!2m2!2i10!3sCAESB0VnTUl2amc=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,3.52361783665948
18703504,Oottupura,13.0337142415,77.5641068816,18703504,zomato_oottupura,Oottupura,12700,3.5,,zomato,restaurant,food,N_A,1688639100,1530124200.0,293,,3.461125736444965
ChIJnRaS0isWrjsRmahk0N6NEd8,Snehajeevi Gowdara EggRice Adda,13.006010055541992,77.56486511230469,0x3bae162bd292169d:0xdf118dded064a899,N_A,N_A,10756,4.099999904632568,https://www.google.com/maps/place/?q=place_id:ChIJnRaS0isWrjsRmahk0N6NEd8,gmaps_v2,restaurant,food,N_A,1699615207,1421567063.0,10961,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300399071657596573!2y16073784533180524697!2m2!2i10!3sCAESB0VnTUkwRlU=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,3.34229312460363
ChIJPV2xqpY9rjsRAw1P4-XAs_o,Kadamba Samrat,12.973115921020508,77.54036712646484,0x3bae3d96aab15d3d:0xfab3c0e5e34f0d03,N_A,N_A,962,4.0,https://www.google.com/maps/place/?q=place_id:ChIJPV2xqpY9rjsRAw1P4-XAs_o,gmaps_v2,restaurant,food,N_A,1699615207,1674580701.0,1135,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300442411503541565!2y18064994623906843907!2m2!2i10!3sCAESB0VnTUk2Z2c=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,3.3200894796965437
ChIJm1G1mDYWrjsRvmk1hrhV21Y,Sattvam Restaurant,13.00568962097168,77.58061981201172,0x3bae163698b5519b:0x56db55b8863569be,sattvam,Sattvam,10752,4.300000190734863,https://www.google.com/maps/place/?q=place_id:ChIJm1G1mDYWrjsRvmk1hrhV21Y,gmaps_v2,restaurant,food,N_A,1699615207,1417160322.0,10940,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300399117931467163!2y6258690358175427006!2m2!2i10!3sCAESB0VnTUlzbFU=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,3.2889245303723462
ChIJpf2u1XE9rjsRTidHMI5RegU,RMC Yard,13.020758628845217,77.54691314697266,0x3bae3d71d5aefda5:0x57a518e3047274e,N_A,N_A,11378,4.0,https://www.google.com/maps/place/?q=place_id:ChIJpf2u1XE9rjsRTidHMI5RegU,gmaps_v2,supermarket,retail,N_A,1699615207,1378908487.0,11509,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300442253311016357!2y394717588485515086!2m2!2i10!3sCAESB0VnTUk3Rms=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,3.0652903063584076
ChIJQVNhoNwXrjsRUSCng3wOigw,Apple Premium Reseller - iPlanet,13.02838134765625,77.5722885131836,0x3bae17dca0615341:0xc8a0e7c83a72051,iplanet,iPlanet,6527,4.800000190734863,https://www.google.com/maps/place/?q=place_id:ChIJQVNhoNwXrjsRUSCng3wOigw,gmaps_v2,electronic_store,retail,N_A,1695212099,1509799226.0,7158,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300400930536379201!2y903550603188707409!2m2!2i10!3sCAESB0VnTUk3amM=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,3.041497555566166
