id,name,lat,lng,source,category,number_of_votes,reviews_per_day
ChIJNSOSoXg9rjsRyqe-j79Znp0,"Lenskart.com at Orion Mall, Malleshwaram West",13.011481285095217,77.55513000488281,gmaps_v2,clinic,728,2.9139877173623896
ChIJlzh0J-I9rjsRldDpJqpk71A,Dr Agarwals Eye Hospital,13.000006675720217,77.54986572265625,gmaps_v2,hospital,3138,2.8548695062469225
ChIJSQLkRXc-rjsRF9E3nqtTlOE,CUTIS HOSPITAL - SKIN HAIR NAIL : Best Dermatology Hospital in Bangalore,12.976850509643556,77.54495239257812,gmaps_v2,clinic,5454,2.69069234559257
ChIJe58LMms9rjsRhiea4GHK0ls,People Tree Hospitals,13.02879524230957,77.53946685791016,gmaps_v2,hospital,2973,2.1477928176011862
ChIJY3xQT2I9rjsRLN8EO-oy25E,Lenskart.com at Mathikere,13.031824111938477,77.55952453613281,gmaps_v2,clinic,488,2.1324590510174866
ChIJlRXHDNsXrjsR3hNgTs_bZ-Q,Clinikk Health Hub Malleshwaram,13.000432968139648,77.5633773803711,gmaps_v2,clinic,184,2.0012797535461044
ChIJIexasio9rjsRSwoP0A4Qtn0,IVF Access Rajajinagar,12.9911527633667,77.55762481689453,gmaps_v2,clinic,1054,1.9192099798514315
ChIJmWMZe2I9rjsRuw0CDecj1hs,"Lenskart.com at Basaveshwanagar, Bangaluru",12.99596118927002,77.53997039794922,gmaps_v2,clinic,328,1.83042630307716
ChIJp7_699c8rjsRs7WodvzpQMc,People Tree Hospitals @ Dasarahalli,13.042570114135742,77.51557159423828,gmaps_v2,hospital,1880,1.8195264179313684
ChIJQyABNcIXrjsR7Ny0fCoIaxE,Apollo hospital parking,12.988245010375977,77.572509765625,gmaps_v2,hospital,26,1.7427273869795052
ChIJiR-5XXg9rjsRcPKp8tB-aY0,NU Hospitals (West),13.012133598327637,77.55274963378906,gmaps_v2,hospital,3624,1.691733820341328
ChIJc8-KGQkXrjsRA6s3FO1BOtM,Titan Eye+ Lulu Mall,12.981345176696776,77.5637435913086,gmaps_v2,clinic,716,1.6231663077962275
ChIJQU4P2DAWrjsRtMa1nkN_23g,Kolors Healthcare Sadashiv Nagar,13.003170013427734,77.57836151123047,gmaps_v2,clinic,2456,1.2877012738690006
ChIJ37o1kpA9rjsRvOJ70RMQMvw,"Lenskart.com at Dr Modi Hospital Road Rajajinagar, Bengaluru",12.997482299804688,77.54742431640625,gmaps_v2,clinic,482,1.2855678304283282
ChIJr9oPCmbFrzsR9SX1DIpcJqU,Specsmakers - Mathikere,13.029815673828123,77.5609130859375,gmaps_v2,clinic,1136,1.224181261803822
ChIJxytoD7U9rjsRTbKpinu3EAQ,"Fortis Hospital Rajajinagar, Bangalore",13.002140045166016,77.54910278320312,gmaps_v2,hospital,2349,1.217160861294167
ChIJ5b7pxwMWrjsRvAoPkDynRBE,ETA Star The Gardens Apartment,12.972614288330078,77.565185546875,gmaps_v2,hospital,3210,1.1809353540767324
ChIJD-Y_f4E9rjsRZalDy9FBjRQ,Dr Bhat's Homeopathy,13.008177757263184,77.5561294555664,gmaps_v2,clinic,148,1.1054430222496865
ChIJQQEJjDA9rjsRRXe6rRoCm5U,VIVIDUS HOSPITALS,13.029417037963867,77.56082153320312,gmaps_v2,clinic,405,1.0949263811265633
ChIJreOiuoYXrjsRjZ-EGQHZW5Y,Dr. Karthik Aditya - Best Plastic Surgeon | Gynecomastia | Lipoma | Cyst Removal | Liposuction Expert in Bangalore,13.000248908996582,77.55148315429688,gmaps_v2,clinic,104,1.082902621558097
ChIJVWrPQe4XrjsR0LZOJ1USwCE,Dr. Kiran Chouka | Best Orthopaedic Surgeon in Yeshwanthpur | Manipal Hospital Yeshwanthpur,12.991634368896484,77.55730438232422,gmaps_v2,hospital,203,1.0640666502539742
ChIJFQC0ox8XrjsRwhCAV3Ua8AE,Dr. Sajeet Nayar - Laparoscopic Surgeon | Piles | Fissure | Fistula | Circumcision | Hernia | Hydrocele | Gall Stone,13.003808975219728,77.56809997558594,gmaps_v2,clinic,102,1.0424098820759626
ChIJ0wdbQwIXrjsRceZCFW8B0JE,"Lenskart.com at Sampige Road, Malleshwaram",13.001277923583984,77.57129669189453,gmaps_v2,clinic,681,1.0285308655752616
ChIJe9e99twXrjsRdhpGXVcI8YI,Titan Eye+ at BEL Road,13.029966354370115,77.5708236694336,gmaps_v2,clinic,2049,0.9715059845840068
ChIJ7cDG5DMWrjsRuQIpeKWLc4Q,Medall Clumax Diagnostics,13.0057954788208,77.57835388183594,gmaps_v2,clinic,909,0.9669210913984422
ChIJcbQeVfM9rjsRNF9nJX8x5jk,KANVA DIAGNOSTIC SERVICES PVT. LTD,12.98689079284668,77.56029510498047,gmaps_v2,clinic,2023,0.9498290663403494
ChIJlegbUjsWrjsRj4WbzMYOmcM,Dr.Solanki Eye Hospital,12.995132446289062,77.57383728027344,gmaps_v2,hospital,594,0.9433735788856488
ChIJBTH794s9rjsRXvSYsEkHnFs,"Nethradhama Super Speciality Eye Hospital, Rajaji Nagar",12.99757957458496,77.55093383789062,gmaps_v2,hospital,757,0.910711182601179
ChIJAV2hTuY9rjsRBadjPG3hzxU,Kangaroo Care - Women and Children Hospital in West Bangalore,12.974213600158691,77.54229736328125,gmaps_v2,clinic,1764,0.8963395656767326
ChIJB1uA5S8WrjsRsgIDumddqC0,RV Metropolis Diagnostic & Healthcare Center Pvt Ltd,13.00570297241211,77.56802368164062,gmaps_v2,clinic,894,0.8916424931202156
ChIJoTzZ8HU9rjsRLx3tyDKHooM,Sanjeevini Multi Speciality Hospital,13.011701583862305,77.54390716552734,gmaps_v2,hospital,1858,0.8649883819075397
ChIJkRpDzoI9rjsRxOMETabtF-A,SkinSerene Clinic,12.986992835998535,77.5421371459961,gmaps_v2,clinic,73,0.8317527191991901
ChIJoUy3PHcXrjsRZpd8NdlY8kw,Dr. Divya B - Best ENT Specialist for Sinusitis | Tonsilitis | Deviated Nasal Septum | Ear Drum Repair,13.006001472473145,77.56806182861328,gmaps_v2,clinic,97,0.8203549193985239
ChIJ-8eKkUgXrjsRQr1UDZFC63A,Dr Utkarshas Esthetic Centre,13.007105827331545,77.57127380371094,gmaps_v2,clinic,403,0.8044329013962315
ChIJQ_hfDxgWrjsRBXOwN4ysRUA,"Dr. Sriprada Vinekar - Best Gynecologist at Cloudnine Hospital, Bengaluru",13.007867813110352,77.56253051757812,gmaps_v2,clinic,513,0.7700977884082519
ChIJtdKxJGs9rjsRqx59oJdMUfo,Jai Hanuman Ambulance Service - 24x7 Ambulance in Bangalore | ambulance service,13.023504257202148,77.53655242919922,gmaps_v2,clinic,197,0.7434855576855867
ChIJq4bi6Kw9rjsR7koaHaLiC_4,"Dhanvantari Health Care ENT Clinic, Dr RK Swathi",12.987295150756836,77.55071258544922,gmaps_v2,clinic,13,0.7330516079557506
ChIJ14U1SHkXrjsRjkpYOdp-mGo,Dr. Prerana Tripathi - Best Cataract Surgeon | Lasik Surgeon | Squint,13.005640029907228,77.58165740966797,gmaps_v2,clinic,61,0.725145761122369
ChIJAUr4_xE9rjsR-dXbGBVi2eg,Dr. Anitha M | Plastic Surgeon | Cozmo blis,12.980395317077637,77.55450439453125,gmaps_v2,clinic,20,0.7237869134467294
ChIJk5zxkWA9rjsRtH31xiCNlcQ,"Smiles Hospitals - Advanced Treatment for Piles, Fissure, Fistula, & Hernia in Mathikere, Bangalore",13.03231716156006,77.55838012695312,gmaps_v2,clinic,1218,0.7115002349633195
ChIJCaAKKzkWrjsR-M2kN83tabg,"Milann Fertility & Birthing Hospital, Kumara Park, Best Fertility & Birthing Hospital in Kumara Park, Bangalore",12.987422943115234,77.57918548583984,gmaps_v2,hospital,1292,0.699412891608232
ChIJ6diJZUcXrjsRooNwqOR9uaE,Trinity Central Hospital,12.988862991333008,77.57376098632812,gmaps_v2,hospital,541,0.6944878827893016
ChIJw7asq_M9rjsR21w8U6Bg8-8,Prism Eye Care,12.984783172607422,77.55352020263672,gmaps_v2,clinic,1164,0.6839317701185532
ChIJ0S_7FF49rjsREOcPXhBq2H4,"Dr. Keshav's Skin Hair Laser & Cosmetic Clinic- Best Skin, Hair Transplant & Laser Clinic Bangalore",13.034197807312012,77.55783081054688,gmaps_v2,clinic,1381,0.6803195959901088
ChIJ9xJ3WjEWrjsR_GnT_vlzfTI,"Oliva Clinic Sadashivanagar: Laser Hair Removal, PRP, Hair Loss, Acne Scar, Skin Lightening Treatments",13.00543975830078,77.57839965820312,gmaps_v2,clinic,1474,0.6717939102788494
ChIJsxJY6JE9rjsRrdnTgDpeBw8,Rehamo,13.001733779907228,77.55010986328125,gmaps_v2,clinic,902,0.661687695885167
ChIJV_D9ZY49rjsRTYLxDPN1U0E,cim nature cure bangalore,13.01870822906494,77.55831909179688,gmaps_v2,clinic,285,0.6595508882723367
ChIJB-1voig9rjsRywiFEDplvCU,VIVEKA SCANS & DIAGNOSTICS,13.04338550567627,77.5109634399414,gmaps_v2,clinic,1353,0.6557831830651142
ChIJhb0gaCgWrjsRfgsZxHqNSr8,Manipal Hospital Malleshwaram,13.001055717468262,77.56404876708984,gmaps_v2,hospital,1368,0.6437519430442664
ChIJmSkQQ4kXrjsRn4qp8u7dgZs,Dr Prathik R | Uroclinic And Kidney Stone Centre | Best Urologist | Bangalore,12.991068840026855,77.57774353027344,gmaps_v2,clinic,92,0.6350525215790668
ChIJkY3Ymy0XrjsR8z3Ci66VOw4,Dr Sharan Srinivasan | Best Neurosurgeon and Neurologist in Bangalore,12.982988357543944,77.5682601928711,gmaps_v2,clinic,409,0.6139345612151963
ChIJb_VGfb49rjsRguO84xmGFdQ,Titan Eyeplus,12.991622924804688,77.53828430175781,gmaps_v2,clinic,1106,0.5956528234865378
ChIJg6mAzlQ9rjsRa-MWXXIa6EU,Sree clinic - Diabetes & Health care centre,13.00202751159668,77.55309295654297,gmaps_v2,clinic,47,0.5847132222683469
ChIJf3gfDBgWrjsRLgWJ_VFKg3Q,Apollo Sugar Clinics,12.988336563110352,77.57268524169922,gmaps_v2,clinic,447,0.5692914290454844
ChIJ5yhSah09rjsR-qy2ddd8VQA,Anas Sheikh Hair Solution | Hair Patch In Bengaluru | Hair Replacement in Bengaluru | Hair Bonding In Bengaluru,12.98670482635498,77.55996704101562,gmaps_v2,clinic,163,0.5378859514648371
ChIJqeFmHEUXrjsRt8o47ub3eN0,Specsmakers - New BEL Rd,13.029918670654297,77.57083129882812,gmaps_v2,clinic,399,0.5370433174376595
ChIJw-FLcvQ9rjsR7hCoibfl2FQ,"Altius Hospitals, Rajajinagar",12.9849271774292,77.55693817138672,gmaps_v2,clinic,1092,0.5287571320072559
ChIJkUqPtCAWrjsR32S1iRZm3o4,Bhagya Dental Care,12.99337387084961,77.56352996826172,gmaps_v2,clinic,37,0.5018754391881072
ChIJE-WiBNE8rjsRkq08O-urfJk,Aditi Hearing Solutions - Signia Hearing Aids in Bangalore,13.04528522491455,77.5082778930664,gmaps_v2,clinic,220,0.4977784723956985
ChIJOajiQO09rjsRRpQjo1THjI0,Curls & Curves Cosmetic Surgery,12.975852012634276,77.54212951660156,gmaps_v2,clinic,1143,0.485965231483586
ChIJUWFnwvY9rjsRSE9q1SkGD7M,Punya Hospital,12.986079216003418,77.5374984741211,gmaps_v2,clinic,969,0.4857379205185382
ChIJubJZx8cXrjsRgzfjofhU3j0,Dr Pramod Krishnappa : Best Andrologist & Urologist on New BEL Road (Orchidz Health Clinic),13.031654357910156,77.56993865966797,gmaps_v2,clinic,48,0.483847031910197
ChIJ7bKcIo49rjsR8RXXCnwYMGE,Nurture Hospital (unit of ambuja hospitals pvt ltd),12.996892929077148,77.55071258544922,gmaps_v2,clinic,62,0.4794934383836431
ChIJi31-vT8XrjsRypdk4Gv3ZT0,Lensight - ZEISS VISION EXPERT,13.000017166137695,77.56947326660156,gmaps_v2,clinic,282,0.4771448483237782
ChIJ4z3Di-c9rjsRC4_4oW6DAng,Dr. Satyaprakash's Centre for Digestive and Liver Diseases,12.974200248718262,77.53924560546875,gmaps_v2,clinic,721,0.4515459459873216
ChIJswlKMvQ9rjsRTgyFUIQv8Gs,Philips Service Center,12.98374843597412,77.55973815917969,gmaps_v2,clinic,1088,0.4514922938148233
ChIJOzYzA509rjsRdKcZ-ohc40w,Samruddhi Health Care & Women's Clinic (kidney care),13.04511260986328,77.50691986083984,gmaps_v2,clinic,71,0.4467258781388839
ChIJqxmc6DUWrjsRjvr09H2Rp6g,"Nova IVF Fertility Center - Best IVF Center in Basaveshwar Nagar, Bengaluru",12.99757480621338,77.54456329345703,gmaps_v2,clinic,506,0.4437919376904685
ChIJ3f5XRC8WrjsR3zdES63OXso,Narayana Super Specialty Hospitals,13.008495330810549,77.56848907470703,gmaps_v2,hospital,856,0.4350559657548723
ChIJH0gsQv4XrjsRwUQxYNMWRdw,Physiotattva Physiotherapy Clinic | Malleshwaram,13.00143051147461,77.56920623779297,gmaps_v2,clinic,133,0.4247293049249039
ChIJ3Yc6g1g9rjsRriQP-lFDCmg,Tattoo Planet.,12.997747421264648,77.54998779296875,gmaps_v2,hospital,718,0.4214186816666733
ChIJ9dNTdDo9rjsRk7JOOrgha5I,"Janisthaa Fertility and IVF Center, Bangalore | IVF Center | IVF treatment | Maternity and child care | Basaveshwaranagar",12.985501289367676,77.54339599609375,gmaps_v2,clinic,728,0.4150082811700107
ChIJnZ3V1Y09rjsR8Fmtna-cfz8,HEALTH CARE SPECIALIST CLINIC,12.986945152282717,77.53758239746094,gmaps_v2,clinic,172,0.4095131112646197
ChIJiZ-x7-E9rjsRtvvTC3zm1Mk,Rishi Speech and Hearing Solutions,12.992267608642578,77.53848266601562,gmaps_v2,clinic,110,0.4057257534678153
ChIJTxJBRP49rjsRKTKweDIsJ1Q,"Orthosquare Dental Clinic in Mathikere, Bangalore",13.03363037109375,77.55558013916016,gmaps_v2,clinic,82,0.4001903344273496
ChIJx7977MI9rjsRY6fpPpJJEb4,SPECTRUM DIAGNOSTICS AND HEALTHCARE,13.007613182067873,77.55461883544922,gmaps_v2,clinic,552,0.3942172965963339
ChIJQTAJkmA9rjsREPgtcRwNJIs,Dr. Ravi Prakash,13.0325345993042,77.5543212890625,gmaps_v2,clinic,328,0.3936179424178752
ChIJywu0ipw9rjsRTbEDjCIhSKg,Sri Guru krupa clinic,12.999951362609863,77.55686950683594,gmaps_v2,clinic,30,0.3896081642150312
ChIJncQ_9QQ9rjsRCKAEatXB0y4,Clove Dental,13.030744552612305,77.56033325195312,gmaps_v2,clinic,305,0.3880146640447799
ChIJi1CUu3E9rjsRGE8DniprS-Y,Dr. K VIJAY KUMAR,12.986913681030272,77.54994201660156,gmaps_v2,clinic,17,0.3779955529934942
ChIJ_SpNalQXrjsReXn-xgsbg70,ISHA DIAGNOSTICS PVT LMT,13.00605583190918,77.57135772705078,gmaps_v2,clinic,730,0.377785394607722
ChIJt2W-MC8WrjsRBiswRTPQhL0,Dr. Mohan's Diabetes Specialities Centre - Malleswaram,13.001687049865724,77.56838989257812,gmaps_v2,clinic,615,0.3669596482922156
ChIJyZqJr-g9rjsRdq6bwggTNUE,Isha Hearing Clinic - Hearing Aid Clinic - Hearing Aid Sales and Services in Bangalore,12.997137069702148,77.5512924194336,gmaps_v2,clinic,196,0.3622854481754928
ChIJKVQ1tREWrjsRfV5_gikBiIQ,AlaMirap Nutrition by Parimala Jaggesh - Sandalwood Celebrity Nutritionist | Weight Loss | Diabetes Management Experts,13.009491920471191,77.56402587890625,gmaps_v2,clinic,488,0.3614269141978821
ChIJqZhgPAQ9rjsRUfQMNjMgIqM,SKINOMY,12.99794864654541,77.5554428100586,gmaps_v2,clinic,181,0.3593060281981617
ChIJvS54aT8XrjsRsvr-nvE7xKE,Riyal Health Clinic,12.990130424499512,77.57786560058594,gmaps_v2,clinic,28,0.3512025843121382
ChIJb0VREp09rjsRNQLwdxpFdmQ,Optima Super Speciality Hospital,13.00904941558838,77.54859161376953,gmaps_v2,clinic,800,0.3436275913706362
ChIJu5j7GyUWrjsR7xR9QHeLJgk,Sabka dentist -Malleshwaram,12.997685432434082,77.57106018066406,gmaps_v2,clinic,517,0.3435477586552076
ChIJ-1N5pvM9rjsRSWVqICNXdN0,"Lenskart.com at Rajaji Nagar, Bengaluru",12.984991073608398,77.55412292480469,gmaps_v2,clinic,468,0.3371923480072669
ChIJ3fdyCpw9rjsRqaDdF6H7rZM,Sonovision Diagnostic Center,13.022381782531738,77.5587158203125,gmaps_v2,clinic,49,0.3350312014424954
ChIJu-mxGow9rjsRFoCEvOXtU_w,Clove Dental,12.990137100219728,77.55634307861328,gmaps_v2,clinic,505,0.3335260760183224
ChIJnRdifJE9rjsRLvJz01YWk_I,Shashi's Dental surgery,12.99344253540039,77.547119140625,gmaps_v2,clinic,360,0.3257959604128999
ChIJZwPwi94XrjsRx0_ZlH2SVnU,Ramaiah Medical College,13.030502319335938,77.5667495727539,gmaps_v2,clinic,1347,0.3052099563618325
ChIJPcENtEQ9rjsRyT1MhZGse2M,Madhu Super Speciality Hospital And Research Centre,12.978150367736816,77.54338073730469,gmaps_v2,hospital,200,0.3031605434026423
ChIJy4269Nc8rjsRt8anMIBN96c,Sri Ayyappa Mess,13.042795181274414,77.51471710205078,gmaps_v2,clinic,511,0.3022370611021962
ChIJC3qgfbpRUjoRC_nBgC4wng0,Dr Mohankumar Urologist,13.011262893676758,77.55694580078125,gmaps_v2,clinic,284,0.2964689021247023
ChIJ6e6RK2g9rjsRDqjcny_Q6j8,Unique Healthcare Centre - Rajajinagar,12.998085975646973,77.55332946777344,gmaps_v2,clinic,104,0.2952647914579044
ChIJ0_9AztwXrjsRLNK-7SxHHRY,Pristyn Care,13.005860328674316,77.56806182861328,gmaps_v2,clinic,446,0.293639522600769
ChIJPyAIYGsXrjsR8Me2jYXfgLQ,Dr. Divya D Sundaresh,13.008371353149414,77.5715560913086,gmaps_v2,clinic,17,0.2933486079122638
ChIJ_WwLLBU9rjsROTlsN5d2B8o,Ayu Health Hospitals,13.02879524230957,77.53946685791016,gmaps_v2,hospital,91,0.2899715516310457
ChIJ28WrUe09rjsR6tnxDfzBCjo,Focus Diagnostics Centre & Speciality Clinics,12.987024307250977,77.54997253417969,gmaps_v2,clinic,973,0.2895667974317686
ChIJ190iR90XrjsRACsYJ42HV_M,Thyrocare Malleshwaram Blood Test Center / Home Sample Collection,13.006473541259766,77.5710678100586,gmaps_v2,clinic,66,0.2883331704346654
ChIJuVnx92Y9rjsRkxdTPZ7GgYM,8th Mile Circle,13.04517936706543,77.50740814208984,gmaps_v2,clinic,116,0.2834972650762224
ChIJHUURoYw9rjsRmhjo8C7d_Qs,Sabka dentist - Rajajinagar,12.98914623260498,77.55611419677734,gmaps_v2,clinic,353,0.2833076073989255
ChIJm0h6v909rjsRT09rKYpUlP8,Jiv's Women Clinic,13.035737037658691,77.54899597167969,gmaps_v2,hospital,45,0.2820153624387017
ChIJM60uOd49rjsRlYOPlxIpqT8,Nirmal Skin & Hair Clinic,12.97614574432373,77.54219055175781,gmaps_v2,clinic,493,0.2781394269866276
ChIJnxqcPRk9rjsRcIif_QhZQPA,Remidio Innovative Solutions Pvt Ltd,13.03986930847168,77.52201843261719,gmaps_v2,clinic,181,0.2724880197985936
ChIJ4w6p6TwWrjsRSsy5YuH9saI,Namma Homeopathy - Malleswaram,12.99821949005127,77.57096862792969,gmaps_v2,clinic,291,0.2723889464196325
ChIJCx7UKSMXrjsRQ8l-bcfRXEE,Dr Darshan Kumar A. Jain,13.006535530090332,77.56964874267578,gmaps_v2,clinic,265,0.2709412684981228
ChIJq4QGkH09rjsRuqm-qTk7bsk,"Dr. Prasanna T Y- Best Orthopaedic Surgeon,Bangalore, Fractures/Hip & Knee joint Replacement, Knee and Shoulder Scopy",12.998987197875977,77.54118347167969,gmaps_v2,clinic,61,0.2700171112277965
ChIJQ7JCJAo9rjsRg3bpTiJElD8,Aster labs Vijayanagar,12.976851463317873,77.54205322265625,gmaps_v2,clinic,142,0.2689234185942675
ChIJDwEAAZs9rjsRUjjgd_8a2LE,Happy Healthy Hospital,12.98886775970459,77.54666900634766,gmaps_v2,hospital,59,0.2685433373031486
ChIJkS2qRiUWrjsRiK58O1wl37Y,RxDx SAMANVAY - Best Clinic in Malleswaram,13.00539207458496,77.56222534179688,gmaps_v2,clinic,497,0.2614590594068059
ChIJE885RAk9rjsRQPx7220use8,HARIHAR DENTAL CARE,12.993427276611328,77.5462417602539,gmaps_v2,clinic,21,0.2570475207820455
ChIJIajJP8c9rjsRL8SGtDpqGE4,APOORVA HEALTH CARE (Clinic),12.990262031555176,77.55451965332031,gmaps_v2,clinic,29,0.2566203723760705
ChIJWzhG8LAXrjsRihvDZBXTq-M,"Kaya Clinic: Skin, Body & Hair Care (Sadashiva Nagar, Bengaluru)",13.008395195007324,77.57988739013672,gmaps_v2,clinic,334,0.2547798728067707
ChIJO9xPlrw9rjsRwyWRPIDWaKI,Trucare Dental And Surgical Clinic,12.996639251708984,77.5341567993164,gmaps_v2,clinic,16,0.2438383371580063
ChIJMf4A9xoXrjsRfrZ0VvcH4X0,NG Imaging and diagnostic centre,12.998950958251951,77.5517578125,gmaps_v2,clinic,160,0.2435094231400219
ChIJB97agDcXrjsRHDiHddLmksI,Specsmakers - Margosa Rd,12.99972438812256,77.56925964355469,gmaps_v2,clinic,142,0.2416271118665109
ChIJqUW8voc9rjsR_5mg3bfSB7A,Ayu Health Hospitals,12.998726844787598,77.55523681640625,gmaps_v2,hospital,95,0.2394106437982055
ChIJi-SzcJcXrjsRIoYtfCSu7Mo,Titli Breast Care Center,12.994763374328612,77.57150268554688,gmaps_v2,clinic,28,0.2370778276176069
ChIJlVLyrdUXrjsRMyLG_hlT3TI,Blue Bliss Hospital,12.99294090270996,77.57625579833984,gmaps_v2,clinic,336,0.2368003778051883
ChIJQejgV809rjsR6qRzB2gc1rI,Dr.A.K. Diagnostic Centre,13.003077507019045,77.52635955810547,gmaps_v2,clinic,43,0.2349402847462086
ChIJQbu_hoQ9rjsRbxfE_VKFR3Q,Tamara Hospital & IVF Centre,13.004419326782228,77.55303192138672,gmaps_v2,hospital,386,0.23193918690051
ChIJA9mSYws9rjsRNLQkLHMZXMk,Ganesh Multispeciality Clinic,13.006114959716797,77.54158782958984,gmaps_v2,clinic,20,0.2301280500123654
ChIJE40voAY9rjsRuFcKIyjO5us,Dr. Srihari Modhagala - Pediatrician in Bangalore,13.029457092285156,77.56085205078125,gmaps_v2,clinic,33,0.2287363152915746
ChIJ48M-imA9rjsRKvfqc3BJiNc,Parijma Medical Center,13.002506256103516,77.5455551147461,gmaps_v2,clinic,115,0.2271383719829756
ChIJA7PppmMXrjsRRYKl6Z9RI2U,"Praba's VCare Health Clinic (P) Ltd., - Malleshwaram",12.996028900146484,77.57145690917969,gmaps_v2,clinic,293,0.2269141627030801
ChIJ7WBwIDQ9rjsRqvb8o-FuaRE,Vardhan Fertility,12.982439041137695,77.54938507080078,gmaps_v2,clinic,205,0.2235208496417192
ChIJ1dcMpF09rjsRljq4fa5u6Xw,Dr. Mohammed Rehan Sayeed | Best Cardiac Surgeon & CTVS in Yeshwanthpur | Manipal Hospital Yeshwanthpur,13.014219284057615,77.55603790283203,gmaps_v2,hospital,48,0.2223741345079326
ChIJvT2Q2R4XrjsR_EiXPhBuHaI,Child Neurologist: Dr C P Ravi Kumar,13.001420974731444,77.56920623779297,gmaps_v2,clinic,151,0.2223698013682908
ChIJg7tI6YM9rjsR_VObAHHmumc,Sai Krupa Speciality Dental Care,13.000062942504885,77.53814697265625,gmaps_v2,clinic,17,0.2208633791285009
ChIJVy8jbEM9rjsRVPjd73rsQtk,SRL Diagnostics (RAJAJINAGAR),13.007323265075684,77.54852294921875,gmaps_v2,clinic,127,0.2203607217938256
ChIJNz2ZyL89rjsRMYVAPWu2OPo,Clove Dental,12.990553855895996,77.53826904296875,gmaps_v2,clinic,401,0.2202145369243223
ChIJBygYyPE9rjsRPdxryrvQ2VM,skinxperts Super Speciality Skin Hair and Laser clinics,13.005121231079102,77.54264068603516,gmaps_v2,clinic,228,0.2201060174188696
ChIJ89rDr0M9rjsRH01ipR_TrLk,"Indira IVF Fertility Centre - Best IVF Center in Rajaji Nagar, Bengaluru",12.998978614807127,77.55259704589844,gmaps_v2,clinic,313,0.2188640688401435
ChIJbxw5iC09rjsR-E6pPIk9fl8,Iswarya Fertility Centre Basaveshwaranagar - Best IVF & IUI Treatments Bengaluru,12.987122535705566,77.5372085571289,gmaps_v2,clinic,229,0.2168500569579927
ChIJWarN2Ic9rjsR2qIckJHOULs,Sri Dental Clinic | Dr Sunil Kumar | Best Cosmetic Dentist | Smile Correction & Root Canal Treatment in Basaveshwara Nagar,12.99224853515625,77.5331039428711,gmaps_v2,clinic,106,0.2167863156668093
ChIJMW9CW_U9rjsR0xQrNzhtX8w,Dr. Amith Kamath - MS Orthopaedics,12.998091697692873,77.55329132080078,gmaps_v2,clinic,42,0.2166292434793182
ChIJ9QMYz789rjsRQ5p8642v0a4,Amrutha Orthopaedic Clinic,12.9893159866333,77.53804016113281,gmaps_v2,clinic,476,0.2163545464677604
ChIJKyzPRPU9rjsRLg20-n2yw0E,Sajjalashree Home Nursing Services || Health Care Services,13.016552925109863,77.531494140625,gmaps_v2,clinic,64,0.2140999051581095
ChIJURuDAiUWrjsR9yEnL6haMUE,Partha Dental Clinic,13.001358032226562,77.57139587402344,gmaps_v2,clinic,545,0.2140387355747151
