id,name,lat,lng,category,number_of_votes,source,date,created_at,reviews_per_day,brand_id,brand_name
ChIJJ97EMmI9rjsRrrnMkOdGPgY,Goli Vada Pav Basveshwarnagar,12.99756145477295,77.54049682617188,restaurant,51,gmaps_v2,1618767484.0,1699615207,6.308155394803142e-07,golivadapav,Goli Vada Pav
ChIJ__I23_o9rjsRuWTFYay9KvU,Flying Machine,12.973353385925291,77.5515365600586,clothing_store,99,gmaps_v2,1530894488.0,1687847039,6.307638797154689e-07,nnnow,nnnnow
ChIJlQY8B_M9rjsRtut5jNIdlII,Freshmenu RajajiNagar,12.992895126342772,77.55633544921875,restaurant,92,gmaps_v2,1552206845.0,1699615207,6.241165613114947e-07,freshmenu,FreshMenu
ChIJnaP_BtA9rjsR2fjtEj3-pV4,Nykaa On Trend,13.011079788208008,77.55492401123047,clothing_store,74,gmaps_v2,1568726685.0,1687847039,6.212204507048392e-07,nykaa,Nykaa
ChIJ54QpT8A9rjsRkO6QVqSDQb4,Allen Solly,12.9850492477417,77.53733825683594,clothing_store,117,gmaps_v2,1499318940.0,1687847039,6.205971450441454e-07,allensolly,Allen Solly
18418526,Khan Saheb Grills And Rolls,12.9914743125,77.5713920966,restaurant,179,zomato,1397932200.0,1688639100,6.157404588607976e-07,zomato_khan_saheb_grills_and_rolls,Khan Saheb Grills And Rolls
ChIJV_8TfZkXrjsRhxz8TQ9SsEo,Crocs,12.98104190826416,77.56340789794922,shoe_store,12,gmaps_v2,1668334915.0,1687847039,6.15002241683171e-07,crocs,Crocs
ChIJpVNfUecXrjsRcWQr1RiXFrI,Monte Carlo,13.034119606018066,77.5680160522461,clothing_store,140,gmaps_v2,1459016938.0,1687847039,6.118076222847972e-07,montecarlo,Monte Carlo
ChIJeVoEeZMXrjsR4aRKjyljbOM,"Duroflex - Mattress, Malleshwaram",13.003618240356444,77.5711669921875,home_decor,3,gmaps_v2,1690290534.0,1695212099,6.095622022669619e-07,duroflexworld,Duroflex
ChIJSbfN3DQXrjsRq0xEViKEbi0,Taco Bell,12.980635643005373,77.56336212158203,restaurant,28,gmaps_v2,1653572589.0,1699615207,6.081322308822665e-07,tacobell,Taco Bell India
ChIJaWOrpDEWrjsR2HdnsyOAj1Q,Five Star Chicken Vayalikaval,13.003988265991213,77.57832336425781,restaurant,148,gmaps_v2,1455964354.0,1699615207,6.07426562138898e-07,fivestarchicken,Five Star Chicken
ChIJh7isHmwXrjsRY6mTidPQ5sE,Attica Gold Company - Gold Buyers In Malleswaram Bangalore,13.001206398010254,77.57132720947266,jewelry_store,68,gmaps_v2,1575877762.0,1687847039,6.073094497162825e-07,atticagoldcompany,Attica Gold Company
ChIJVVVVVSoWrjsRSGMsSb5zQcI,Levi's,12.991658210754396,77.57070922851562,clothing_store,131,gmaps_v2,1468761721.0,1687847039,5.979405703489451e-07,levi,Levi
ChIJ61rq11cXrjsRlU666vhxuRY,Chinese Wok - New BEL Road,13.027252197265623,77.57181549072266,restaurant,44,gmaps_v2,1625735415.0,1699615207,5.955620448958492e-07,thechinesewok,Chinese Wok
ChIJg9bQjL89rjsRysLj7Ai3kyQ,Khadim's - Basaveshwaranagar,12.98765754699707,77.53752136230469,shoe_store,121,gmaps_v2,1480327611.0,1687847039,5.830779371654784e-07,khadims,Khadims
ChIJy80oqn0XrjsRlhDBebtueOU,BIBA,12.9813871383667,77.56367492675781,clothing_store,8,gmaps_v2,1674043156.0,1687847039,5.79547073819736e-07,biba,Biba
ChIJ0Y6RCGkXrjsRxtO9ehV6Qig,Asia Seven Mantri Square Mall,12.99182415008545,77.57099151611328,restaurant,26,gmaps_v2,1654704108.0,1699615207,5.789214821930766e-07,lbf,Lite Bite Foods
ChIJeT3f_cgXrjsR-LZayBHCzbQ,Five star chicken,12.987905502319336,77.57698059082031,restaurant,27,gmaps_v2,1652792433.0,1699615207,5.766424688977206e-07,fivestarchicken,Five Star Chicken
ChIJ0Zw88vI9rjsRQXw5V0pRRX8,Nandus Rajajinagar,12.994128227233888,77.55580139160156,restaurant,41,gmaps_v2,1616570485.0,1687847039,5.752242174895268e-07,nandus,Nandus
19186246,Sree Ganesha Fruit Juice Center,13.0298716353,77.5620194525,restaurant,167,zomato,1397932200.0,1688639100,5.744617688813028e-07,zomato_sree_ganesha_fruit_juice_center,Sree Ganesha Fruit Juice Center
ChIJs9ZaEiUWrjsRWYsS8EHqIYk,Khadim's - Malleswaram,12.998454093933104,77.57150268554688,shoe_store,161,gmaps_v2,1405841244.0,1687847039,5.709102538123375e-07,khadims,Khadims
ChIJn7z8ORM9rjsRwcrwSmFrIEs,arvind.ltd,13.024867057800291,77.5383529663086,clothing_store,89,gmaps_v2,1531881485.0,1687847039,5.706388219542375e-07,arvind,Arvind Ltd.
ChIJoX84VtwXrjsR2ZcOu-VVZ5o,Blak - The Shoe Store,13.030628204345703,77.57035827636719,shoe_store,123,gmaps_v2,1469274972.0,1687847039,5.627434543134004e-07,blak,BLAK
ChIJL_p1ghU9rjsR9O1i8Z9XRSQ,Jockey Exclusive Store,13.01107692718506,77.55528259277344,clothing_store,65,gmaps_v2,1571367102.0,1687847039,5.580360161080787e-07,jockey,Jockey
ChIJa_yaWJE9rjsRC_kQb-On928,ICYCLE.in STUDIO,12.989764213562012,77.53925323486328,shoe_store,69,gmaps_v2,1563877893.0,1687847039,5.565901050895357e-07,icycle,icycle
ChIJywqrofoXrjsRlM6P2w6qsAY,Peter England Showroom,13.029841423034668,77.57058715820312,clothing_store,103,gmaps_v2,1496643246.0,1687847039,5.38692242365715e-07,peterengland,Peter England
ChIJ5eq-H84XrjsRXpSTPmO1WCY,Kakal Kai Ruchi,12.991634368896484,77.57027435302734,restaurant,25,gmaps_v2,1652363230.0,1699615207,5.290783917887711e-07,kakalkairuchi,Kakal Kairuchi
ChIJDbpnjeA9rjsRmGFi-tz76ck,XYXX Store,13.010310173034668,77.5553970336914,clothing_store,7,gmaps_v2,1674475629.0,1687847039,5.235050005945521e-07,xyxxcrew,xyxxcrew
ChIJO_6Uo3g9rjsRFlK_8E9hu1U,"Louis Philippe - Rajajinagar, Bangalore, Men's Fashion Clothing Store",13.010632514953612,77.5547866821289,clothing_store,120,gmaps_v2,1458456284.0,1687847039,5.231248312513728e-07,louisphilippe,Louis Philippe
ChIJE8R9PncWrjsRtkbWX-koslE,The Raymond Shop,12.99003791809082,77.55039978027344,clothing_store,81,gmaps_v2,1532330621.0,1687847039,5.208453296551621e-07,myraymond,Raymond
ChIJO46nfe09rjsR8D-Ti9lhZyI,Co-Optex,12.983272552490234,77.55398559570312,clothing_store,97,gmaps_v2,1499857469.0,1687847039,5.159860730571382e-07,cooptex,Co-optex
ChIJEXgKIZY9rjsRKmFH8s7xtUw,Reid & Taylor,12.994379997253418,77.53936767578125,clothing_store,152,gmaps_v2,1391563577.0,1687847039,5.130222219423101e-07,reidandtaylor,reidandtaylor
ChIJ08ESno49rjsRfXjcpDkqzm0,ChaiApps Vijayanagar Bengaluru,12.971893310546877,77.54402923583984,coffee_shop,4,gmaps_v2,1680017283.0,1687847039,5.108716031508517e-07,chaiapps,chaiapps
ChIJVUfDzjAWrjsRj96nYdeK8I0,Bata,13.002456665039062,77.57865905761719,shoe_store,93,gmaps_v2,1505804655.0,1687847039,5.108700400232069e-07,bata,Bata
ChIJRcJOAUkXrjsRrsOyHxYkqHk,Nandus Vyalikaval,13.001914978027344,77.578125,restaurant,34,gmaps_v2,1620729865.0,1687847039,5.065767518757569e-07,nandus,Nandus
ChIJyZAAbJIXrjsRnIfYzz275Ik,"DaMENSCH Exclusive Showroom, Mantri Mall Bangalore Store",12.99161148071289,77.57093811035156,clothing_store,11,gmaps_v2,1665931076.0,1687847039,5.019172554726434e-07,damensch,damensch
ChIJx0cdZO89rjsRsxYJeVtBjAs,Five Star Chicken GT World Mall,12.97364616394043,77.55172729492188,restaurant,11,gmaps_v2,1677682369.0,1699615207,5.015310832095692e-07,fivestarchicken,Five Star Chicken
ChIJc90Df4Q9rjsR8GXHIjIRil8,BOX8- Desi Meals | Order Food Online,13.004610061645508,77.55355072021484,restaurant,104,gmaps_v2,1480430218.0,1687847039,5.014058141407923e-07,box8,Box8
ChIJPSTqpBoXrjsRw32v42d_xB8,Skechers,12.991419792175291,77.57124328613281,shoe_store,55,gmaps_v2,1575353226.0,1687847039,4.889157770836694e-07,skechers,Skechers India
ChIJx0AskEk9rjsR5weU21hSGF8,Peps The Great Sleep Store - Rajajinagar,12.979997634887695,77.5540542602539,home_decor,12,gmaps_v2,1670656825.0,1695212099,4.88693386194754e-07,pepsindia,Peps India
19453129,Chandni Chowk,12.9906399,77.5428625,restaurant,142,zomato,1397932200.0,1688639100,4.884644980906886e-07,zomato_chandni_chowk,Chandni Chowk
ChIJFQyzEPE9rjsRnoM5Nlfb5N0,The Raymond Shop,12.980209350585938,77.55410766601562,clothing_store,106,gmaps_v2,1470327513.0,1687847039,4.873125734928275e-07,myraymond,Raymond
ChIJGemT-CQWrjsR7at5om8VH6A,Co-optex Showroom,12.99705982208252,77.57271575927734,clothing_store,81,gmaps_v2,1520684466.0,1687847039,4.845582270380583e-07,cooptex,Co-optex
ChIJP_9qq3g9rjsR3fGGij9sys0,Steve Madden Orion Mall,13.01131820678711,77.55522918701172,clothing_store,80,gmaps_v2,1521048089.0,1687847039,4.79619326140842e-07,stevemadden,Steve Madden India
20351917,Smoor,13.0078238585,77.5798668694,restaurant,139,zomato,1397932200.0,1688639100,4.781448255958149e-07,zomato_smoor,Smoor
ChIJRz9gZSUWrjsRi9yXZlW39uE,Bata,12.99147605895996,77.57057189941406,shoe_store,105,gmaps_v2,1465807911.0,1687847039,4.7288962511148045e-07,bata,Bata
ChIJZ5mlKLI9rjsRo-aY0hnv0S0,The Peps Great Sleep Store (Ashwas)-Dasarahali,13.044089317321776,77.50970458984375,home_decor,28,gmaps_v2,1635849525.0,1695212099,4.716776600691203e-07,pepsindia,Peps India
ChIJOTpYVIw9rjsR6ZkbmH0MyV4,Prestige Xclusive - Rajaji Nagar,12.976513862609863,77.55284118652344,home_decor,99,gmaps_v2,1484484092.0,1695212099,4.697999160595678e-07,prestigexclusive,Prestige
ChIJF7afACMWrjsRPaSteyZxhNY,Van Heusen,12.991808891296388,77.57049560546875,clothing_store,81,gmaps_v2,1514881885.0,1687847039,4.683024188791229e-07,vanheusenindia,Van Heusen
ChIJn-vddQ09rjsR1-osa98x7Dw,"Würfel Küche - Rajajinagar, Bangalore - Luxury Modular Kitchens & Wardrobes",12.985713005065918,77.55992126464844,home_decor,52,gmaps_v2,1582183101.0,1695212099,4.600589310718299e-07,wurfel,wurfel
ChIJq574XMA9rjsRyy8aSD5oix8,Attica Gold Company - Gold Buyers In Basaveshwara Nagar Bangalore,12.986090660095217,77.53716278076172,jewelry_store,105,gmaps_v2,1458982154.0,1687847039,4.58785977586732e-07,atticagoldcompany,Attica Gold Company
ChIJrSg2vU49rjsRl8ggtPPLUVY,"Zivame (Malleshwaram, Bengaluru)",13.001581192016602,77.57118225097656,clothing_store,33,gmaps_v2,1615728667.0,1687847039,4.5758104467471894e-07,zivame,Zivame
ChIJhxeetFcXrjsReIb5Ox_fdxs,Five Star Chicken,12.999298095703123,77.56011199951172,restaurant,27,gmaps_v2,1640351090.0,1699615207,4.555876534868477e-07,fivestarchicken,Five Star Chicken
55076,New Shanthi Sagar,13.0041542989,77.5713267177,restaurant,132,zomato,1397932200.0,1688639100,4.5406558977444294e-07,zomato_new_shanthi_sagar,New Shanthi Sagar
ChIJKZ9P0tAXrjsRXiLhSHsEVIo,Go Colors,12.989810943603516,77.57164001464844,clothing_store,53,gmaps_v2,1569326698.0,1687847039,4.471806236197042e-07,gocolors,Gocolors
ChIJe_h2T-89rjsRjP4Qbyrq89M,Godrej Interio,12.97689723968506,77.54540252685547,home_decor,122,gmaps_v2,1419250807.0,1695212099,4.420909871664175e-07,godrejinterio,Godrej Interio
ChIJQxU6dBkXrjsReH2uDhF_zpw,Boss Burger NEW BEL ROAD,13.036836624145508,77.56586456298828,restaurant,8,gmaps_v2,1681361596.0,1699615207,4.3826944706995245e-07,bossburger,Boss Burger
ChIJx1GQR3wXrjsRAJKQP5plO3w,BoConcept Bengaluru,13.009184837341309,77.5836410522461,home_decor,42,gmaps_v2,1598018069.0,1695212099,4.32125306461724e-07,boconcept,BoConcept
ChIJLdJinL0XrjsRx91KUodMAnU,Paragon Exclusive Footwear Shop,13.031484603881836,77.5594253540039,shoe_store,58,gmaps_v2,1553107596.0,1687847039,4.304604406001589e-07,paragonfootwear,Paragon Footwear
20226855,Dil Punjabi,13.030002,77.56343,restaurant,125,zomato,1397932200.0,1688639100,4.299863539530709e-07,zomato_dil_punjabi,Dil Punjabi
ChIJ2Q7BiCU9rjsR77D4PmdIGpw,TRENDS Footwear,13.030329704284668,77.55977630615234,clothing_store,22,gmaps_v2,1635948521.0,1687847039,4.239042047404899e-07,ajio,Reliance Trends
ChIJh9YAqyMWrjsRepMPmnJ5TFk,Metro Shoes,12.991623878479004,77.57032012939453,shoe_store,75,gmaps_v2,1509285505.0,1687847039,4.2002327332156556e-07,metroshoes,Metro Shoes
ChIJs90jvYIXrjsRPC-SlGBV104,Bata Store,12.999176025390623,77.579345703125,shoe_store,1,gmaps_v2,1685447933.0,1687847039,4.1682193283664834e-07,bata,Bata
ChIJBXnL44c9rjsRzY0tA7bzwW8,MITTI Cafe,13.03557586669922,77.53324890136719,coffee_shop,18,gmaps_v2,1644056906.0,1687847039,4.110515033146851e-07,mitticafe,mitticafe
ChIJwXjFfT8XrjsRRyGfnPKrkRQ,Cafe Levista,12.975908279418944,77.57122039794922,coffee_shop,5,gmaps_v2,1675628607.0,1687847039,4.0921781125434097e-07,levista,levista
ChIJewHhvXg9rjsR7vs-D38h9wU,Calvin Klein Jeans,13.011533737182615,77.55485534667969,clothing_store,81,gmaps_v2,1489465391.0,1687847039,4.083038971427438e-07,calvinklein,Calvin Klein
ChIJdc9F85U9rjsRWtifeiUkFa8,Fabindia,12.997737884521484,77.540771484375,clothing_store,97,gmaps_v2,1456218791.0,1695212099,4.058691049207119e-07,fabindia,Fabindia
ChIJU0IQ13U9rjsRk-ajR_dY03M,Five Star Chicken,13.011893272399902,77.54497528076172,restaurant,62,gmaps_v2,1546441348.0,1699615207,4.047688058835157e-07,fivestarchicken,Five Star Chicken
ChIJ4cAnZjwWrjsR5fOLGvqeiPs,108 Bespoke,12.993378639221191,77.57695770263672,clothing_store,113,gmaps_v2,1406377436.0,1687847039,4.014643101621172e-07,108bespoke,108bespoke
ChIJ9yyyC4I9rjsRe559LcPEpis,Swarovski,13.011388778686523,77.5548324584961,jewelry_store,79,gmaps_v2,1490163617.0,1687847039,3.996288570925285e-07,swarovski,Swarovski
19902910,The Baker's Dozen,13.0023875,77.5502854,restaurant,115,zomato,1397932200.0,1688639100,3.955874456368253e-07,zomato_the_baker's_dozen,The Baker's Dozen
ChIJLRlTzaAXrjsR9AstbKTJenA,Hindustan Gold Company - Gold Buyers in Yeswanthpur,12.993209838867188,77.57392883300781,jewelry_store,47,gmaps_v2,1568747147.0,1687847039,3.946267222475735e-07,hindustangoldcompany,Hindustan Gold Company
ChIJJQ7J2dgVrjsRjvaN4ptA98Q,Simply Sofas - Bangalore (Mekhri Circle),13.010513305664062,77.58360290527344,home_decor,90,gmaps_v2,1466833826.0,1695212099,3.9408302207452105e-07,simplysofas,simplysofas
ChIJTd6cL5Y9rjsRo9NjShYyXRA,Mufti Factory Outlet,12.99498176574707,77.53948211669922,clothing_store,74,gmaps_v2,1499091669.0,1687847039,3.920418264126737e-07,muftijeans,Mufti Menswear
ChIJsbjYAiMWrjsRyaCveLD3yJw,Krispy Kreme,12.991875648498535,77.57085418701172,restaurant,77,gmaps_v2,1487475235.0,1687847039,3.842856053738978e-07,krispykremeindia,Krispy Kreme India
ChIJr5f6nGA9rjsRrQgPlngr0hQ,Goli Vada Pav - Mathikere,13.033795356750488,77.55807495117188,restaurant,120,gmaps_v2,1387214880.0,1699615207,3.8412251725972105e-07,golivadapav,Goli Vada Pav
ChIJkz_j-zMWrjsRGQCuGFOWsrc,Wildcraft,13.006072998046877,77.57843017578125,clothing_store,115,gmaps_v2,1392387599.0,1695212099,3.79757912586333e-07,wildcraft,Wildcraft
ChIJgU0XkyQWrjsR0M_2MbOnTvI,Jockey Exclusive Store,12.995550155639648,77.57179260253906,clothing_store,75,gmaps_v2,1490157894.0,1687847039,3.793835013045354e-07,jockey,Jockey
ChIJbyrsojQWrjsRan_gxjdqBJM,Springwel Planet Bliss,13.010437965393066,77.58354949951172,home_decor,82,gmaps_v2,1476853505.0,1695212099,3.755290712304184e-07,springwel,Springwel Mattresses
ChIJzz7vq-8VrjsR0j_TocG1FVg,Fabindia,13.011075019836426,77.55477142333984,clothing_store,70,gmaps_v2,1501375298.0,1687847039,3.753920010861056e-07,fabindia,Fabindia
ChIJ21DOlOI9rjsRrosIK9Qtt0o,Armani Exchange,13.011531829833984,77.55513000488281,clothing_store,27,gmaps_v2,1615439897.0,1687847039,3.728913923988327e-07,armaniexchange,Armani Exchange
ChIJATYZdAY9rjsR6C9ZdiWR9sk,Kurlon Mattress Store,13.023477554321287,77.55711364746094,home_decor,1,gmaps_v2,1692510578.0,1695212099,3.701618458638671e-07,kurlon,Kurlon
ChIJ1VHcddQ9rjsRomDfyy5CaAY,SMART Bazaar ಸ್ಮಾರ್ಟ್ ಬಜಾರ್,12.97387981414795,77.55158996582031,shoe_store,6,gmaps_v2,1671557619.0,1687847039,3.683372397543927e-07,relianceretail,Reliance Retail
ChIJ4TQDAyMWrjsRxBWdblCHolM,adidas,12.99142360687256,77.5705795288086,shoe_store,85,gmaps_v2,1455936540.0,1687847039,3.665207067662771e-07,adidas,Adidas
ChIJD49D3SoWrjsRnJAn4GhSO5s,Kaati Zone,13.009943962097168,77.56238555908203,restaurant,122,gmaps_v2,1365235992.0,1699615207,3.648552138625004e-07,kaatizone,Kaati Zone
ChIJzcN_aU8XrjsR0TROM3y7wj4,VanHeusen,12.98125171661377,77.5632553100586,clothing_store,10,gmaps_v2,1660298954.0,1687847039,3.630016387708982e-07,vanheusenindia,Van Heusen
ChIJzWhAvto9rjsRHVlugUyQfsY,Liberty Exclusive Showroom,12.997462272644045,77.54972839355469,shoe_store,68,gmaps_v2,1500032689.0,1687847039,3.620596615753802e-07,libertyshoesonline,Liberty Shoes
ChIJVesLASMWrjsR1vbdmC07QqY,"Zivame (Mantri Square Mall, Bengaluru)",12.99180793762207,77.57051086425781,clothing_store,62,gmaps_v2,1515865622.0,1687847039,3.6050406538980896e-07,zivame,Zivame
ChIJpeFwj6s9rjsRVXHZt5iKVvM,Cafe Crispy Day,13.017971992492676,77.53142547607422,restaurant,45,gmaps_v2,1572427085.0,1699615207,3.538066235461831e-07,cafecrispyday,Cafe Crispy Day
ChIJB6KAkt0XrjsRbTzIIPOHnPw,Global Desi,13.032329559326172,77.56950378417969,clothing_store,75,gmaps_v2,1475744639.0,1687847039,3.536027880872635e-07,globaldesi,Global Desi
ChIJlcqf1iQWrjsRs7unDSw8hog,Bayar's Coffee,12.997035026550291,77.57305145263672,coffee_shop,21,gmaps_v2,1628406757.0,1687847039,3.532957666654408e-07,bayarscoffee,Bayar's Coffee
ChIJh8dBno89rjsRGA5C1TtKQEY,Kurl-on,12.997969627380373,77.55332946777344,home_decor,11,gmaps_v2,1663984810.0,1695212099,3.522560027545138e-07,kurlon,Kurlon
ChIJb7TUpng9rjsRQpmfbQFstC0,Beijing Bites,13.01127815246582,77.55498504638672,restaurant,106,gmaps_v2,1389092430.0,1699615207,3.4135982237464015e-07,beijingbites,Beijing Bites
ChIJX1oguy8WrjsRixywFAQJ7KY,Five Star Chicken,13.007244110107422,77.56930541992188,restaurant,82,gmaps_v2,1458642385.0,1699615207,3.4028733746579937e-07,fivestarchicken,Five Star Chicken
ChIJc94WIfs9rjsREunTw5y9W5o,Melange by lifestyle,12.972060203552246,77.54904174804688,clothing_store,63,gmaps_v2,1501326331.0,1687847039,3.377641049914951e-07,lifestylestores,Lifestyle Stores
ChIJqZIqwUo9rjsRKeBCnMCCgGI,FLYING WHEEL,13.019146919250488,77.55741119384766,shoe_store,33,gmaps_v2,1589881414.0,1687847039,3.3685285017065937e-07,flyingwheel,flyingwheel
19557415,Chef Bakers,13.0281982342,77.5728572533,restaurant,97,zomato,1397932200.0,1688639100,3.3366941066758306e-07,zomato_chef_bakers,Chef Bakers
ChIJZx6Iavo9rjsRPqMFND6-yaI,Motherland Garments Pvt Ltd,12.975274085998535,77.5545883178711,clothing_store,72,gmaps_v2,1470400967.0,1687847039,3.311165814023074e-07,motherlandgroup,motherlandgroup
ChIJ7Y5UPHcWrjsR7jnJ_xBT3PY,Bombay Dyeing,12.991317749023438,77.5381851196289,home_decor,64,gmaps_v2,1497416704.0,1695212099,3.2356668364296346e-07,bombaydyeing,Bombay Dyeing
ChIJbdCELJg9rjsRkhZmpomIZFA,Looking Good Furniture,12.99726390838623,77.54714965820312,home_decor,1,gmaps_v2,1692091449.0,1695212099,3.204460609167962e-07,lookinggoodfurniture,Looking Good Furniture
ChIJzWrNQJ49rjsRomC6oukB-Ak,Chhaya Handloom,13.008073806762695,77.54296112060547,home_decor,61,gmaps_v2,1504813607.0,1695212099,3.2038068872940444e-07,sleepwellproducts,SleepWell
ChIJp2RbSSIXrjsRM2o6yuohvWA,PUMA Store,12.981457710266112,77.56373596191406,clothing_store,14,gmaps_v2,1643815244.0,1687847039,3.179520616863337e-07,puma,Puma
ChIJW_wTS2M9rjsR8ZmL9EdDv9I,Mothercare,13.011247634887695,77.55508422851562,clothing_store,55,gmaps_v2,1513200528.0,1687847039,3.1492183660056055e-07,mothercare,Mothercare India
ChIJ_zjgoXg9rjsRudouLF9hKkw,AND,13.011372566223145,77.55508422851562,clothing_store,38,gmaps_v2,1565350497.0,1687847039,3.1021283849792265e-07,andindia,AND India
ChIJlWnP-_c9rjsRVubzj75ZFDU,Superdry,13.011381149291992,77.5550308227539,clothing_store,39,gmaps_v2,1561633327.0,1687847039,3.0899970678304746e-07,superdry,Superdry
ChIJpTZ3QV89rjsRTrfeyI2WEwE,Oven Story,13.003195762634276,77.55860900878906,restaurant,40,gmaps_v2,1568384965.0,1699615207,3.048077896556801e-07,ovenstory,Oven Story Pizza
ChIJt-6nknYXrjsRV6RZ7sibVdw,Chumbak,13.031641960144045,77.57006072998047,home_decor,29,gmaps_v2,1600010931.0,1695212099,3.046181114080449e-07,chumbak,Chumbak
ChIJVTZOz5c9rjsR6FsMU1f0NeM,Peps The Great Sleep Store,12.995980262756348,77.53990173339844,home_decor,53,gmaps_v2,1520996191.0,1695212099,3.042202093278417e-07,pepsindia,Peps India
ChIJe_pvtIsXrjsRF05WoyimVoE,Global Desi,12.981338500976562,77.56358337402344,clothing_store,15,gmaps_v2,1638353813.0,1687847039,3.03071777943915e-07,globaldesi,Global Desi
ChIJAw98QcA9rjsRPUU8h2JxzSw,Metro Shoes,12.979522705078123,77.54306030273438,shoe_store,61,gmaps_v2,1486310015.0,1687847039,3.026739146450828e-07,metroshoes,Metro Shoes
ChIJxYE-2zE9rjsRFp--2lebHRQ,BOX8- Desi Meals | Order Food Online,13.02932834625244,77.5613021850586,restaurant,46,gmaps_v2,1547280241.0,1699615207,3.019661290369803e-07,box8,Box8
ChIJP4pfpHg9rjsR6pmyAdpThk8,Mad Over Donuts - Orion Mall Food Court,13.01150131225586,77.55484008789062,restaurant,96,gmaps_v2,1379311296.0,1699615207,2.997153537722491e-07,madoverdonuts,Mad Over Donuts
ChIJnQKvsyc9rjsRBliO4EpTAmY,Lakshmi Gold Palace,13.040745735168455,77.51868438720703,jewelry_store,503,gmaps_v2,0.0,1687847039,2.980127869276666e-07,lakshmigoldpalace,Lakshmi Gold Palace
ChIJz4bPo3g9rjsR8tDrATL_h0o,Allen Solly,13.010708808898926,77.55472564697266,clothing_store,61,gmaps_v2,1477154853.0,1687847039,2.895218904796023e-07,allensolly,Allen Solly
ChIJQcFS67A9rjsRiZIp2mvzQb8,Fivestar Chicken,13.027077674865724,77.53852844238281,restaurant,9,gmaps_v2,1668500264.0,1699615207,2.892500879722004e-07,fivestarchicken,Five Star Chicken
19196300,V Cafe- Meals By PVR,13.0108497916,77.5549766421,restaurant,84,zomato,1397932200.0,1688639100,2.889508298564637e-07,zomato_v_cafe-_meals_by_pvr,V Cafe- Meals By PVR
ChIJH0oyJxc9rjsRdAkscGeS5Lk,Modenik Lifestyle Pvt. Ltd (Enamor),13.027318000793455,77.53030395507812,clothing_store,56,gmaps_v2,1493366557.0,1687847039,2.879466331228036e-07,enamor,Enamor
ChIJ6c3YojM9rjsREIh--D-uaEc,ASICS LULU GLOBAL MALL,12.980977058410645,77.56359100341797,shoe_store,11,gmaps_v2,1649429989.0,1687847039,2.863311992982283e-07,asics,ASICS
ChIJ2YHGxGAXrjsRKkSqVOZYyWQ,Chicking,13.03891658782959,77.56417846679688,restaurant,15,gmaps_v2,1635452345.0,1687847039,2.862885314303009e-07,chickingindia,chickingindia
ChIJn6uRWNwXrjsR3r6amJ3fFSw,People Fashion & Accessories,13.030635833740234,77.57025146484375,clothing_store,65,gmaps_v2,1457165290.0,1687847039,2.817734835190624e-07,peopleonline,People
ChIJAba2aNw9rjsRbJYiQIoTN6c,Prestige Xclusive - Basweshwaranagar,12.984731674194336,77.53723907470703,home_decor,34,gmaps_v2,1573715672.0,1695212099,2.7984362042185814e-07,ttkprestige,TTK Prestige
ChIJVVVVafM9rjsRFdnY7H-KXu4,Peter England Rajajinagar,12.984707832336426,77.55425262451172,clothing_store,62,gmaps_v2,1465629175.0,1687847039,2.79005471855314e-07,peterengland,Peter England
ChIJJ5XUvHg9rjsRLCVUx_iei28,Tommy Hilfiger,13.011201858520508,77.5547866821289,clothing_store,57,gmaps_v2,1478802587.0,1687847039,2.72669278972302e-07,tommy,Tommy Hilfiger
ChIJN3lcvXg9rjsRkNVRRa8DrnQ,Global Desi,13.01082992553711,77.55488586425781,clothing_store,37,gmaps_v2,1547038585.0,1687847039,2.627683136127608e-07,globaldesi,Global Desi
ChIJD77gMOIXrjsRfqGsUBnvtrA,Faasos BEL Road,13.038829803466797,77.56463623046875,restaurant,17,gmaps_v2,1634494605.0,1699615207,2.6105409774928064e-07,eatsure,EatSure
ChIJ1QO6up09rjsRA7YPfCnFkHo,Bayar's Coffee,13.00805950164795,77.5468521118164,coffee_shop,27,gmaps_v2,1581768560.0,1687847039,2.545285363678716e-07,bayarscoffee,Bayar's Coffee
ChIJQ5_p3HgXrjsR9xCi6bg7Emw,American Eagle Exclusive Store,12.991656303405762,77.57113647460938,clothing_store,1,gmaps_v2,1683890764.0,1687847039,2.527630157155405e-07,aeo,American Eagle India
ChIJuSttHLMXrjsR5-mMNtuvd4w,Springwel Planet Bliss,13.03698444366455,77.56585693359375,home_decor,30,gmaps_v2,1576412776.0,1695212099,2.525266915872913e-07,springwel,Springwel Mattresses
ChIJ65lo5k09rjsRKi-8DVmjet0,Attica Gold Company - Gold Buyers In Mahalakshmi Layout Bangalore,13.00763988494873,77.54830932617188,jewelry_store,19,gmaps_v2,1612604049.0,1687847039,2.5251521769669175e-07,atticagoldcompany,Attica Gold Company
56919,Five Star Chicken,12.9887803771,77.5455547124,restaurant,73,zomato,1397932200.0,1688639100,2.5111203070859344e-07,zomato_five_star_chicken,Five star chicken
ChIJ58QSPHc9rjsRhRwSvlA22Dk,Faasos Basaveshwara Nagar,12.991799354553224,77.53771209716797,restaurant,16,gmaps_v2,1635525554.0,1699615207,2.496502828623522e-07,eatsure,EatSure
