,id,name,lat,lng,category,source,number_of_votes,reviews_per_day
2112,ChIJ78AHARcXrjsRBw7LghhUcIY,The Brand Mart,12.993707656860352,77.56436157226562,clothing_store,gmaps_v2,21,5.172047418512916e-07
2113,ChIJGyU59mA9rjsRkeUxMj-Fnz8,D Store Fashion,13.031417846679688,77.55890655517578,clothing_store,gmaps_v2,36,5.169776835525316e-07
2114,ChIJT46ejSUWrjsR3Cu6LOiRwtE,A.K. Ridas Boutique & Tailors,12.99932098388672,77.56928253173828,clothing_store,gmaps_v2,79,5.169716559492117e-07
2115,ChIJO46nfe09rjsR8D-Ti9lhZyI,Co-Optex,12.983272552490234,77.55398559570312,clothing_store,gmaps_v2,97,5.159860730571382e-07
2116,ChIJXwjMQng9rjsRRRYqjPYu-Pg,Gokaldas Images,13.012081146240234,77.55303192138672,clothing_store,gmaps_v2,42,5.154493865090721e-07
2117,ChIJNbcB0Eg9rjsRRYE4v8j5CNI,Burger cafè and chats,12.979633331298828,77.53873443603516,restaurant,gmaps_v2,12,5.142868677576891e-07
2118,ChIJEXgKIZY9rjsRKmFH8s7xtUw,Reid & Taylor,12.994379997253418,77.53936767578125,clothing_store,gmaps_v2,152,5.130222219423101e-07
2119,ChIJxyKXrGw9rjsRkfZMfmUWd94,Sri Vijaya Darshini,13.026274681091309,77.53911590576172,restaurant,gmaps_v2,96,5.125544362843821e-07
2120,57741,Annapurna North Indian & Chinese Restaurant,13.0226863506,77.5527768955,restaurant,zomato,149,5.125437339120606e-07
2121,ChIJt0_OcCgXrjsRqz0PWJnX9f8,Ramdev Fashion,12.999601364135742,77.57145690917969,clothing_store,gmaps_v2,14,5.112305483623186e-07
2122,ChIJ_4mCoHs9rjsRqqgnX8XQXPY,ಪ್ರಮೋದ್ ಗೋಬಿ PRAMOD GOBI ( MRP Food & juice and Chat ),13.011914253234863,77.52904510498047,restaurant,gmaps_v2,35,5.110076598004173e-07
2123,ChIJ08ESno49rjsRfXjcpDkqzm0,ChaiApps Vijayanagar Bengaluru,12.971893310546877,77.54402923583984,coffee_shop,gmaps_v2,4,5.108716031508517e-07
2124,ChIJVUfDzjAWrjsRj96nYdeK8I0,Bata,13.002456665039062,77.57865905761719,shoe_store,gmaps_v2,93,5.108700400232069e-07
2125,ChIJH5nlVrw9rjsRYpxdakzsp7o,Dashami Fast Food,12.995484352111816,77.53543090820312,restaurant,gmaps_v2,105,5.103240028138974e-07
2126,ChIJ-5p32KQ9rjsRVGrqGG3bxRk,Ganesh Ice Cream,12.996231079101562,77.5298080444336,coffee_shop,gmaps_v2,76,5.097555815888626e-07
2127,ChIJk2RSo_49rjsRd5CxSeZFIIw,Touch Of Gold,12.971250534057615,77.55207061767578,jewelry_store,gmaps_v2,13,5.085269605151894e-07
2128,ChIJdx7mIyAWrjsRkE-AxzebedA,Laxmi Enterprise,12.988032341003418,77.56367492675781,clothing_store,gmaps_v2,28,5.06644892034245e-07
2129,ChIJRcJOAUkXrjsRrsOyHxYkqHk,Nandus Vyalikaval,13.001914978027344,77.578125,restaurant,gmaps_v2,34,5.065767518757569e-07
2130,ChIJLSpkDoY9rjsRs9lzWOcL6Fo,Maruthi nati style,13.00731372833252,77.5483627319336,restaurant,gmaps_v2,18,5.061250266594328e-07
2131,ChIJbUnbNq89rjsR99oQNLoT6co,Aashraya Gold Company - Gold Buyers In Bangalore,12.978443145751951,77.55318450927734,jewelry_store,gmaps_v2,66,5.032865565335879e-07
2132,ChIJyZAAbJIXrjsRnIfYzz275Ik,"DaMENSCH Exclusive Showroom, Mantri Mall Bangalore Store",12.99161148071289,77.57093811035156,clothing_store,gmaps_v2,11,5.019172554726434e-07
2133,ChIJx0cdZO89rjsRsxYJeVtBjAs,Five Star Chicken GT World Mall,12.97364616394043,77.55172729492188,restaurant,gmaps_v2,11,5.015310832095692e-07
2134,ChIJc90Df4Q9rjsR8GXHIjIRil8,BOX8- Desi Meals | Order Food Online,13.004610061645508,77.55355072021484,restaurant,gmaps_v2,104,5.014058141407923e-07
2135,ChIJU-CcuNo9rjsRe9zA16He0_g,"A1,Ambur Dham Briyani Hotel",13.020954132080078,77.53607177734375,restaurant,gmaps_v2,73,5.012608254742675e-07
2136,ChIJTa7z0AEXrjsRtWh8-XQUq1c,Pooja Restaurant,13.034743309020996,77.56428527832031,restaurant,gmaps_v2,25,5.008152169939184e-07
2137,20248605,Gilly's Resto Bar,13.0117968109,77.5549914386,restaurant,zomato,145,4.987841705855623e-07
2138,19171401,Koluru Mokambika Thindi Mane,12.9968359605,77.5299811363,restaurant,zomato,145,4.987841705855623e-07
2139,ChIJcSkcLgs9rjsRDYis_yGCtZw,Forno ! Bake Studio,13.006487846374512,77.53067779541016,coffee_shop,gmaps_v2,39,4.983155401464465e-07
2140,ChIJKcdWOUQ9rjsRLVhB5uQ0YWU,Shanti Tiffin House,12.988496780395508,77.55838775634766,restaurant,gmaps_v2,40,4.977146374776609e-07
2141,ChIJE5f_3JQ9rjsR5CPQ8azQ1UE,Slv Tiffanny's,12.98853874206543,77.54239654541016,restaurant,gmaps_v2,78,4.977064982666095e-07
2142,ChIJW9kFeSU9rjsROos8Jv-Z5G4,Ram Bhavan Sweets,13.00255298614502,77.53601837158203,restaurant,gmaps_v2,15,4.976250017416875e-07
2143,ChIJC9Faplc9rjsRzBXp83peTBY,UNCLE ICE CREAM (SAMPOORNA),12.97734832763672,77.55563354492188,coffee_shop,gmaps_v2,57,4.969131666907422e-07
2144,ChIJx0_F-vI9rjsRgwlOVrQ82KI,Sharma Chats,12.985603332519531,77.5527572631836,restaurant,gmaps_v2,91,4.961103422672884e-07
2145,ChIJY6iAIIw9rjsRr_Ccpn4wzu0,KRISHNA CAFE,13.008101463317873,77.55646514892578,coffee_shop,gmaps_v2,43,4.953650820494498e-07
2146,ChIJD5SlvWkXrjsR0GjPxd2j2B0,Sinful Whisker,13.00315284729004,77.56394958496094,coffee_shop,gmaps_v2,51,4.932709905860295e-07
2147,ChIJOeicKJA9rjsR3rxtW5o7FEc,Sri annapoorneshwari khanavali,12.996826171875,77.55024719238281,restaurant,gmaps_v2,67,4.921007582325207e-07
2148,ChIJp7KAqlUXrjsRpEB-apwoAP0,Levis Lulu Mall,12.980856895446776,77.56373596191406,clothing_store,gmaps_v2,25,4.907212560171505e-07
2149,ChIJG0YfA6MXrjsRpI5SAkf078I,Andhra Gunpowder,13.027349472045898,77.57181549072266,restaurant,gmaps_v2,34,4.906055105157251e-07
2150,ChIJSyKu_k09rjsRNkt9xYYuLhA,Deccan Biryani,13.011794090270996,77.55469512939453,restaurant,gmaps_v2,25,4.905148842523198e-07
2151,ChIJP_RtDD0WrjsRsxLDh0gWbag,Abhiruchi Veg(Homely Food),12.990429878234863,77.57582092285156,restaurant,gmaps_v2,76,4.901009253872866e-07
2152,ChIJI0v3hS8WrjsR-pVOt_R2L60,Pigeon Home Appliances,13.000375747680664,77.57123565673828,home_decor,gmaps_v2,118,4.89533784286324e-07
2153,ChIJ1XjXFDk9rjsRE6jF2hQeTys,Kabab Station,13.00454807281494,77.56103515625,restaurant,gmaps_v2,56,4.889389779708544e-07
2154,ChIJPSTqpBoXrjsRw32v42d_xB8,Skechers,12.991419792175291,77.57124328613281,shoe_store,gmaps_v2,55,4.889157770836694e-07
2155,ChIJx0AskEk9rjsR5weU21hSGF8,Peps The Great Sleep Store - Rajajinagar,12.979997634887695,77.5540542602539,home_decor,gmaps_v2,12,4.88693386194754e-07
2156,19064707,Kashi Food,13.0309263654,77.5632606447,restaurant,zomato,142,4.884644980906886e-07
2157,19453129,Chandni Chowk,12.9906399,77.5428625,restaurant,zomato,142,4.884644980906886e-07
2158,18385453,B52 - Sports Bar,13.0169378421,77.549257502,restaurant,zomato,142,4.884644980906886e-07
2159,ChIJC3Lwl0cXrjsRpcpV1gFQ424,My La Pure,13.005622863769531,77.57902526855469,restaurant,gmaps_v2,46,4.880251414426824e-07
2160,ChIJFQyzEPE9rjsRnoM5Nlfb5N0,The Raymond Shop,12.980209350585938,77.55410766601562,clothing_store,gmaps_v2,106,4.873125734928275e-07
2161,ChIJGemT-CQWrjsR7at5om8VH6A,Co-optex Showroom,12.99705982208252,77.57271575927734,clothing_store,gmaps_v2,81,4.845582270380583e-07
2162,ChIJ5xatyh4VrjsR3w-vtUozzSU,Baked In BLR,13.013602256774902,77.57350158691406,restaurant,gmaps_v2,40,4.844351588989709e-07
2163,ChIJVaJRvAQ9rjsR-kjj1gGpX2I,Madur Veg,12.973496437072754,77.54302978515625,restaurant,gmaps_v2,26,4.838256796173713e-07
2164,ChIJyexyjHo9rjsR7vy5_V9NTII,Sri Maruthi Fast Food,13.019201278686523,77.55165100097656,restaurant,gmaps_v2,56,4.837381111317305e-07
2165,ChIJJcIa-W09rjsRMVuz9QGgLkk,Hotel Aradhana,13.02117919921875,77.54387664794922,restaurant,gmaps_v2,102,4.831881321415325e-07
2166,ChIJzyk2mBcWrjsRiSEltReLhNI,Worldonaplate,12.9866304397583,77.57469177246094,restaurant,gmaps_v2,57,4.826063220462976e-07
2167,ChIJVyhL9Hw9rjsR7_VSOKTn4WQ,Karnataka Biriyani Point,13.01946258544922,77.55610656738281,restaurant,gmaps_v2,76,4.815260167714878e-07
2168,ChIJ2_A5xIw9rjsR42bfoVIYbe4,Roopam Silks & Sarees,12.989192008972168,77.55426025390625,jewelry_store,gmaps_v2,100,4.813157740867788e-07
2169,ChIJDTFmuKUXrjsRDnSrd41v8sg,HOTEL PRINCE,12.995792388916016,77.56867980957031,restaurant,gmaps_v2,19,4.803637658274172e-07
2170,ChIJP_9qq3g9rjsR3fGGij9sys0,Steve Madden Orion Mall,13.01131820678711,77.55522918701172,clothing_store,gmaps_v2,80,4.79619326140842e-07
2171,ChIJQVK0vNo9rjsRyKlk2C8jJ4k,Pari Cycle House,12.988262176513672,77.54859161376953,shoe_store,gmaps_v2,54,4.793860790117743e-07
2172,20351917,Smoor,13.0078238585,77.5798668694,restaurant,zomato,139,4.781448255958149e-07
2173,ChIJ-5QuBpkXrjsRCMl0BCllI_E,Udupi Upahar,12.99615478515625,77.56396484375,restaurant,gmaps_v2,15,4.772385982051566e-07
2174,ChIJr3AsHOk9rjsRPpa5fUWYB8Q,maruthi jewellers,12.979280471801758,77.542724609375,jewelry_store,gmaps_v2,14,4.769263703355068e-07
2175,ChIJK_KlvRg9rjsRtmHBxzejET8,Brahmini Apparels,13.033330917358398,77.55767059326172,clothing_store,gmaps_v2,56,4.756178379756706e-07
2176,ChIJmUjSMS8WrjsRfzh4JfO5fHU,Bharath Furnishings,13.002284049987791,77.57135772705078,home_decor,gmaps_v2,108,4.75058147447149e-07
2177,ChIJ6yKRdZM9rjsRbB4QpWJEZtQ,A1 Chicken Biryani,12.990180015563965,77.54583740234375,restaurant,gmaps_v2,84,4.747423317626352e-07
2178,ChIJ97gfaKEXrjsRnmZLqzINCJg,Harmakki Coffee Company,13.008601188659668,77.56346130371094,coffee_shop,gmaps_v2,23,4.746687353968422e-07
2179,ChIJifcR55A9rjsRgxIcz_bbVlw,Biryani Treat,12.996393203735352,77.54621887207031,restaurant,gmaps_v2,84,4.7407351488471474e-07
2180,ChIJRz9gZSUWrjsRi9yXZlW39uE,Bata,12.99147605895996,77.57057189941406,shoe_store,gmaps_v2,105,4.728896251114805e-07
2181,ChIJpUAY1449rjsRdmt0JfiTAXQ,Ragavendra Bakery And Sweets,12.996101379394531,77.55572509765625,coffee_shop,gmaps_v2,79,4.726223257705166e-07
2182,ChIJZ5mlKLI9rjsRo-aY0hnv0S0,The Peps Great Sleep Store (Ashwas)-Dasarahali,13.044089317321776,77.50970458984375,home_decor,gmaps_v2,28,4.716776600691203e-07
2183,19094752,Taran Sagar,13.01945867,77.5392116234,restaurant,zomato,137,4.712650439325658e-07
2184,ChIJOTpYVIw9rjsR6ZkbmH0MyV4,Prestige Xclusive - Rajaji Nagar,12.976513862609863,77.55284118652344,home_decor,gmaps_v2,99,4.697999160595678e-07
2185,ChIJLSIWX3g9rjsR26vnVwm0Oq0,Fashion Factory,13.01217555999756,77.5529556274414,clothing_store,gmaps_v2,88,4.6964323524950006e-07
2186,ChIJayDBa7w9rjsRfG6mzS7mZUk,Patanjali Stores,13.01625156402588,77.54328918457031,home_decor,gmaps_v2,72,4.6948540181113526e-07
2187,ChIJfyXte0w9rjsRrXt0GdDMkmM,KEMPANNA EGG RICE CENTRE,13.003786087036133,77.54332733154297,restaurant,gmaps_v2,17,4.693388390644299e-07
2188,ChIJxWFOExYWrjsRBqXFTLUExws,Ahaa,12.987750053405762,77.57826232910156,home_decor,gmaps_v2,100,4.6836755374216754e-07
2189,ChIJF7afACMWrjsRPaSteyZxhNY,Van Heusen,12.991808891296388,77.57049560546875,clothing_store,gmaps_v2,81,4.683024188791229e-07
2190,19268619,Sigdee,13.0300582,77.5622111,restaurant,zomato,136,4.678251531009412e-07
2191,ChIJMfmSCkg9rjsRfMhhCS13vWo,JMJ Dresses,12.995173454284668,77.54944610595703,clothing_store,gmaps_v2,16,4.676968371562922e-07
2192,ChIJIRmmidwXrjsRNTEiAuCr8J4,seasons gallery,13.029109001159668,77.57070922851562,jewelry_store,gmaps_v2,86,4.675158261717882e-07
2193,ChIJQdzKtNo9rjsRobKFxXjA-Vk,Trisha's Food Corner,13.036410331726074,77.53284454345703,restaurant,gmaps_v2,23,4.65181159847512e-07
2194,ChIJY3QepZI9rjsR_UCPuee-1hs,Race Course Restaurant,12.988515853881836,77.54987335205078,restaurant,gmaps_v2,92,4.646311458983817e-07
2195,ChIJITqCxWc9rjsRAv_3MIDMHgY,Kaveri Kitchen,13.036574363708496,77.54920196533203,restaurant,gmaps_v2,15,4.639936446481164e-07
2196,ChIJ22W-BYs9rjsRDnloh4acH_M,"Sai Enterprises-Mosquito Net For Bed,Windows Velcro Mesh in Bengaluru",12.97456169128418,77.54066467285156,home_decor,gmaps_v2,81,4.631921843215313e-07
2197,ChIJHQsF6PM9rjsRjOgYl9_lPJU,Ocean & Fashion,12.98297119140625,77.55475616455078,clothing_store,gmaps_v2,88,4.6213283788912026e-07
2198,ChIJTR80lbY9rjsRIeg8j-1b2B4,S L N Nati Mane,13.009825706481934,77.54316711425781,restaurant,gmaps_v2,38,4.619056896521797e-07
2199,ChIJ6Y-0Dpo9rjsRf4SzYlU76o4,Vinoo's,13.022120475769045,77.5565414428711,restaurant,gmaps_v2,76,4.618433080387426e-07
2200,19097333,Kulche D' Hatti,13.0280705157,77.5728129968,restaurant,zomato,134,4.6094537143769204e-07
2201,ChIJn-vddQ09rjsR1-osa98x7Dw,"Würfel Küche - Rajajinagar, Bangalore - Luxury Modular Kitchens & Wardrobes",12.985713005065918,77.55992126464844,home_decor,gmaps_v2,52,4.600589310718299e-07
2202,ChIJ28GcNkI9rjsRg_ol1PoLddA,The Truewellness - Fitness Equipment & Gym Equipment Shop,13.02945041656494,77.5529556274414,shoe_store,gmaps_v2,37,4.599924260382219e-07
2203,ChIJNwxH-BAXrjsRumZ63P3WuMw,YOGI BABA THINDE UTTADA MANE,12.995372772216797,77.57614135742188,restaurant,gmaps_v2,15,4.5978608237950453e-07
2204,ChIJZya58-s9rjsRCH7KhV2cDTE,Nandini Milk and ice cream parlour,12.991082191467283,77.54096221923828,coffee_shop,gmaps_v2,13,4.591420443504373e-07
2205,ChIJq574XMA9rjsRyy8aSD5oix8,Attica Gold Company - Gold Buyers In Basaveshwara Nagar Bangalore,12.986090660095217,77.53716278076172,jewelry_store,gmaps_v2,105,4.58785977586732e-07
2206,ChIJlT5U6vsXrjsRt3FtnVU7Dbo,Gitisha Boutique,13.031868934631348,77.56934356689453,clothing_store,gmaps_v2,37,4.5856289931920646e-07
2207,ChIJVdhODycYrjsRxatGnezaWaA,Fitness Equipment's Shop,13.038301467895508,77.55682373046875,shoe_store,gmaps_v2,32,4.584486630190008e-07
2208,ChIJGar0GdI9rjsRPKhUiRs5zC4,Thonje Fashion Hub,12.986183166503906,77.55831146240234,clothing_store,gmaps_v2,56,4.581088685091342e-07
2209,ChIJrSg2vU49rjsRl8ggtPPLUVY,"Zivame (Malleshwaram, Bengaluru)",13.001581192016602,77.57118225097656,clothing_store,gmaps_v2,33,4.5758104467471894e-07
2210,ChIJhxeetFcXrjsReIb5Ox_fdxs,Five Star Chicken,12.999298095703123,77.56011199951172,restaurant,gmaps_v2,27,4.555876534868477e-07
2211,ChIJN9Xm5ZM9rjsRvdoaIxfg5xw,The Mobile Cafe,12.995915412902832,77.54629516601562,coffee_shop,gmaps_v2,92,4.549599018865125e-07
2212,55076,New Shanthi Sagar,13.0041542989,77.5713267177,restaurant,zomato,132,4.5406558977444294e-07
2213,20075485,Ammbari,12.9818461199,77.5330334902,restaurant,zomato,132,4.5406558977444294e-07
2214,ChIJ_eKYIt4XrjsRF0_qi485n54,Koithio Kitchen,13.0330810546875,77.56639862060547,restaurant,gmaps_v2,88,4.540502255293269e-07
2215,ChIJmSGeOOc9rjsRssOz-ZaOxiY,SPARKLIN FASHIONS- S&S,12.979118347167969,77.53681182861328,clothing_store,gmaps_v2,57,4.5340496750005124e-07
2216,ChIJ39LYGpU9rjsRqIHu3LLF05s,"Vasanth Tea Shop, Basaveshwara nagar",12.989251136779783,77.54122161865234,coffee_shop,gmaps_v2,81,4.524458139861312e-07
2217,ChIJVfNtDkAXrjsRxAieLPODflY,Cuppa Redefined - MSR,13.030076026916504,77.56339263916016,restaurant,gmaps_v2,74,4.523663021460288e-07
2218,ChIJJeA3csI9rjsR6SNHkOGQNk4,Savitha Bar and Restaurant,12.979758262634276,77.53843688964844,restaurant,gmaps_v2,70,4.5181841647623766e-07
2219,ChIJ2UREnuEXrjsR2oisuLT2MGo,Andhra Spice Mess,13.03804874420166,77.56468963623047,restaurant,gmaps_v2,74,4.482108856929353e-07
2220,ChIJ6TDSGvMXrjsRy3p1ctcMrK0,T & C ( Tea and Coffee),12.993294715881348,77.56340789794922,coffee_shop,gmaps_v2,32,4.478763467151881e-07
2221,19691762,Balaji Kabab Corner - Gowdru Natti Style,13.0279496566,77.5613398477,restaurant,zomato,130,4.471858081111938e-07
2222,19545566,Cake's Joint,13.0058918907,77.5648790225,restaurant,zomato,130,4.471858081111938e-07
2223,ChIJKZ9P0tAXrjsRXiLhSHsEVIo,Go Colors,12.989810943603516,77.57164001464844,clothing_store,gmaps_v2,53,4.471806236197042e-07
2224,ChIJ65XCt8s9rjsRMe7gCJUTVl8,Jeevan Party Shop,12.979504585266112,77.53675842285156,home_decor,gmaps_v2,24,4.466863716155528e-07
2225,ChIJk9t9WUU9rjsRvxN_UqwHNWc,Gents Gallery,12.993416786193848,77.54940795898438,clothing_store,gmaps_v2,21,4.451393234149368e-07
2226,ChIJC7WGLZY9rjsRz9nVEZjwXJc,Kesar Collection,12.995433807373049,77.53968048095703,clothing_store,gmaps_v2,65,4.439594525138477e-07
2227,ChIJSYFtLhAXrjsR66HfgYspI7o,BABY N MOMS,13.005383491516112,77.5691146850586,clothing_store,gmaps_v2,27,4.42866999576898e-07
2228,ChIJe_h2T-89rjsRjP4Qbyrq89M,Godrej Interio,12.97689723968506,77.54540252685547,home_decor,gmaps_v2,122,4.420909871664175e-07
2229,ChIJ88W12i8XrjsRQfa1VZLH_qQ,RAJARAM SHOWROOM,12.990737915039062,77.56394958496094,clothing_store,gmaps_v2,30,4.419645779239017e-07
2230,ChIJo78bHoBhUzoRncIVfbFf030,The Bangalore Fitness Equipment,13.038308143615724,77.55683898925781,shoe_store,gmaps_v2,103,4.418961196179332e-07
2231,ChIJwfKmKO4XrjsRvRXZ-tmJsmU,Panchamukhi Collections,12.999471664428713,77.57894897460938,clothing_store,gmaps_v2,23,4.409240303040568e-07
2232,ChIJYZHczDsWrjsRSX0Y8HL-FDU,MANTARA Warehouse,12.99583625793457,77.57780456542969,home_decor,gmaps_v2,22,4.406317248913422e-07
2233,19117015,I Cake,13.0083824504,77.5711818784,restaurant,zomato,128,4.403060264479446e-07
2234,19133803,The Bangalore Bakery,12.9943341774,77.5715503469,restaurant,zomato,128,4.403060264479446e-07
2235,ChIJv0piGag9rjsRu_y8JjQMWgk,Surya bakery & sweets,13.00864028930664,77.52645874023438,coffee_shop,gmaps_v2,67,4.398951928036666e-07
2236,ChIJPeZBFpA9rjsRTsX_agXkiQc,nandini grand,12.997698783874512,77.54937744140625,restaurant,gmaps_v2,88,4.3956449268758004e-07
2237,ChIJQxU6dBkXrjsReH2uDhF_zpw,Boss Burger NEW BEL ROAD,13.036836624145508,77.56586456298828,restaurant,gmaps_v2,8,4.382694470699525e-07
2238,ChIJhb-paZM9rjsRvcPgnk3cTUs,9 Star Coorg,12.989039421081545,77.54566955566406,restaurant,gmaps_v2,71,4.375967658961093e-07
2239,18494058,Bakers Paradise,13.0083765703,77.5426683202,restaurant,zomato,127,4.368661356163201e-07
2240,ChIJLRriNSQWrjsRbUvppNE74lI,Indira Canteen,12.99659824371338,77.56907653808594,restaurant,gmaps_v2,77,4.354140106412018e-07
2241,ChIJ0S44pTY9rjsRxS0frzn_2-w,Bikers World,12.99130916595459,77.55743408203125,shoe_store,gmaps_v2,22,4.330881981950183e-07
2242,ChIJkcqGrCgWrjsR0nmdsrsfHTs,Kachori Wala,12.99998378753662,77.56785583496094,restaurant,gmaps_v2,101,4.329061292778573e-07
2243,ChIJ2-6PP549rjsRV2CO67CUomM,Sri Gokul Jewellers & Diamonds,13.008614540100098,77.54277038574219,jewelry_store,gmaps_v2,94,4.323340303232466e-07
2244,ChIJx1GQR3wXrjsRAJKQP5plO3w,BoConcept Bengaluru,13.009184837341309,77.5836410522461,home_decor,gmaps_v2,42,4.32125306461724e-07
2245,ChIJg5HEAjA9rjsRIESpOwNTCpM,Sri Sai 99 Variety Dosas,13.036624908447266,77.55318450927734,restaurant,gmaps_v2,15,4.307925580757909e-07
2246,ChIJLdJinL0XrjsRx91KUodMAnU,Paragon Exclusive Footwear Shop,13.031484603881836,77.5594253540039,shoe_store,gmaps_v2,58,4.304604406001589e-07
2247,18595271,Temple Meals,12.9983661585,77.5695792586,restaurant,zomato,125,4.299863539530709e-07
2248,20226855,Dil Punjabi,13.030002,77.56343,restaurant,zomato,125,4.299863539530709e-07
2249,ChIJg4mTsRc9rjsRuMOvn8N4leI,Siri Darshini,13.01071071624756,77.55038452148438,restaurant,gmaps_v2,14,4.299456797415093e-07
2250,ChIJaan_yVQXrjsRytSPQvKFZoc,Falooda Nation,12.981494903564451,77.56382751464844,coffee_shop,gmaps_v2,20,4.297178144096458e-07
2251,ChIJj2WeeqIXrjsRvmcfyug-SSE,RS PARTY PLANET AND EVENTS,12.996825218200684,77.5750961303711,home_decor,gmaps_v2,56,4.2916072317382994e-07
2252,ChIJ_dRAUl8XrjsRy2PdoDoirdY,Food factory,13.03301239013672,77.5671615600586,restaurant,gmaps_v2,53,4.278209337884466e-07
2253,ChIJtfAulHY9rjsRrw7i2NUbJ5o,SSC SILKS,13.004805564880373,77.53108978271484,clothing_store,gmaps_v2,27,4.275191884862432e-07
2254,ChIJCcvoOy89rjsRWwcZwiH-Wzc,Venky’s Chats,12.984111785888672,77.5558090209961,restaurant,gmaps_v2,71,4.270223624213489e-07
2255,19717323,Ramanaa's Biriyani,12.9929039,77.562688,restaurant,zomato,124,4.265464631214464e-07
2256,ChIJUxiDFM09rjsRq2Acc4Ql-y0,R R FAST FOOD,13.00087070465088,77.53480529785156,restaurant,gmaps_v2,29,4.248815064082973e-07
2257,ChIJxde6HdwXrjsRdF9oz0sWPnw,SK Rolls,13.02900218963623,77.5677490234375,restaurant,gmaps_v2,89,4.247776649269206e-07
2258,ChIJ3eiOjvc9rjsRJpL_lwxyOcE,SANCHAYA - THE COLLECTIVE CLOTHING,13.001323699951172,77.53876495361328,clothing_store,gmaps_v2,13,4.242502209527786e-07
2259,ChIJ2Q7BiCU9rjsR77D4PmdIGpw,TRENDS Footwear,13.030329704284668,77.55977630615234,clothing_store,gmaps_v2,22,4.239042047404899e-07
2260,ChIJl1pwrdcXrjsRbL2-SN8McSw,Boobacha,13.001405715942385,77.58096313476562,coffee_shop,gmaps_v2,13,4.232019354261559e-07
2261,19771428,Boss Rolls & Sandwiches,13.0331370704,77.5661175326,restaurant,zomato,123,4.231065722898218e-07
2262,ChIJBUsIWQo9rjsRWyN4qLSfh-U,Nandini Layout Bus Stand,13.01140022277832,77.53570556640625,shoe_store,gmaps_v2,88,4.226357502788087e-07
2263,ChIJJ4Yiq6A9rjsRgFfmLm_UM7Y,dEeArtify Studio - Luxury Resin Furniture & Home Decor Products,12.993694305419922,77.55579376220703,home_decor,gmaps_v2,34,4.209365573458524e-07
2264,ChIJh9YAqyMWrjsRepMPmnJ5TFk,Metro Shoes,12.991623878479004,77.57032012939453,shoe_store,gmaps_v2,75,4.200232733215656e-07
2265,ChIJQyNE-ic9rjsRqQZ0Iz6J_Oc,Lotus Furniture,13.04183864593506,77.51668548583984,home_decor,gmaps_v2,85,4.178942864426298e-07
2266,ChIJibIR8K89rjsRX2qPrryN96I,Ethnicc Threads,12.988290786743164,77.5456314086914,clothing_store,gmaps_v2,15,4.177754892345941e-07
2267,ChIJs90jvYIXrjsRPC-SlGBV104,Bata Store,12.999176025390623,77.579345703125,shoe_store,gmaps_v2,1,4.1682193283664834e-07
2268,ChIJGbTNFXMXrjsR3VdI59UwTBc,Akshaya Spice,13.028820991516112,77.56883239746094,restaurant,gmaps_v2,66,4.16247053372919e-07
2269,ChIJZYCL9pA9rjsRTsuNihztuo0,Ravi Buy and Save,13.002445220947266,77.55599212646484,supermarket,gmaps_v2,43,4.1539765099390653e-07
2270,ChIJWZVZX9gXrjsRtD7OIRed_M8,Mesha Boutique,12.99625301361084,77.57347869873047,clothing_store,gmaps_v2,61,4.151585521817821e-07
2271,ChIJp7F78fk9rjsRY4axoDS0WqE,Golden kabab centre,12.9755220413208,77.55668640136719,restaurant,gmaps_v2,97,4.140733013902106e-07
2272,ChIJS9DBXmEXrjsRLVXAJSR7PMc,Indira canteen vehicle,12.996662139892578,77.56956481933594,restaurant,gmaps_v2,78,4.135488090875888e-07
2273,ChIJ67sjqME9rjsRbrcsq-XYwRo,N J Canteen,12.999093055725098,77.55669403076172,restaurant,gmaps_v2,39,4.1192679752391014e-07
2274,ChIJBXnL44c9rjsRzY0tA7bzwW8,MITTI Cafe,13.03557586669922,77.53324890136719,coffee_shop,gmaps_v2,18,4.110515033146851e-07
2275,ChIJM4qrWGE9rjsRMUv2JFpU1Ks,Sanjana Ice Creams,13.02234935760498,77.55901336669922,coffee_shop,gmaps_v2,90,4.10747504185209e-07
2276,ChIJ1RwkRf0XrjsRwKfvVArddsA,RBA ENTREPRISES,12.996079444885254,77.559814453125,clothing_store,gmaps_v2,49,4.1067899485896957e-07
2277,ChIJ4xo-l3I9rjsRn_5rSk5dqr8,Mayura Veg Hotel,13.020291328430176,77.54071807861328,restaurant,gmaps_v2,69,4.097674983965026e-07
2278,ChIJsUt1LvE9rjsReaJQcH5ALgA,Sudarshan School Uniforms,12.980069160461426,77.55584716796875,clothing_store,gmaps_v2,65,4.095535175458429e-07
2279,19854384,Raj Bangarapet Chats,13.0005823,77.5442272,restaurant,zomato,119,4.093470089633235e-07
2280,20197047,Hari Super Sandwich,12.988782,77.57753,restaurant,zomato,119,4.093470089633235e-07
2281,ChIJwXjFfT8XrjsRRyGfnPKrkRQ,Cafe Levista,12.975908279418944,77.57122039794922,coffee_shop,gmaps_v2,5,4.0921781125434097e-07
2282,ChIJF8GS2hcWrjsRTM_lYZMwZU4,Adonis Group,12.977794647216797,77.55689239501953,clothing_store,gmaps_v2,83,4.09118169445606e-07
