id,name,lat,lng,cid,number_of_votes,place_url,source,category,created_at,date,new_num_reviews
ChIJdUr6Ivo9rjsRzXonKN7s4eY,Supreme Coffee Works and Tea Centre,12.995285034179688,77.53914642333984,0x3bae3dfa22fa4a75:0xe6e1ecde28277acd,19,https://www.google.com/maps/place/?q=place_id:ChIJdUr6Ivo9rjsRzXonKN7s4eY,gmaps_v2,coffee_shop,1687847039,1651924768.0,14.0
ChIJ1cKgXwk9rjsRhiNHgB2icy4,SSV BAKERY,13.014043807983398,77.53256225585938,0x3bae3d095fa0c2d5:0x2e73a21d80472386,16,https://www.google.com/maps/place/?q=place_id:ChIJ1cKgXwk9rjsRhiNHgB2icy4,gmaps_v2,coffee_shop,1687847039,1479754548.0,16.0
ChIJZya58-s9rjsRCH7KhV2cDTE,Nandini Milk and ice cream parlour,12.991082191467283,77.54096221923828,0x3bae3debf3b92667:0x310d9c5d85ca7e08,13,https://www.google.com/maps/place/?q=place_id:ChIJZya58-s9rjsRCH7KhV2cDTE,gmaps_v2,coffee_shop,1687847039,1659533361.0,13.0
ChIJayxsZ-AXrjsRjMkijE5gL7A,Sri Raghavendra Bakery & Sweets,13.034934997558594,77.56440734863281,0x3bae17e0676c2c6b:0xb02f604e8c22c98c,357,https://www.google.com/maps/place/?q=place_id:ChIJayxsZ-AXrjsRjMkijE5gL7A,gmaps_v2,coffee_shop,1687847039,1501051051.0,365.0
ChIJAx0sBVIXrjsRxOrlBxWgazo,Sunkish Cafe,12.973313331604004,77.55107116699219,0x3bae1752052c1d03:0x3a6ba01507e5eac4,66,https://www.google.com/maps/place/?q=place_id:ChIJAx0sBVIXrjsRxOrlBxWgazo,gmaps_v2,coffee_shop,1687847039,1679759846.0,90.0
ChIJ0fCRFfE9rjsRzxuntrLE6q8,Kalpatharu,12.980568885803224,77.55472564697266,0x3bae3df11591f0d1:0xafeac4b2b6a71bcf,19,https://www.google.com/maps/place/?q=place_id:ChIJ0fCRFfE9rjsRzxuntrLE6q8,gmaps_v2,coffee_shop,1687847039,1554982519.0,19.0
ChIJG43czxUWrjsRLLQf5ks1Vns,Paan Point,12.986836433410645,77.5797119140625,0x3bae1615cfdc8d1b:0x7b56354be61fb42c,12,https://www.google.com/maps/place/?q=place_id:ChIJG43czxUWrjsRLLQf5ks1Vns,gmaps_v2,coffee_shop,1687847039,1498394733.0,12.0
ChIJPR87f3c9rjsReqBoJg8YUxA,Siliguri Tea Point (Hyderabad irani tea),12.98976230621338,77.54248046875,0x3bae3d777f3b1f3d:0x1053180f2668a07a,20,https://www.google.com/maps/place/?q=place_id:ChIJPR87f3c9rjsReqBoJg8YUxA,gmaps_v2,coffee_shop,1687847039,1475228282.0,26.0
ChIJIXsgTmA9rjsRdpUzxivkxnY,Banashankari Bhaji Shop,13.030912399291992,77.559814453125,0x3bae3d604e207b21:0x76c6e42bc6339576,16,https://www.google.com/maps/place/?q=place_id:ChIJIXsgTmA9rjsRdpUzxivkxnY,gmaps_v2,coffee_shop,1687847039,1531143417.0,16.0
ChIJN9Xm5ZM9rjsRvdoaIxfg5xw,The Mobile Cafe,12.995915412902832,77.54629516601562,0x3bae3d93e5e6d537:0x1ce7e017231adabd,92,https://www.google.com/maps/place/?q=place_id:ChIJN9Xm5ZM9rjsRvdoaIxfg5xw,gmaps_v2,coffee_shop,1687847039,1485631416.0,92.0
ChIJM65-TpM9rjsRDOE1t41mVDo,Patanjali Store,12.987573623657228,77.54571533203125,0x3bae3d934e7eae33:0x3a54668db735e10c,117,https://www.google.com/maps/place/?q=place_id:ChIJM65-TpM9rjsRDOE1t41mVDo,gmaps_v2,supermarket,1699615207,1568719905.0,123.0
ChIJq6qqmt4XrjsRBTl2KdpnucA,Suresh Departmental Store,13.034725189208984,77.56419372558594,0x3bae17de9aaaaaab:0xc0b967da29763905,124,https://www.google.com/maps/place/?q=place_id:ChIJq6qqmt4XrjsRBTl2KdpnucA,gmaps_v2,supermarket,1699615207,1464066631.0,126.0
ChIJDUD9yDUXrjsRjSqdecFv5lo,Lensmagic,12.981141090393066,77.56377410888672,0x3bae1735c8fd400d:0x5ae66fc1799d2a8d,11,https://www.google.com/maps/place/?q=place_id:ChIJDUD9yDUXrjsRjSqdecFv5lo,gmaps_v2,supermarket,1687847039,1643813448.0,11.0
ChIJn9s4-vE9rjsR2c43LZTwH5Y,Reliance Smart Point,13.034502983093262,77.55397033691406,0x3bae3df1fa38db9f:0x961ff0942d37ced9,253,https://www.google.com/maps/place/?q=place_id:ChIJn9s4-vE9rjsR2c43LZTwH5Y,gmaps_v2,supermarket,1699615207,1614948772.0,258.0
ChIJeQfyntwXrjsRl-wJmINrw0k,Leon's Burgers & Wings - New BEL Road,13.02843952178955,77.57180786132812,0x3bae17dc9ef20779:0x49c36b839809ec97,2948,https://www.google.com/maps/place/?q=place_id:ChIJeQfyntwXrjsRl-wJmINrw0k,gmaps_v2,restaurant,1699615207,1522646877.0,2981.0
ChIJ-cgoE2Y9rjsRPAF5ljAVYf8,Donne Biriyani Mane,13.027423858642578,77.53887939453125,0x3bae3d661328c8f9:0xff6115309679013c,11,https://www.google.com/maps/place/?q=place_id:ChIJ-cgoE2Y9rjsRPAF5ljAVYf8,gmaps_v2,restaurant,1687847039,1657190361.0,11.0
ChIJW6m3J8o9rjsRxGC3hqlWGFY,Shree Swathi Cafe,13.002375602722168,77.55301666259766,0x3bae3dca27b7a95b:0x561856a986b760c4,177,https://www.google.com/maps/place/?q=place_id:ChIJW6m3J8o9rjsRxGC3hqlWGFY,gmaps_v2,restaurant,1699615207,1658234125.0,177.0
ChIJVVVVVSoWrjsRy3-eH3soXaE,Hotel Rajesh,13.003511428833008,77.57843017578125,0x3bae162a55555555:0xa15d287b1f9e7fcb,1565,https://www.google.com/maps/place/?q=place_id:ChIJVVVVVSoWrjsRy3-eH3soXaE,gmaps_v2,restaurant,1699615207,,
ChIJs2W4OO89rjsRjvxlxFmPatY,Hotel Virat,13.01071071624756,77.55038452148438,0x3bae3def38b865b3:0xd66a8f59c465fc8e,1203,https://www.google.com/maps/place/?q=place_id:ChIJs2W4OO89rjsRjvxlxFmPatY,gmaps_v2,restaurant,1699615207,,
ChIJLR2L7JMXrjsRDuqOjLK1D44,Pind Balluchi Mantri Square Mall Malleshwaram Bangalore,12.991962432861328,77.57048034667969,0x3bae1793ec8b1d2d:0x8e0fb5b28c8eea0e,387,https://www.google.com/maps/place/?q=place_id:ChIJLR2L7JMXrjsRDuqOjLK1D44,gmaps_v2,restaurant,1699615207,1671897000.0,437.0
ChIJTahdookXrjsRiUaz-HzM4zM,New Agarwal Bhawan,13.003620147705078,77.57837677001953,0x3bae1789a25da84d:0x33e3cc7cf8b34689,155,https://www.google.com/maps/place/?q=place_id:ChIJTahdookXrjsRiUaz-HzM4zM,gmaps_v2,restaurant,1699615207,1566842934.0,156.0
ChIJ3YtsWpg9rjsRRnspGSuJw-Q,A1 Ambur Dum biriyani and parota centre,13.000896453857422,77.54112243652344,0x3bae3d985a6c8bdd:0xe4c3892b19297b46,367,https://www.google.com/maps/place/?q=place_id:ChIJ3YtsWpg9rjsRRnspGSuJw-Q,gmaps_v2,restaurant,1699615207,1550829858.0,381.0
ChIJ3bjCV2Q9rjsRtlg4EfjzPyg,Sri Manjunatha Tiffins,12.979552268981934,77.5343017578125,0x3bae3d6457c2b8dd:0x283ff3f8113858b6,25,https://www.google.com/maps/place/?q=place_id:ChIJ3bjCV2Q9rjsRtlg4EfjzPyg,gmaps_v2,restaurant,1699615207,1551330336.0,26.0
ChIJp4puazoWrjsR3ERdqkRIIM0,Karnataka Biryani Point,12.99923324584961,77.57756805419922,0x3bae163a6b6e8aa7:0xcd204844aa5d44dc,477,https://www.google.com/maps/place/?q=place_id:ChIJp4puazoWrjsR3ERdqkRIIM0,gmaps_v2,restaurant,1699615207,1496846915.0,479.0
ChIJzyk2mBcWrjsRiSEltReLhNI,Worldonaplate,12.9866304397583,77.57469177246094,0x3bae1617983629cf:0xd2848b17b5252189,57,https://www.google.com/maps/place/?q=place_id:ChIJzyk2mBcWrjsRiSEltReLhNI,gmaps_v2,restaurant,1699615207,1581506518.0,58.0
ChIJxyO_8iAWrjsRnuh5o455GTU,RED BIRIYANI,12.991747856140137,77.56344604492188,0x3bae1620f2bf23c7:0x3519798ea379e89e,17,https://www.google.com/maps/place/?q=place_id:ChIJxyO_8iAWrjsRnuh5o455GTU,gmaps_v2,restaurant,1699615207,1482744273.0,19.0
ChIJJQtHaYAXrjsRgmsCioLrhxE,Restaurant1179,12.993618965148926,77.5809097290039,0x3bae178069470b25:0x1187eb828a026b82,1029,https://www.google.com/maps/place/?q=place_id:ChIJJQtHaYAXrjsRgmsCioLrhxE,gmaps_v2,restaurant,1699615207,1643121929.0,1068.0
ChIJByMbvz8XrjsR0N0N5AGRObE,Eat Raja Juice Bar,13.00479221343994,77.57127380371094,0x3bae173fbf1b2307:0xb1399101e40dddd0,1651,https://www.google.com/maps/place/?q=place_id:ChIJByMbvz8XrjsR0N0N5AGRObE,gmaps_v2,restaurant,1699615207,1570693252.0,1703.0
ChIJ7YtXqOE9rjsRskd8wgQVh0w,Sri Durga Chats & Juice Centre,12.972419738769531,77.53885650634766,0x3bae3de1a8578bed:0x4c871504c27c47b2,820,https://www.google.com/maps/place/?q=place_id:ChIJ7YtXqOE9rjsRskd8wgQVh0w,gmaps_v2,restaurant,1699615207,1474957752.0,832.0
ChIJT1gg-kU9rjsRzOVGerrCasY,Rajanna Military Hotel,12.988443374633787,77.54798126220703,0x3bae3d45fa20584f:0xc66ac2ba7a46e5cc,535,https://www.google.com/maps/place/?q=place_id:ChIJT1gg-kU9rjsRzOVGerrCasY,gmaps_v2,restaurant,1699615207,1579401098.0,569.0
ChIJ1fqepSMWrjsR82KR3-C-3mY,Veg by Nature,12.99192714691162,77.57068634033203,0x3bae1623a59efad5:0x66debee0df9162f3,197,https://www.google.com/maps/place/?q=place_id:ChIJ1fqepSMWrjsR82KR3-C-3mY,gmaps_v2,restaurant,1699615207,1460966684.0,198.0
ChIJBwW0GCUWrjsRKgRiB0itR3M,Marata parcel corner,12.997586250305176,77.57202911376953,0x3bae162518b40507:0x7347ad480762042a,420,https://www.google.com/maps/place/?q=place_id:ChIJBwW0GCUWrjsRKgRiB0itR3M,gmaps_v2,restaurant,1699615207,1363273271.0,424.0
ChIJ_____4w9rjsRinv5nb86lA8,Madura Grand,12.989670753479004,77.55027770996094,0x3bae3d8cffffffff:0xf943abf9df97b8a,19,https://www.google.com/maps/place/?q=place_id:ChIJ_____4w9rjsRinv5nb86lA8,gmaps_v2,restaurant,1699615207,1429199329.0,21.0
ChIJDaUGwnQ9rjsR94HW3NPmHbo,Hotel Sri Annapurneshwari veg,13.010136604309082,77.54329681396484,0x3bae3d74c206a50d:0xba1de6d3dcd681f7,16,https://www.google.com/maps/place/?q=place_id:ChIJDaUGwnQ9rjsR94HW3NPmHbo,gmaps_v2,restaurant,1699615207,1568551812.0,16.0
ChIJg5HEAjA9rjsRIESpOwNTCpM,Sri Sai 99 Variety Dosas,13.036624908447266,77.55318450927734,0x3bae3d3002c49183:0x930a53033ba94420,15,https://www.google.com/maps/place/?q=place_id:ChIJg5HEAjA9rjsRIESpOwNTCpM,gmaps_v2,restaurant,1699615207,1664795664.0,24.0
ChIJrVVxZ-Y9rjsRuOtwx8Z_OeM,Hot Coffee,12.973706245422363,77.54338073730469,0x3bae3de6677155ad:0xe3397fc6c770ebb8,1997,https://www.google.com/maps/place/?q=place_id:ChIJrVVxZ-Y9rjsRuOtwx8Z_OeM,gmaps_v2,restaurant,1699615207,1498829240.0,2034.0
ChIJvxTO6Hw9rjsR2FIvtPT4P1k,Jay Mataji Farsan & Sweets,13.020236015319824,77.5582275390625,0x3bae3d7ce8ce14bf:0x593ff8f4b42f52d8,177,https://www.google.com/maps/place/?q=place_id:ChIJvxTO6Hw9rjsR2FIvtPT4P1k,gmaps_v2,restaurant,1699615207,1514911069.0,183.0
ChIJt5fPVtQXrjsRbod3fYsouTI,noc Biryani and catering service,13.03582763671875,77.56645202636719,0x3bae17d456cf97b7:0x32b9288b7d77876e,34,https://www.google.com/maps/place/?q=place_id:ChIJt5fPVtQXrjsRbod3fYsouTI,gmaps_v2,restaurant,1699615207,1694072995.0,39.0
ChIJTYlRlm0XrjsRzoskZ4BuFJo,Mane oota,12.992217063903809,77.55460357666016,0x3bae176d9651894d:0x9a146e8067248bce,66,https://www.google.com/maps/place/?q=place_id:ChIJTYlRlm0XrjsRzoskZ4BuFJo,gmaps_v2,restaurant,1699615207,1537603287.0,67.0
ChIJe6059c89rjsRPjvaUmdMgcw,SS Food Ventures,13.02690315246582,77.54439544677734,0x3bae3dcff539ad7b:0xcc814c6752da3b3e,30,https://www.google.com/maps/place/?q=place_id:ChIJe6059c89rjsRPjvaUmdMgcw,gmaps_v2,restaurant,1699615207,,
ChIJI9MQHvo9rjsRlUMPxv_IY7Y,Udupi Upachar Pure Veg,12.975496292114258,77.55615234375,0x3bae3dfa1e10d323:0xb663c8ffc60f4395,282,https://www.google.com/maps/place/?q=place_id:ChIJI9MQHvo9rjsRlUMPxv_IY7Y,gmaps_v2,restaurant,1699615207,1526745492.0,297.0
ChIJa_pvoik9rjsRpG3YuIbvr68,New Spice Tandoori,12.992000579833984,77.53651428222656,0x3bae3d29a26ffa6b:0xafafef86b8d86da4,258,https://www.google.com/maps/place/?q=place_id:ChIJa_pvoik9rjsRpG3YuIbvr68,gmaps_v2,restaurant,1699615207,1612861611.0,265.0
ChIJrZuj5v4XrjsRmI-IKbaCxMY,Egg Adda Upahara,12.992773056030272,77.56273651123047,0x3bae17fee6a39bad:0xc6c482b629888f98,289,https://www.google.com/maps/place/?q=place_id:ChIJrZuj5v4XrjsRmI-IKbaCxMY,gmaps_v2,restaurant,1699615207,1639300389.0,309.0
ChIJN61L97g9rjsRh80p3TkP704,Lakshmi Chicken & Egg Center,12.988761901855469,77.53072357177734,0x3bae3db8f74bad37:0x4eef0f39dd29cd87,31,https://www.google.com/maps/place/?q=place_id:ChIJN61L97g9rjsRh80p3TkP704,gmaps_v2,restaurant,1699615207,1523604274.0,31.0
ChIJgeRsNcA9rjsRhDpyWlSGl_M,Udupi Tiffin Centre,12.983989715576172,77.53783416748047,0x3bae3dc0356ce481:0xf39786545a723a84,26,https://www.google.com/maps/place/?q=place_id:ChIJgeRsNcA9rjsRhDpyWlSGl_M,gmaps_v2,restaurant,1687847039,1487261843.0,28.0
ChIJOYUlQGA9rjsRajfNfA8_3IQ,Indian biryani point,12.99496364593506,77.55534362792969,0x3bae3d6040258539:0x84dc3f0f7ccd376a,16,https://www.google.com/maps/place/?q=place_id:ChIJOYUlQGA9rjsRajfNfA8_3IQ,gmaps_v2,restaurant,1699615207,1498964840.0,16.0
ChIJ06Mc8JQXrjsRHYKAP3OWWX0,Shivas military hotel,12.996767044067385,77.58025360107422,0x3bae1794f01ca3d3:0x7d5996733f80821d,130,https://www.google.com/maps/place/?q=place_id:ChIJ06Mc8JQXrjsRHYKAP3OWWX0,gmaps_v2,restaurant,1699615207,1581609490.0,134.0
ChIJdR6R3YU9rjsR0qHeJqZ_IoE,Green Chilly,13.000225067138672,77.55570220947266,0x3bae3d85dd911e75:0x81227fa626dea1d2,1031,https://www.google.com/maps/place/?q=place_id:ChIJdR6R3YU9rjsR0qHeJqZ_IoE,gmaps_v2,restaurant,1699615207,1518957036.0,1055.0
ChIJsWX7BW89rjsRMNqJ2kP-m4w,Kerala Restaurant and Tasty Cafe,13.020814895629885,77.55577087402344,0x3bae3d6f05fb65b1:0x8c9bfe43da89da30,27,https://www.google.com/maps/place/?q=place_id:ChIJsWX7BW89rjsRMNqJ2kP-m4w,gmaps_v2,restaurant,1687847039,,
ChIJ0Uxh0fI9rjsRrZ8xUH2yNzc,Sri Rama Darshini,12.987409591674805,77.5528793334961,0x3bae3df2d1614cd1:0x3737b27d50319fad,16,https://www.google.com/maps/place/?q=place_id:ChIJ0Uxh0fI9rjsRrZ8xUH2yNzc,gmaps_v2,restaurant,1699615207,1563437422.0,16.0
ChIJ-1_Hwns9rjsR_9DxJ_mZZDE,B.N.R Suvarna Mandir,12.986247062683104,77.55635070800781,0x3bae3d7bc2c75ffb:0x316499f927f1d0ff,17,https://www.google.com/maps/place/?q=place_id:ChIJ-1_Hwns9rjsR_9DxJ_mZZDE,gmaps_v2,restaurant,1699615207,1558242862.0,17.0
ChIJsxfMeuE9rjsRNBukaBqARMk,Malikarjuna Swamy Hotel,12.968271255493164,77.54415130615234,0x3bae3de17acc17b3:0xc944801a68a41b34,26,https://www.google.com/maps/place/?q=place_id:ChIJsxfMeuE9rjsRNBukaBqARMk,gmaps_v2,restaurant,1687847039,1494254733.0,25.0
ChIJIfEqafk9rjsRWuc48zC6IHg,Kadamba Veg Fast Food (IRCTC Food Track),13.024115562438965,77.55075073242188,0x3bae3df9692af121:0x7820ba30f338e75a,11,https://www.google.com/maps/place/?q=place_id:ChIJIfEqafk9rjsRWuc48zC6IHg,gmaps_v2,restaurant,1699615207,,
ChIJk4f59989rjsR138jURONimE,Idly Amma's Cafe (RCB'ian),12.98115062713623,77.55862426757812,0x3bae3ddff7f98793:0x618a8d1351237fd7,21,https://www.google.com/maps/place/?q=place_id:ChIJk4f59989rjsR138jURONimE,gmaps_v2,restaurant,1687847039,,
ChIJgXSC3WE9rjsRFWc7su5JEsw,Deeksha Bar & Restaurant,13.029187202453612,77.5614013671875,0x3bae3d61dd827481:0xcc1249eeb23b6715,118,https://www.google.com/maps/place/?q=place_id:ChIJgXSC3WE9rjsRFWc7su5JEsw,gmaps_v2,restaurant,1699615207,1523249992.0,132.0
ChIJgx5fJKUXrjsRZuQMcvJpQ-s,Wow! Momo - Mantri Mall Malleshwaram (BAN029),13.005885124206545,77.57108306884766,0x3bae17a5245f1e83:0xeb4369f2720ce466,104,https://www.google.com/maps/place/?q=place_id:ChIJgx5fJKUXrjsRZuQMcvJpQ-s,gmaps_v2,restaurant,1699615207,1553443658.0,107.0
ChIJ-6m9ZDYXrjsRJ4Lsu0jz90o,Five star chicken srirampuram,12.991955757141112,77.56317901611328,0x3bae173664bda9fb:0x4af7f348bbec8227,70,https://www.google.com/maps/place/?q=place_id:ChIJ-6m9ZDYXrjsRJ4Lsu0jz90o,gmaps_v2,restaurant,1699615207,1644682401.0,75.0
ChIJHQMilgU9rjsR2TPfkHfMyHo,Kadal,12.991572380065918,77.53791809082031,0x3bae3d059622031d:0x7ac8cc7790df33d9,21,https://www.google.com/maps/place/?q=place_id:ChIJHQMilgU9rjsR2TPfkHfMyHo,gmaps_v2,restaurant,1699615207,1643043290.0,24.0
ChIJK7DR6Xk9rjsR9JQbhrYWPgA,hotel prakruthi,13.01886749267578,77.55168914794922,0x3bae3d79e9d1b02b:0x3e16b6861b94f4,19,https://www.google.com/maps/place/?q=place_id:ChIJK7DR6Xk9rjsR9JQbhrYWPgA,gmaps_v2,restaurant,1687847039,1517418658.0,19.0
ChIJd9WOevE9rjsRrLnwje8DfW8,Ram Achal Chat Bandar,12.981520652770996,77.5538558959961,0x3bae3df17a8ed577:0x6f7d03ef8df0b9ac,51,https://www.google.com/maps/place/?q=place_id:ChIJd9WOevE9rjsRrLnwje8DfW8,gmaps_v2,restaurant,1699615207,1535789587.0,52.0
ChIJsckKpZI9rjsRMAXKTY9W0is,Aditya,12.988129615783691,77.54974365234375,0x3bae3d92a50ac9b1:0x2bd2568f4dca0530,149,https://www.google.com/maps/place/?q=place_id:ChIJsckKpZI9rjsRMAXKTY9W0is,gmaps_v2,restaurant,1699615207,1501141249.0,150.0
ChIJnXLEefw9rjsRa_XYxQEcfoI,Fatoor @ Orion Mall Food Court,13.01142406463623,77.55519104003906,0x3bae3dfc79c4729d:0x827e1c01c5d8f56b,36,https://www.google.com/maps/place/?q=place_id:ChIJnXLEefw9rjsRa_XYxQEcfoI,gmaps_v2,restaurant,1699615207,1637257520.0,39.0
ChIJ6U50m6A9rjsRaJheuosnac8,The chatpata affair,13.0006685256958,77.5447769165039,0x3bae3da09b744ee9:0xcf69278bba5e9868,12,https://www.google.com/maps/place/?q=place_id:ChIJ6U50m6A9rjsRaJheuosnac8,gmaps_v2,restaurant,1699615207,1688215906.0,12.0
ChIJ95YnMYI9rjsRNiiFf6onvsg,S L V Tiffin Center,13.008101463317873,77.555908203125,0x3bae3d82312796f7:0xc8be27aa7f852836,844,https://www.google.com/maps/place/?q=place_id:ChIJ95YnMYI9rjsRNiiFf6onvsg,gmaps_v2,restaurant,1699615207,1475822676.0,850.0
ChIJWfl9mGM9rjsRYDH7tNJ6K0Q,Bombay Vada Pav Center,13.025310516357422,77.55767059326172,0x3bae3d63987df959:0x442b7ad2b4fb3160,27,https://www.google.com/maps/place/?q=place_id:ChIJWfl9mGM9rjsRYDH7tNJ6K0Q,gmaps_v2,restaurant,1699615207,1515387783.0,28.0
ChIJ0w1Liz0WrjsR68XTCPGJpVo,Amma's Brahmin Cafe (Popularly known as ABC),12.989221572875977,77.57764434814453,0x3bae163d8b4b0dd3:0x5aa589f108d3c5eb,1897,https://www.google.com/maps/place/?q=place_id:ChIJ0w1Liz0WrjsR68XTCPGJpVo,gmaps_v2,restaurant,1699615207,1509033787.0,1921.0
ChIJMbyXsCIWrjsRHiMa-dV_T6k,Sangeet Family Restaurant & Bar,12.989970207214355,77.57270812988281,0x3bae1622b097bc31:0xa94f7fd5f91a231e,697,https://www.google.com/maps/place/?q=place_id:ChIJMbyXsCIWrjsRHiMa-dV_T6k,gmaps_v2,restaurant,1699615207,1428861741.0,699.0
ChIJQXUeInQ9rjsRjD1k4d6-wz4,OTP - Open Tasty Pandora | Rajajinagar,12.990239143371582,77.55811309814453,0x3bae3d74221e7541:0x3ec3bedee1643d8c,174,https://www.google.com/maps/place/?q=place_id:ChIJQXUeInQ9rjsRjD1k4d6-wz4,gmaps_v2,restaurant,1699615207,1668358673.0,178.0
ChIJ7VWafUs9rjsRNKuZkWEGC2Y,MOJO Pizza - 2X Toppings | Order Pizza Online,13.029229164123535,77.56134796142578,0x3bae3d4b7d9a55ed:0x660b06619199ab34,48,https://www.google.com/maps/place/?q=place_id:ChIJ7VWafUs9rjsRNKuZkWEGC2Y,gmaps_v2,restaurant,1699615207,1544102967.0,48.0
ChIJfT1AC3Y9rjsRHUlKc5iHjUo,Ronav's Kitchen,12.973063468933104,77.55802917480469,0x3bae3d760b403d7d:0x4a8d8798734a491d,15,https://www.google.com/maps/place/?q=place_id:ChIJfT1AC3Y9rjsRHUlKc5iHjUo,gmaps_v2,restaurant,1699615207,1612362878.0,15.0
ChIJPV2xqpY9rjsRAw1P4-XAs_o,Kadamba Samrat,12.973115921020508,77.54036712646484,0x3bae3d96aab15d3d:0xfab3c0e5e34f0d03,962,https://www.google.com/maps/place/?q=place_id:ChIJPV2xqpY9rjsRAw1P4-XAs_o,gmaps_v2,restaurant,1699615207,1679830121.0,1130.0
ChIJrS-E8UE9rjsRyshYnn5lZJc,Udupi Paka,13.013822555541992,77.54413604736328,0x3bae3d41f1842fad:0x9764657e9e58c8ca,24,https://www.google.com/maps/place/?q=place_id:ChIJrS-E8UE9rjsRyshYnn5lZJc,gmaps_v2,restaurant,1687847039,,
ChIJ331ue4U9rjsRKR5OROT3apA,Veerabhadreshwara kanavali,12.999497413635254,77.5528335571289,0x3bae3d857b6e7ddf:0x906af7e4444e1e29,133,https://www.google.com/maps/place/?q=place_id:ChIJ331ue4U9rjsRKR5OROT3apA,gmaps_v2,restaurant,1699615207,1510316072.0,133.0
ChIJiajahIE9rjsRFnTI_-0yeeM,R.R GOBI CORNER and tiffin center,13.00087833404541,77.53480529785156,0x3bae3d8184daa889:0xe37932edffc87416,22,https://www.google.com/maps/place/?q=place_id:ChIJiajahIE9rjsRFnTI_-0yeeM,gmaps_v2,restaurant,1687847039,1631360883.0,33.0
ChIJkeV11b09rjsRcyVwNnoe3No,Maruthi Chicken Stall,12.992703437805176,77.53632354736328,0x3bae3dbdd575e591:0xdadc1e7a36702573,11,https://www.google.com/maps/place/?q=place_id:ChIJkeV11b09rjsRcyVwNnoe3No,gmaps_v2,restaurant,1687847039,1531999364.0,13.0
ChIJyRSTjSUWrjsRRn-tfe-e5Gs,Sai Shakti Vegetarian,12.999273300170898,77.56810760498047,0x3bae16258d9314c9:0x6be49eef7dad7f46,3790,https://www.google.com/maps/place/?q=place_id:ChIJyRSTjSUWrjsRRn-tfe-e5Gs,gmaps_v2,restaurant,1699615207,1479577571.0,3842.0
ChIJY78MjCwWrjsR3ZkmVeTDKgg,Sri Ramakrishna Veg,13.008716583251951,77.56883239746094,0x3bae162c8c0cbf63:0x82ac3e4552699dd,15,https://www.google.com/maps/place/?q=place_id:ChIJY78MjCwWrjsR3ZkmVeTDKgg,gmaps_v2,restaurant,1699615207,1490166931.0,15.0
ChIJIxepv2MXrjsRtjnEV6hiijM,ABUBAKAR SIDDIQ HOTEL,12.996129989624023,77.56857299804688,0x3bae1763bfa91723:0x338a62a857c439b6,351,https://www.google.com/maps/place/?q=place_id:ChIJIxepv2MXrjsRtjnEV6hiijM,gmaps_v2,restaurant,1699615207,1601315950.0,378.0
ChIJFwcuLKMXrjsRQ8R5hQ7-EZI,Namma Kudla Veg Restaurant - Mangalore & Konkani Restaurant,12.999993324279783,77.57239532470703,0x3bae17a32c2e0717:0x9211fe0e8579c443,67,https://www.google.com/maps/place/?q=place_id:ChIJFwcuLKMXrjsRQ8R5hQ7-EZI,gmaps_v2,restaurant,1699615207,1665672672.0,78.0
ChIJezFY_XkXrjsRtFax4I97jO4,A Blooming Onion - Yellow Box,13.00407600402832,77.55380249023438,0x3bae1779fd58317b:0xee8c7b8fe0b156b4,80,https://www.google.com/maps/place/?q=place_id:ChIJezFY_XkXrjsRtFax4I97jO4,gmaps_v2,restaurant,1699615207,1696158032.0,105.0
ChIJxSYHJWU9rjsRHnZcrEQ9688,Annapurna Restaurant,13.022855758666992,77.55278778076172,0x3bae3d65250726c5:0xcfeb3d44ac5c761e,282,https://www.google.com/maps/place/?q=place_id:ChIJxSYHJWU9rjsRHnZcrEQ9688,gmaps_v2,restaurant,1699615207,1464888708.0,283.0
ChIJ46FNanU9rjsRQEOC488LAT4,Marathi Spices,12.970237731933594,77.5465316772461,0x3bae3d756a4da1e3:0x3e010bcfe3824340,143,https://www.google.com/maps/place/?q=place_id:ChIJ46FNanU9rjsRQEOC488LAT4,gmaps_v2,restaurant,1699615207,1632404681.0,149.0
ChIJTa7z0AEXrjsRtWh8-XQUq1c,Pooja Restaurant,13.034743309020996,77.56428527832031,0x3bae1701d0f3ae4d:0x57ab1474f97c68b5,25,https://www.google.com/maps/place/?q=place_id:ChIJTa7z0AEXrjsRtWh8-XQUq1c,gmaps_v2,restaurant,1699615207,1649696596.0,28.0
ChIJ28GcNkI9rjsRg_ol1PoLddA,The Truewellness - Fitness Equipment & Gym Equipment Shop,13.02945041656494,77.5529556274414,0x3bae3d42369cc1db:0xd0750bfad425fa83,37,https://www.google.com/maps/place/?q=place_id:ChIJ28GcNkI9rjsRg_ol1PoLddA,gmaps_v2,shoe_store,1687847039,1607410932.0,38.0
ChIJjfvDCKM9rjsR74L6Z2u4epo,Basha Cycle Mart,13.00059986114502,77.5352783203125,0x3bae3da308c3fb8d:0x9a7ab86b67fa82ef,20,https://www.google.com/maps/place/?q=place_id:ChIJjfvDCKM9rjsR74L6Z2u4epo,gmaps_v2,shoe_store,1687847039,1486046617.0,21.0
