"id","name","lat","lng","cid","number_of_votes","place_url","source","category","created_at"
"ChIJ4cqXop8XrjsRwIjT9Al2hr0","Bombay Sandwich","12.996186256408691","77.57157897949219","0x3bae179fa297cae1:0xbd867609f4d388c0","5","https://www.google.com/maps/place/?q=place_id:ChIJ4cqXop8XrjsRwIjT9Al2hr0","gmaps_v2","restaurant","1699615207"
"ChIJNZuwRqk9rjsR8h4JFsM7Hpc","Sk rajasthan bhojanshala","12.977230072021484","77.55281066894531","0x3bae3da946b09b35:0x971e3bc316091ef2","7","https://www.google.com/maps/place/?q=place_id:ChIJNZuwRqk9rjsR8h4JFsM7Hpc","gmaps_v2","restaurant","1699615207"
"ChIJC5hWrfE9rjsRaZuFR5_F4eo","ಇಂದಿರಾ ಕ್ಯಾಂಟೇನ್","13.011384010314941","77.55043029785156","0x3bae3df1ad56980b:0xeae1c59f47859b69","4","https://www.google.com/maps/place/?q=place_id:ChIJC5hWrfE9rjsRaZuFR5_F4eo","gmaps_v2","restaurant","1699615207"
"ChIJOadj8m89rjsRtUKgHzQRYgI","ADITYA DUM BIRYANI ( NATI STYLE )","12.985654830932617","77.55734252929688","0x3bae3d6ff263a739:0x26211341fa042b5","2","https://www.google.com/maps/place/?q=place_id:ChIJOadj8m89rjsRtUKgHzQRYgI","gmaps_v2","restaurant","1687847039"
"ChIJ925Z86E9rjsRiNNKbpqJErM","Sri Nandi Fast Food","12.991321563720703","77.5427474975586","0x3bae3da1f3596ef7:0xb312899a6e4ad388","4","https://www.google.com/maps/place/?q=place_id:ChIJ925Z86E9rjsRiNNKbpqJErM","gmaps_v2","restaurant","1699615207"
"ChIJfZKd7pk9rjsROp5SfI5h8u0","Sri Vinayaka chats","12.99213981628418","77.53472137451172","0x3bae3d99ee9d927d:0xedf2618e7c529e3a","3","https://www.google.com/maps/place/?q=place_id:ChIJfZKd7pk9rjsROp5SfI5h8u0","gmaps_v2","restaurant","1699615207"
"ChIJcdI1LP89rjsRKqQn42pn2SI","Nischith BBQ","13.01282024383545","77.53549194335938","0x3bae3dff2c35d271:0x22d9676ae327a42a","9","https://www.google.com/maps/place/?q=place_id:ChIJcdI1LP89rjsRKqQn42pn2SI","gmaps_v2","restaurant","1699615207"
"ChIJ52ux7vY9rjsRqmAzITA8SZQ","Sowmya Ambur Hot Dum Biriyani","12.980545997619629","77.55805969238281","0x3bae3df6eeb16be7:0x94493c30213360aa","9","https://www.google.com/maps/place/?q=place_id:ChIJ52ux7vY9rjsRqmAzITA8SZQ","gmaps_v2","restaurant","1687847039"
"19453765","Ashok Vattika Xpress","12.9730395794","77.5515434146",,"8",,"zomato","restaurant","1688639100"
"ChIJ612c4Gs9rjsRA6mZDEj9sOg","Mahadevanna Egg Rice Centre","13.00444221496582","77.5430908203125","0x3bae3d6be09c5deb:0xe8b0fd480c99a903","1180","https://www.google.com/maps/place/?q=place_id:ChIJ612c4Gs9rjsRA6mZDEj9sOg","gmaps_v2","restaurant","1699615207"
"ChIJb-2KnWE9rjsRG7675C0_hc0","Bengaluru Dum Biryani","13.028888702392578","77.55919647216797","0x3bae3d619d8aed6f:0xcd853f2de4bbbe1b","1","https://www.google.com/maps/place/?q=place_id:ChIJb-2KnWE9rjsRG7675C0_hc0","gmaps_v2","restaurant","1687847039"
"18567870","Nebula","13.0120382096","77.5562456623",,"29",,"zomato","restaurant","1688639100"
"ChIJacy-RpE9rjsRKr3eWQsJ4yk","Sukhanth Tindi","12.99422550201416","77.54581451416016","0x3bae3d9146becc69:0x29e3090b59debd2a","0","https://www.google.com/maps/place/?q=place_id:ChIJacy-RpE9rjsRKr3eWQsJ4yk","gmaps_v2","restaurant","1687847039"
"18642512","Stories Bar & Kitchen","13.0085235727","77.5492112339",,"8852",,"zomato","restaurant","1688639100"
"ChIJ829HmuY9rjsRzQDCgPT8HFQ","Street chats stall","12.975602149963379","77.5429458618164","0x3bae3de69a476ff3:0x541cfcf480c200cd","2","https://www.google.com/maps/place/?q=place_id:ChIJ829HmuY9rjsRzQDCgPT8HFQ","gmaps_v2","restaurant","1699615207"
"ChIJO6Th5McXrjsRsCR6tG9tKQo","Kavyashri Food Centre","12.995468139648438","77.56387329101562","0x3bae17c7e4e1a43b:0xa296d6fb47a24b0","1","https://www.google.com/maps/place/?q=place_id:ChIJO6Th5McXrjsRsCR6tG9tKQo","gmaps_v2","restaurant","1699615207"
"ChIJGWqKMiIWrjsRBgBZhe14dRQ","Bismillah Kabab Center","12.991203308105469","77.56846618652344","0x3bae1622328a6a19:0x147578ed85590006","0","https://www.google.com/maps/place/?q=place_id:ChIJGWqKMiIWrjsRBgBZhe14dRQ","gmaps_v2","restaurant","1687847039"
"ChIJQ2hugYw9rjsRWAVIe4VFNYA","Sri Srinivasa Tiffin Centre","12.99046802520752","77.55597686767578","0x3bae3d8c816e6843:0x803545857b480558","12","https://www.google.com/maps/place/?q=place_id:ChIJQ2hugYw9rjsRWAVIe4VFNYA","gmaps_v2","restaurant","1699615207"
"ChIJxZvepTUXrjsRFOgW4Bw65fU","Lavish Cafe","13.0380220413208","77.564453125","0x3bae1735a5de9bc5:0xf5e53a1ce016e814","15","https://www.google.com/maps/place/?q=place_id:ChIJxZvepTUXrjsRFOgW4Bw65fU","gmaps_v2","restaurant","1699615207"
"ChIJ1SiLwps9rjsRRYbEUT3ee0g","THINDI POINT","13.041474342346191","77.55728912353516","0x3bae3d9bc28b28d5:0x487bde3d51c48645","60","https://www.google.com/maps/place/?q=place_id:ChIJ1SiLwps9rjsRRYbEUT3ee0g","gmaps_v2","restaurant","1699615207"
"ChIJw92mkiQWrjsRqt9ubsBG_MI","Hare Krishna Kuteera","12.995722770690918","77.57125854492188","0x3bae162492a6ddc3:0xc2fc46c06e6edfaa","13","https://www.google.com/maps/place/?q=place_id:ChIJw92mkiQWrjsRqt9ubsBG_MI","gmaps_v2","restaurant","1699615207"
"18494075","Hamsa Sagar","13.0009283371","77.5409131497",,"6",,"zomato","restaurant","1688639100"
"ChIJNY1Ksfk9rjsRjK3xNpM48Co","SG Hotel","12.97498607635498","77.55863189697266","0x3bae3df9b14a8d35:0x2af0389336f1ad8c","2","https://www.google.com/maps/place/?q=place_id:ChIJNY1Ksfk9rjsRjK3xNpM48Co","gmaps_v2","restaurant","1687847039"
"ChIJxTvb8X49rjsRVpsDBCje__k","BUFFET BIRYANI","13.019048690795898","77.55219268798828","0x3bae3d7ef1db3bc5:0xf9ffde2804039b56","0","https://www.google.com/maps/place/?q=place_id:ChIJxTvb8X49rjsRVpsDBCje__k","gmaps_v2","restaurant","1699615207"
"ChIJEdBgBKM9rjsR-4TyxSHkkC0","Sushila Sri","13.000457763671875","77.53568267822266","0x3bae3da30460d011:0x2d90e421c5f284fb","2","https://www.google.com/maps/place/?q=place_id:ChIJEdBgBKM9rjsR-4TyxSHkkC0","gmaps_v2","restaurant","1687847039"
"ChIJXRd2MVg9rjsRxnA94889UYA","Cartier Biznotel/ South Ruchis /Sabha party hall","12.978339195251465","77.54244995117188","0x3bae3d583176175d:0x80513dcfe33d70c6","34","https://www.google.com/maps/place/?q=place_id:ChIJXRd2MVg9rjsRxnA94889UYA","gmaps_v2","restaurant","1687847039"
"ChIJr6WRPtc9rjsR5HRqkiu8mL8","RK's Davangere and Mulbagal dosa","12.999983787536621","77.5387191772461","0x3bae3dd73e91a5af:0xbf98bc2b926a74e4","105","https://www.google.com/maps/place/?q=place_id:ChIJr6WRPtc9rjsR5HRqkiu8mL8","gmaps_v2","restaurant","1699615207"
"19117015","I Cake","13.0083824504","77.5711818784",,"128",,"zomato","restaurant","1688639100"
"ChIJ_X1BFhU9rjsRc7N431zIvDY","Bhoja Handi","13.001253128051758","77.55805969238281","0x3bae3d1516417dfd:0x36bcc85cdf78b373","0","https://www.google.com/maps/place/?q=place_id:ChIJ_X1BFhU9rjsRc7N431zIvDY","gmaps_v2","restaurant","1687847039"
"ChIJS_vEQQYXrjsRmISAoehlUoE","Kanasu Foods","12.993522644042969","77.57640838623047","0x3bae170641c4fb4b:0x815265e8a1808498","0","https://www.google.com/maps/place/?q=place_id:ChIJS_vEQQYXrjsRmISAoehlUoE","gmaps_v2","restaurant","1699615207"
"ChIJXZgbtyIWrjsR1Ac98wCit2k","Tasty Paradise - Veg and Non Veg Restaurant in Malleswaram","12.989962577819824","77.57272338867188","0x3bae1622b71b985d:0x69b7a200f33d07d4","1839","https://www.google.com/maps/place/?q=place_id:ChIJXZgbtyIWrjsR1Ac98wCit2k","gmaps_v2","restaurant","1699615207"
"ChIJLc16vQ89rjsRavG-uFkFQTE","Bites Of Bengaluru (BOB)","12.989055633544922","77.54566955566406","0x3bae3d0fbd7acd2d:0x31410559b8bef16a","71","https://www.google.com/maps/place/?q=place_id:ChIJLc16vQ89rjsRavG-uFkFQTE","gmaps_v2","restaurant","1699615207"
"ChIJb7BdN8sXrjsRBoXH0I6_HQY","For Chutney's Sake","13.005572319030762","77.5791015625","0x3bae17cb375db06f:0x61dbf8ed0c78506","0","https://www.google.com/maps/place/?q=place_id:ChIJb7BdN8sXrjsRBoXH0I6_HQY","gmaps_v2","restaurant","1699615207"
"61644","TLP Cafe","13.0070074842","77.5644317642",,"445",,"zomato","restaurant","1688639100"
"ChIJceaIoNwXrjsR2oS_9VQLv3o","Namaste Sigri - Salaam Sigri","13.028434753417969","77.57200622558594","0x3bae17dca088e671:0x7abf0b54f5bf84da","332","https://www.google.com/maps/place/?q=place_id:ChIJceaIoNwXrjsR2oS_9VQLv3o","gmaps_v2","restaurant","1699615207"
"ChIJoYuU0rg9rjsRqxn2LmRYqsM","Sri Guru Raghavendra Foods","12.989084243774414","77.533203125","0x3bae3db8d2948ba1:0xc3aa58642ef619ab","0","https://www.google.com/maps/place/?q=place_id:ChIJoYuU0rg9rjsRqxn2LmRYqsM","gmaps_v2","restaurant","1687847039"
"19195872","Shanthi Sagar Grand","13.004069036","77.5713870674",,"476",,"zomato","restaurant","1688639100"
"ChIJfYidrCM9rjsRc2QvsTio7to","Bhavani","13.000664710998535","77.55803680419922","0x3bae3d23ac9d887d:0xdaeea838b12f6473","0","https://www.google.com/maps/place/?q=place_id:ChIJfYidrCM9rjsRc2QvsTio7to","gmaps_v2","restaurant","1699615207"
"ChIJASOASkI9rjsRZQci73pHkUg","TLP CAFE","13.012007713317871","77.54492950439453","0x3bae3d424a802301:0x4891477aef220765","4","https://www.google.com/maps/place/?q=place_id:ChIJASOASkI9rjsRZQci73pHkUg","gmaps_v2","restaurant","1699615207"
"ChIJ72czHq49rjsRcOBTl9rw-EI","ದೋಸೆ ಕಾರ್ನರ್","12.997706413269043","77.52306365966797","0x3bae3dae1e3367ef:0x42f8f0da9753e070","0","https://www.google.com/maps/place/?q=place_id:ChIJ72czHq49rjsRcOBTl9rw-EI","gmaps_v2","restaurant","1699615207"
"18480520","Le Arabia","12.9985510623","77.5423340499",,"21700",,"zomato","restaurant","1688639100"
"ChIJEceQWsgXrjsRptwBM2S32Vc","Cooking Restaurant","13.030102729797363","77.56964874267578","0x3bae17c85a90c711:0x57d9b7643301dca6","92","https://www.google.com/maps/place/?q=place_id:ChIJEceQWsgXrjsRptwBM2S32Vc","gmaps_v2","restaurant","1699615207"
"19575738","Sri Kabalamma Pork Mutton Hotel","12.9777158569","77.544760108",,"379",,"zomato","restaurant","1688639100"
"ChIJfc-HAF49rjsRsQFdZpbqtG8","Raj Dosa Corner","13.033792495727539","77.55622863769531","0x3bae3d5e0087cf7d:0x6fb4ea96665d01b1","0","https://www.google.com/maps/place/?q=place_id:ChIJfc-HAF49rjsRsQFdZpbqtG8","gmaps_v2","restaurant","1699615207"
"ChIJr9NQ0iQWrjsRTyBACTmoU3E","Delicious Den","12.996678352355957","77.57320404052734","0x3bae1624d250d3af:0x7153a8390940204f","1","https://www.google.com/maps/place/?q=place_id:ChIJr9NQ0iQWrjsRTyBACTmoU3E","gmaps_v2","restaurant","1699615207"
"ChIJNWnZt5I9rjsRRYQjoiL7Z74","Banglore Chats","12.988471031188965","77.5489273071289","0x3bae3d92b7d96935:0xbe67fb22a2238445","0","https://www.google.com/maps/place/?q=place_id:ChIJNWnZt5I9rjsRRYQjoiL7Z74","gmaps_v2","restaurant","1699615207"
"ChIJS9BZqwo9rjsR72GMx44KVfA","Brahmi Tiffins","13.009920120239258","77.53905487060547","0x3bae3d0aab59d04b:0xf0550a8ec78c61ef","1","https://www.google.com/maps/place/?q=place_id:ChIJS9BZqwo9rjsR72GMx44KVfA","gmaps_v2","restaurant","1699615207"
"ChIJ9bRzwiM9rjsRtD_K14MfXBY","CAFE ORIGINAL'E","12.986124992370605","77.54218292236328","0x3bae3d23c273b4f5:0x165c1f83d7ca3fb4","12","https://www.google.com/maps/place/?q=place_id:ChIJ9bRzwiM9rjsRtD_K14MfXBY","gmaps_v2","restaurant","1699615207"
"ChIJfxbVW-AXrjsRSDeyL1ojsUg","Delhi Mess","13.035510063171387","77.56437683105469","0x3bae17e05bd5167f:0x48b1235a2fb23748","595","https://www.google.com/maps/place/?q=place_id:ChIJfxbVW-AXrjsRSDeyL1ojsUg","gmaps_v2","restaurant","1687847039"
"ChIJi0gb4gs9rjsRb7GbjY45SPc","Sri Bhyrava Chinthamani Chats","13.01408576965332","77.53321838378906","0x3bae3d0be21b488b:0xf748398e8d9bb16f","2","https://www.google.com/maps/place/?q=place_id:ChIJi0gb4gs9rjsRb7GbjY45SPc","gmaps_v2","restaurant","1699615207"
"ChIJyyMhq-09rjsRlxVBwSbS5Xs","Westin -Vaysa Paradise","12.984509468078613","77.54769897460938","0x3bae3dedab2123cb:0x7be5d226c1411597","147","https://www.google.com/maps/place/?q=place_id:ChIJyyMhq-09rjsRlxVBwSbS5Xs","gmaps_v2","restaurant","1699615207"
"55382","Park View Restaurant","12.9729389501","77.5394681096",,"169",,"zomato","restaurant","1688639100"
"ChIJPVDcGPA9rjsRNoTPJ44yMoA","Thirumallesha","13.008804321289062","77.53631591796875","0x3bae3df018dc503d:0x8032328e27cf8436","0","https://www.google.com/maps/place/?q=place_id:ChIJPVDcGPA9rjsRNoTPJ44yMoA","gmaps_v2","restaurant","1699615207"
"ChIJnc3SZh89rjsRU5-Xkz1-kPk","Sudh Desi Cafe","13.02137565612793","77.55624389648438","0x3bae3d1f66d2cd9d:0xf9907e3d93979f53","4","https://www.google.com/maps/place/?q=place_id:ChIJnc3SZh89rjsRU5-Xkz1-kPk","gmaps_v2","restaurant","1699615207"
"19771428","Boss Rolls & Sandwiches","13.0331370704","77.5661175326",,"123",,"zomato","restaurant","1688639100"
"ChIJDRnnv3Q9rjsR4HDF1d9Obww","Ganavi Tiffen Centre","13.033089637756348","77.55884552001953","0x3bae3d74bfe7190d:0xc6f4edfd5c570e0","0","https://www.google.com/maps/place/?q=place_id:ChIJDRnnv3Q9rjsR4HDF1d9Obww","gmaps_v2","restaurant","1699615207"
"ChIJGwTfRJAXrjsRLyafIRXMoQc","Sri Raghavendra Theertha Veg Mess","12.99826431274414","77.5732421875","0x3bae179044df041b:0x7a1cc15219f262f","15","https://www.google.com/maps/place/?q=place_id:ChIJGwTfRJAXrjsRLyafIRXMoQc","gmaps_v2","restaurant","1699615207"
"ChIJn4cykyQWrjsRMYn2wuVuW3U","Four Seasons Fast Food Centre","13.008490562438965","77.57115173339844","0x3bae16249332879f:0x755b6ee5c2f68931","78","https://www.google.com/maps/place/?q=place_id:ChIJn4cykyQWrjsRMYn2wuVuW3U","gmaps_v2","restaurant","1699615207"
"ChIJnwZgI0M9rjsRlF7o1xgaqKk","Mint Magic Kitchen","12.99677562713623","77.54676818847656","0x3bae3d432360069f:0xa9a81a18d7e85e94","9","https://www.google.com/maps/place/?q=place_id:ChIJnwZgI0M9rjsRlF7o1xgaqKk","gmaps_v2","restaurant","1699615207"
"ChIJPW0-lsA9rjsRiRERo6oWCWc","SRI VINAYAKA HOT CHIPS","12.992095947265625","77.56098937988281","0x3bae3dc0963e6d3d:0x670916aaa3111189","3","https://www.google.com/maps/place/?q=place_id:ChIJPW0-lsA9rjsRiRERo6oWCWc","gmaps_v2","restaurant","1699615207"
"ChIJy2OX0vw9rjsRHqpeqLnelRg","Siva M","13.022734642028809","77.54737091064453","0x3bae3dfcd29763cb:0x1895deb9a85eaa1e","0","https://www.google.com/maps/place/?q=place_id:ChIJy2OX0vw9rjsRHqpeqLnelRg","gmaps_v2","restaurant","1687847039"
"ChIJ8ZgZaGAXrjsRe7mpS0E72rA","Warm Begin.com","13.035325050354004","77.56343841552734","0x3bae1760681998f1:0xb0da3b414ba9b97b","1","https://www.google.com/maps/place/?q=place_id:ChIJ8ZgZaGAXrjsRe7mpS0E72rA","gmaps_v2","restaurant","1699615207"
"ChIJOX2eFmE9rjsRTmvw3egxKeA","Gobi and eggrice shop","13.032791137695312","77.52819061279297","0x3bae3d61169e7d39:0xe02931e8ddf06b4e","0","https://www.google.com/maps/place/?q=place_id:ChIJOX2eFmE9rjsRTmvw3egxKeA","gmaps_v2","restaurant","1687847039"
"ChIJz9luUywXrjsR59LldePH76M","Saviruchi","13.000948905944824","77.5712661743164","0x3bae172c536ed9cf:0xa3efc7e375e5d2e7","0","https://www.google.com/maps/place/?q=place_id:ChIJz9luUywXrjsR59LldePH76M","gmaps_v2","restaurant","1687847039"
"ChIJx7EGS9Y9rjsRsrPVR7s7Nww","Udupi Chinese Corner","12.999940872192383","77.55718994140625","0x3bae3dd64b06b1c7:0xc373bbb47d5b3b2","0","https://www.google.com/maps/place/?q=place_id:ChIJx7EGS9Y9rjsRsrPVR7s7Nww","gmaps_v2","restaurant","1699615207"
"19333632","Karnataka Biriyani Paradise","13.0450810171","77.5068902712",,"2179",,"zomato","restaurant","1688639100"
"ChIJ-dcqP_s9rjsRDSV_V6hZLZo","Sri annapoornaneshwari fast food","12.995597839355469","77.5495834350586","0x3bae3dfb3f2ad7f9:0x9a2d59a8577f250d","0","https://www.google.com/maps/place/?q=place_id:ChIJ-dcqP_s9rjsRDSV_V6hZLZo","gmaps_v2","restaurant","1699615207"
"ChIJt6aID6g9rjsR8LYA_Lwd1HU","Nagamangala gobi Center","13.008402824401855","77.52699279785156","0x3bae3da80f88a6b7:0x75d41dbcfc00b6f0","6","https://www.google.com/maps/place/?q=place_id:ChIJt6aID6g9rjsR8LYA_Lwd1HU","gmaps_v2","restaurant","1699615207"
"ChIJtSEL5GM9rjsRHZ6nROrY0w8","Food Court","12.985546112060547","77.55440521240234","0x3bae3d63e40b21b5:0xfd3d8ea44a79e1d","8","https://www.google.com/maps/place/?q=place_id:ChIJtSEL5GM9rjsRHZ6nROrY0w8","gmaps_v2","restaurant","1699615207"
"ChIJ_-MxFyQ9rjsRFKVIDJINV0U","Select Chicken Hotel","12.9763822555542","77.56024932861328","0x3bae3d241731e3ff:0x45570d920c48a514","0","https://www.google.com/maps/place/?q=place_id:ChIJ_-MxFyQ9rjsRFKVIDJINV0U","gmaps_v2","restaurant","1687847039"
"ChIJ_6M7wjw9rjsRc7bO_R2Y3gw","Sri barhmlingeswar tiffin Center","13.006078720092773","77.54178619384766","0x3bae3d3cc23ba3ff:0xcde981dfdceb673","0","https://www.google.com/maps/place/?q=place_id:ChIJ_6M7wjw9rjsRc7bO_R2Y3gw","gmaps_v2","restaurant","1687847039"
"ChIJhdBFAiQ9rjsRq-yYE92xWE4","Hotel Karavali","13.037714004516602","77.52195739746094","0x3bae3d240245d085:0x4e58b1dd1398ecab","17","https://www.google.com/maps/place/?q=place_id:ChIJhdBFAiQ9rjsRq-yYE92xWE4","gmaps_v2","restaurant","1687847039"
"19508496","Kekiz The Cake Shop","13.0082227078","77.5712643564",,"35",,"zomato","restaurant","1688639100"
"ChIJhxOBZkc9rjsRR9WeBCB3RIo","Mitraa Da Pizza","12.98440933227539","77.5603256225586","0x3bae3d4766811387:0x8a447720049ed547","4","https://www.google.com/maps/place/?q=place_id:ChIJhxOBZkc9rjsRR9WeBCB3RIo","gmaps_v2","restaurant","1699615207"
"ChIJtdwkeOc9rjsRmmKOfkWCucw","Sri Ganesh Darshini","12.972867012023926","77.53970336914062","0x3bae3de77824dcb5:0xccb982457e8e629a","55","https://www.google.com/maps/place/?q=place_id:ChIJtdwkeOc9rjsRmmKOfkWCucw","gmaps_v2","restaurant","1699615207"
"ChIJj8jhRNk9rjsR3Gs6tqEzKEo","Abhiruchi Miltry Hotel","13.011636734008789","77.5287857055664","0x3bae3dd944e1c88f:0x4a2833a1b63a6bdc","4","https://www.google.com/maps/place/?q=place_id:ChIJj8jhRNk9rjsR3Gs6tqEzKEo","gmaps_v2","restaurant","1687847039"
"ChIJKc5XR3cXrjsRbjo02uHJ3iU","anna bond","12.993427276611328","77.57637786865234","0x3bae17774757ce29:0x25dec9e1da343a6e","0","https://www.google.com/maps/place/?q=place_id:ChIJKc5XR3cXrjsRbjo02uHJ3iU","gmaps_v2","restaurant","1699615207"
"ChIJX3vTH289rjsRtZ6pkOsH2qw","paunipuri","13.008158683776855","77.5468521118164","0x3bae3d6f1fd37b5f:0xacda07eb90a99eb5","5","https://www.google.com/maps/place/?q=place_id:ChIJX3vTH289rjsRtZ6pkOsH2qw","gmaps_v2","restaurant","1699615207"
"ChIJ0fXjBFQ9rjsRxlJASs47gIs","Super Dum Biriyani","12.985082626342773","77.55291748046875","0x3bae3d5404e3f5d1:0x8b803bce4a4052c6","1","https://www.google.com/maps/place/?q=place_id:ChIJ0fXjBFQ9rjsRxlJASs47gIs","gmaps_v2","restaurant","1699615207"
"ChIJnYmGinw9rjsRoLuI3AbZl78","Yeshwanthpura Ambur Briyani Corner","13.019124031066895","77.55747985839844","0x3bae3d7c8a86899d:0xbf97d906dc88bba0","0","https://www.google.com/maps/place/?q=place_id:ChIJnYmGinw9rjsRoLuI3AbZl78","gmaps_v2","restaurant","1687847039"
"ChIJw3DKX2c9rjsRgmp6bmDVlu0","Sri Ruchi's Veg","13.032934188842773","77.55486297607422","0x3bae3d675fca70c3:0xed96d5606e7a6a82","17","https://www.google.com/maps/place/?q=place_id:ChIJw3DKX2c9rjsRgmp6bmDVlu0","gmaps_v2","restaurant","1699615207"
"ChIJT1ldT0Q9rjsR2zWY2kD-C4Q","Hasanamba Benne Dose","13.014657974243164","77.5439453125","0x3bae3d444f5d594f:0x840bfe40da9835db","297","https://www.google.com/maps/place/?q=place_id:ChIJT1ldT0Q9rjsR2zWY2kD-C4Q","gmaps_v2","restaurant","1699615207"
"19856367","Shakes Sup","13.0330064146","77.5661027804",,"33",,"zomato","restaurant","1688639100"
"ChIJrdFExrs9rjsRVLcPeVS-wsc","Sri Vigneshwara Hot Chips","12.992461204528809","77.53143310546875","0x3bae3dbbc644d1ad:0xc7c2be54790fb754","7","https://www.google.com/maps/place/?q=place_id:ChIJrdFExrs9rjsRVLcPeVS-wsc","gmaps_v2","restaurant","1699615207"
"ChIJmeo8zEc9rjsRppiGBCRiL30","Simply Chats","12.999768257141113","77.53997039794922","0x3bae3d47cc3cea99:0x7d2f6224048698a6","127","https://www.google.com/maps/place/?q=place_id:ChIJmeo8zEc9rjsRppiGBCRiL30","gmaps_v2","restaurant","1699615207"
"ChIJZ8QCnjE9rjsR2WbbsM8miuU","Parishuddha Thatte Idly Bench 4","13.013754844665527","77.53321075439453","0x3bae3d319e02c467:0xe58a26cfb0db66d9","0","https://www.google.com/maps/place/?q=place_id:ChIJZ8QCnjE9rjsR2WbbsM8miuU","gmaps_v2","restaurant","1687847039"
"ChIJ86Se63cXrjsR1JtutYpoEnc","Vaip shop","13.010017395019531","77.580078125","0x3bae1777eb9ea4f3:0x7712688ab56e9bd4","0","https://www.google.com/maps/place/?q=place_id:ChIJ86Se63cXrjsR1JtutYpoEnc","gmaps_v2","restaurant","1699615207"
"ChIJzyAx93cXrjsRh1piBtCD5Uc","Urmidi Fast Food","13.033862113952637","77.56527709960938","0x3bae1777f73120cf:0x47e583d006625a87","166","https://www.google.com/maps/place/?q=place_id:ChIJzyAx93cXrjsRh1piBtCD5Uc","gmaps_v2","restaurant","1699615207"
"ChIJw_Ap_BM9rjsRsljFn_Xp2rQ","Just hungry","12.996010780334473","77.5271224975586","0x3bae3d13fc29f0c3:0xb4dae9f59fc558b2","0","https://www.google.com/maps/place/?q=place_id:ChIJw_Ap_BM9rjsRsljFn_Xp2rQ","gmaps_v2","restaurant","1699615207"
"ChIJARE7Mg49rjsREOQMviT1BAA","Sri Lakshmi Narasimha Swamy Hot Chips","13.019795417785645","77.53071594238281","0x3bae3d0e323b1101:0x4f524be0ce410","0","https://www.google.com/maps/place/?q=place_id:ChIJARE7Mg49rjsREOQMviT1BAA","gmaps_v2","restaurant","1699615207"
"ChIJHXRO_VAXrjsRGKqyhKABcx8","Chettys Corner ( MSR Campus , new BEL Road)","13.028794288635254","77.56941986083984","0x3bae1750fd4e741d:0x1f7301a084b2aa18","3","https://www.google.com/maps/place/?q=place_id:ChIJHXRO_VAXrjsRGKqyhKABcx8","gmaps_v2","restaurant","1687847039"
"ChIJ5yNa6O09rjsRttAV086MvyI","Thirumala Desi Multi Cuisine Family Restaurant","12.982894897460938","77.54928588867188","0x3bae3dede85a23e7:0x22bf8cced315d0b6","168","https://www.google.com/maps/place/?q=place_id:ChIJ5yNa6O09rjsRttAV086MvyI","gmaps_v2","restaurant","1699615207"
"ChIJAwIQ75YXrjsRSuxgsVarzbc","Petoo Malleswaram","13.008221626281738","77.57100677490234","0x3bae1796ef100203:0xb7cdab56b160ec4a","43","https://www.google.com/maps/place/?q=place_id:ChIJAwIQ75YXrjsRSuxgsVarzbc","gmaps_v2","restaurant","1699615207"
"ChIJh4pUric9rjsRHXchNPkZoiQ","Crushers","13.040353775024414","77.51841735839844","0x3bae3d27ae548a87:0x24a219f93421771d","0","https://www.google.com/maps/place/?q=place_id:ChIJh4pUric9rjsRHXchNPkZoiQ","gmaps_v2","restaurant","1687847039"
"ChIJDXH-KioXrjsRP1JzuT3xNzo","Koriken","13.032198905944824","77.56978607177734","0x3bae172a2afe710d:0x3a37f13db973523f","197","https://www.google.com/maps/place/?q=place_id:ChIJDXH-KioXrjsRP1JzuT3xNzo","gmaps_v2","restaurant","1699615207"
"19326864","RG's Ice Berg Ice-Creams","12.9997279852","77.5577234288",,"232",,"zomato","restaurant","1688639100"
"ChIJ86061WQ9rjsRwRNeIo74LCQ","Sri Manjunath Fast Food","13.02181339263916","77.55352020263672","0x3bae3d64d53aadf3:0x242cf88e225e13c1","2","https://www.google.com/maps/place/?q=place_id:ChIJ86061WQ9rjsRwRNeIo74LCQ","gmaps_v2","restaurant","1699615207"
"ChIJeavRQFQ9rjsRd651h7qNr5o","Nati Prashanth hotel","12.980006217956543","77.55545806884766","0x3bae3d5440d1ab79:0x9aaf8dba8775ae77","331","https://www.google.com/maps/place/?q=place_id:ChIJeavRQFQ9rjsRd651h7qNr5o","gmaps_v2","restaurant","1699615207"
"ChIJd0ebEtwXrjsRKR1LGhedHk8","NOC Cafe and Catering services","13.028797149658203","77.56897735595703","0x3bae17dc129b4777:0x4f1e9d171a4b1d29","95","https://www.google.com/maps/place/?q=place_id:ChIJd0ebEtwXrjsRKR1LGhedHk8","gmaps_v2","restaurant","1699615207"
"ChIJRR9V-yUWrjsRUCro7JPdkn4","Chakka Manga Thenga","12.999040603637695","77.56539916992188","0x3bae1625fb551f45:0x7e92dd93ece82a50","13","https://www.google.com/maps/place/?q=place_id:ChIJRR9V-yUWrjsRUCro7JPdkn4","gmaps_v2","restaurant","1699615207"
"ChIJhQlH1ZsXrjsRVkbGc8crYSk","Homemade Fast Food","13.032119750976562","77.56238555908203","0x3bae179bd5470985:0x29612bc773c64656","8","https://www.google.com/maps/place/?q=place_id:ChIJhQlH1ZsXrjsRVkbGc8crYSk","gmaps_v2","restaurant","1699615207"
