id,name,lat,lng,source,category,number_of_votes,reviews_per_day
ChIJ0wdbQwIXrjsRceZCFW8B0JE,"Lenskart.com at Sampige Road, Malleshwaram",13.001277923583984,77.57129669189453,gmaps_v2,clinic,681,0.6611768616416084
ChIJAV2hTuY9rjsRBadjPG3hzxU,Kangaroo Care - Women and Children Hospital in West Bangalore,12.974213600158691,77.54229736328125,gmaps_v2,clinic,1764,0.6599413582909628
ChIJ1aTbAT8XrjsRcX7Zkz7ffGA,"Lenskart.com at Lulu Global Mall, Rajajinagar",12.98168659210205,77.56382751464844,gmaps_v2,clinic,340,0.6491699713541816
ChIJxytoD7U9rjsRTbKpinu3EAQ,"Fortis Hospital Rajajinagar, Bangalore",13.002140045166016,77.54910278320312,gmaps_v2,hospital,2349,0.6311607284934094
ChIJY3xQT2I9rjsRLN8EO-oy25E,Lenskart.com at Mathikere,13.031824111938477,77.55952453613281,gmaps_v2,clinic,488,0.6200329257200755
ChIJ9xJ3WjEWrjsR_GnT_vlzfTI,"Oliva Clinic Sadashivanagar: Laser Hair Removal, PRP, Hair Loss, Acne Scar, Skin Lightening Treatments",13.00543975830078,77.57839965820312,gmaps_v2,clinic,1474,0.6026033888188477
ChIJ1cxbazRsrjsRrYm10vVwa2E,"Ramaiah Narayana Heart Centre, M S Ramaiah Nagar",13.02981948852539,77.56373596191406,gmaps_v2,hospital,1376,0.5958784412871648
ChIJ6diJZUcXrjsRooNwqOR9uaE,Trinity Central Hospital,12.988862991333008,77.57376098632812,gmaps_v2,hospital,541,0.5939629850447062
ChIJg6mAzlQ9rjsRa-MWXXIa6EU,Sree clinic - Diabetes & Health care centre,13.00202751159668,77.55309295654297,gmaps_v2,clinic,47,0.5847132222683469
ChIJPbt9NHsXrjsRd9nqAe0ubzo,Doorstep Delivery Forex(currency exchange) Services.,13.030190467834473,77.5705337524414,gmaps_v2,hospital,794,0.5814075589389861
ChIJoTzZ8HU9rjsRLx3tyDKHooM,Sanjeevini Multi Speciality Hospital,13.011701583862305,77.54390716552734,gmaps_v2,hospital,1858,0.54076564141809
ChIJe9e99twXrjsRdhpGXVcI8YI,Titan Eye+ at BEL Road,13.029966354370115,77.5708236694336,gmaps_v2,clinic,2049,0.5317677234032866
ChIJ5yhSah09rjsR-qy2ddd8VQA,Anas Sheikh Hair Solution | Hair Patch In Bengaluru | Hair Replacement in Bengaluru | Hair Bonding In Bengaluru,12.98670482635498,77.55996704101562,gmaps_v2,clinic,163,0.5240781325652868
ChIJB-1voig9rjsRywiFEDplvCU,VIVEKA SCANS & DIAGNOSTICS,13.04338550567627,77.5109634399414,gmaps_v2,clinic,1353,0.519211420384291
ChIJw7asq_M9rjsR21w8U6Bg8-8,Prism Eye Care,12.984783172607422,77.55352020263672,gmaps_v2,clinic,1164,0.5127219741419266
ChIJB8rGJEc9rjsRmKnetgcGCEY,Shivam Mother and Child Care,12.99216651916504,77.53463745117188,gmaps_v2,clinic,51,0.5043908699574935
ChIJr9oPCmbFrzsR9SX1DIpcJqU,Specsmakers - Mathikere,13.029815673828123,77.5609130859375,gmaps_v2,clinic,1136,0.500274974267163
ChIJb_VGfb49rjsRguO84xmGFdQ,Titan Eyeplus,12.991622924804688,77.53828430175781,gmaps_v2,clinic,1106,0.4988290710235128
ChIJ-8eKkUgXrjsRQr1UDZFC63A,Dr Utkarshas Esthetic Centre,13.007105827331545,77.57127380371094,gmaps_v2,clinic,403,0.497011886465089
ChIJubJZx8cXrjsRgzfjofhU3j0,Dr Pramod Krishnappa : Best Andrologist & Urologist on New BEL Road (Orchidz Health Clinic),13.031654357910156,77.56993865966797,gmaps_v2,clinic,48,0.4837278960600881
ChIJCaAKKzkWrjsR-M2kN83tabg,"Milann Fertility & Birthing Hospital, Kumara Park, Best Fertility & Birthing Hospital in Kumara Park, Bangalore",12.987422943115234,77.57918548583984,gmaps_v2,hospital,1292,0.4809335023507703
ChIJvdJLRvo9rjsR9uJ42yI8N2I,Apollo Cradle & Children's Hospital,13.002800941467283,77.5534896850586,gmaps_v2,hospital,82,0.47299237442666
ChIJcbQeVfM9rjsRNF9nJX8x5jk,KANVA DIAGNOSTIC SERVICES PVT. LTD,12.98689079284668,77.56029510498047,gmaps_v2,clinic,2023,0.4694389615258326
ChIJsxJY6JE9rjsRrdnTgDpeBw8,Rehamo,13.001733779907228,77.55010986328125,gmaps_v2,clinic,902,0.4637673487120353
ChIJk5zxkWA9rjsRtH31xiCNlcQ,"Smiles Hospitals - Advanced Treatment for Piles, Fissure, Fistula, & Hernia in Mathikere, Bangalore",13.03231716156006,77.55838012695312,gmaps_v2,clinic,1218,0.4619406875605449
ChIJtdKxJGs9rjsRqx59oJdMUfo,Jai Hanuman Ambulance Service - 24x7 Ambulance in Bangalore | ambulance service,13.023504257202148,77.53655242919922,gmaps_v2,clinic,197,0.4614680495706176
ChIJmWMZe2I9rjsRuw0CDecj1hs,"Lenskart.com at Basaveshwanagar, Bangaluru",12.99596118927002,77.53997039794922,gmaps_v2,clinic,328,0.4461595114084822
ChIJOajiQO09rjsRRpQjo1THjI0,Curls & Curves Cosmetic Surgery,12.975852012634276,77.54212951660156,gmaps_v2,clinic,1143,0.4141000784878554
ChIJ3Yc6g1g9rjsRriQP-lFDCmg,Tattoo Planet.,12.997747421264648,77.54998779296875,gmaps_v2,hospital,718,0.4072393244280147
ChIJQQEJjDA9rjsRRXe6rRoCm5U,VIVIDUS HOSPITALS,13.029417037963867,77.56082153320312,gmaps_v2,clinic,405,0.4011076725013168
ChIJ0S_7FF49rjsREOcPXhBq2H4,"Dr. Keshav's Skin Hair Laser & Cosmetic Clinic- Best Skin, Hair Transplant & Laser Clinic Bangalore",13.034197807312012,77.55783081054688,gmaps_v2,clinic,1381,0.3972777452674011
ChIJx7977MI9rjsRY6fpPpJJEb4,SPECTRUM DIAGNOSTICS AND HEALTHCARE,13.007613182067873,77.55461883544922,gmaps_v2,clinic,552,0.39087145727666
ChIJNSOSoXg9rjsRyqe-j79Znp0,"Lenskart.com at Orion Mall, Malleshwaram West",13.011481285095217,77.55513000488281,gmaps_v2,clinic,728,0.3591763550866948
ChIJDXECiyUWrjsRcC93I6N3f6Y,"Lenskart.com at Margosa Road, Malleshwaram",12.999958992004396,77.56938934326172,gmaps_v2,clinic,952,0.3460729799774586
ChIJZXBBRbkXrjsRrn9_XbZQVzM,Tenet Diagnostics Centre - Sadashivanagar,13.00930404663086,77.5798110961914,gmaps_v2,clinic,127,0.339433881526105
ChIJswlKMvQ9rjsRTgyFUIQv8Gs,Philips Service Center,12.98374843597412,77.55973815917969,gmaps_v2,clinic,1088,0.3268985736728823
ChIJ3fdyCpw9rjsRqaDdF6H7rZM,Sonovision Diagnostic Center,13.022381782531738,77.5587158203125,gmaps_v2,clinic,49,0.3249257815207211
ChIJVWrPQe4XrjsR0LZOJ1USwCE,Dr. Kiran Chouka | Best Orthopaedic Surgeon in Yeshwanthpur | Manipal Hospital Yeshwanthpur,12.991634368896484,77.55730438232422,gmaps_v2,hospital,203,0.3226305010687577
ChIJb0VREp09rjsRNQLwdxpFdmQ,Optima Super Speciality Hospital,13.00904941558838,77.54859161376953,gmaps_v2,clinic,800,0.3112602740714261
ChIJhb0gaCgWrjsRfgsZxHqNSr8,Manipal Hospital Malleshwaram,13.001055717468262,77.56404876708984,gmaps_v2,hospital,1368,0.305287070817523
ChIJZwPwi94XrjsRx0_ZlH2SVnU,Ramaiah Medical College,13.030502319335938,77.5667495727539,gmaps_v2,clinic,1347,0.3052099563618325
ChIJPcENtEQ9rjsRyT1MhZGse2M,Madhu Super Speciality Hospital And Research Centre,12.978150367736816,77.54338073730469,gmaps_v2,hospital,200,0.3022292502960333
ChIJC3qgfbpRUjoRC_nBgC4wng0,Dr Mohankumar Urologist,13.011262893676758,77.55694580078125,gmaps_v2,clinic,284,0.2964689021247023
ChIJ3f5XRC8WrjsR3zdES63OXso,Narayana Super Specialty Hospitals,13.008495330810549,77.56848907470703,gmaps_v2,hospital,856,0.2943824558144207
ChIJi31-vT8XrjsRypdk4Gv3ZT0,Lensight - ZEISS VISION EXPERT,13.000017166137695,77.56947326660156,gmaps_v2,clinic,282,0.2933867012117241
ChIJ7cDG5DMWrjsRuQIpeKWLc4Q,Medall Clumax Diagnostics,13.0057954788208,77.57835388183594,gmaps_v2,clinic,909,0.2933783371176024
ChIJw-FLcvQ9rjsR7hCoibfl2FQ,"Altius Hospitals, Rajajinagar",12.9849271774292,77.55693817138672,gmaps_v2,clinic,1092,0.2908116318364835
ChIJ_WwLLBU9rjsROTlsN5d2B8o,Ayu Health Hospitals,13.02879524230957,77.53946685791016,gmaps_v2,hospital,91,0.2899715516310457
ChIJ28WrUe09rjsR6tnxDfzBCjo,Focus Diagnostics Centre & Speciality Clinics,12.987024307250977,77.54997253417969,gmaps_v2,clinic,973,0.2895667974317686
ChIJiZ-x7-E9rjsRtvvTC3zm1Mk,Rishi Speech and Hearing Solutions,12.992267608642578,77.53848266601562,gmaps_v2,clinic,110,0.2849562100200425
ChIJyZqJr-g9rjsRdq6bwggTNUE,Isha Hearing Clinic - Hearing Aid Clinic - Hearing Aid Sales and Services in Bangalore,12.997137069702148,77.5512924194336,gmaps_v2,clinic,196,0.2835508603532607
ChIJ0_9AztwXrjsRLNK-7SxHHRY,Pristyn Care,13.005860328674316,77.56806182861328,gmaps_v2,clinic,446,0.2820875875283062
ChIJUWFnwvY9rjsRSE9q1SkGD7M,Punya Hospital,12.986079216003418,77.5374984741211,gmaps_v2,clinic,969,0.2774717528829972
ChIJt2W-MC8WrjsRBiswRTPQhL0,Dr. Mohan's Diabetes Specialities Centre - Malleswaram,13.001687049865724,77.56838989257812,gmaps_v2,clinic,615,0.2711770240305834
ChIJqZhgPAQ9rjsRUfQMNjMgIqM,SKINOMY,12.99794864654541,77.5554428100586,gmaps_v2,clinic,181,0.2686580271790172
ChIJQ7JCJAo9rjsRg3bpTiJElD8,Aster labs Vijayanagar,12.976851463317873,77.54205322265625,gmaps_v2,clinic,142,0.262082456684662
ChIJ9dNTdDo9rjsRk7JOOrgha5I,"Janisthaa Fertility and IVF Center, Bangalore | IVF Center | IVF treatment | Maternity and child care | Basaveshwaranagar",12.985501289367676,77.54339599609375,gmaps_v2,clinic,728,0.2588763341736096
ChIJQ_hfDxgWrjsRBXOwN4ysRUA,"Dr. Sriprada Vinekar - Best Gynecologist at Cloudnine Hospital, Bengaluru",13.007867813110352,77.56253051757812,gmaps_v2,clinic,513,0.2497066904691172
ChIJnRdifJE9rjsRLvJz01YWk_I,Shashi's Dental surgery,12.99344253540039,77.547119140625,gmaps_v2,clinic,360,0.2496193373320846
ChIJkY3Ymy0XrjsR8z3Ci66VOw4,Dr Sharan Srinivasan | Best Neurosurgeon and Neurologist in Bangalore,12.982988357543944,77.5682601928711,gmaps_v2,clinic,409,0.2489357625609759
ChIJH0gsQv4XrjsRwUQxYNMWRdw,Physiotattva Physiotherapy Clinic | Malleshwaram,13.00143051147461,77.56920623779297,gmaps_v2,clinic,133,0.2426916214050411
ChIJnZ3V1Y09rjsR8Fmtna-cfz8,HEALTH CARE SPECIALIST CLINIC,12.986945152282717,77.53758239746094,gmaps_v2,clinic,172,0.2402479613487383
ChIJqUW8voc9rjsR_5mg3bfSB7A,Ayu Health Hospitals,12.998726844787598,77.55523681640625,gmaps_v2,hospital,95,0.2394106437982055
ChIJBTH794s9rjsRXvSYsEkHnFs,"Nethradhama Super Speciality Eye Hospital, Rajaji Nagar",12.99757957458496,77.55093383789062,gmaps_v2,hospital,757,0.2378184053391767
ChIJlVLyrdUXrjsRMyLG_hlT3TI,Blue Bliss Hospital,12.99294090270996,77.57625579833984,gmaps_v2,clinic,336,0.2368003778051883
ChIJQejgV809rjsR6qRzB2gc1rI,Dr.A.K. Diagnostic Centre,13.003077507019045,77.52635955810547,gmaps_v2,clinic,43,0.2349402847462086
ChIJ37o1kpA9rjsRvOJ70RMQMvw,"Lenskart.com at Dr Modi Hospital Road Rajajinagar, Bengaluru",12.997482299804688,77.54742431640625,gmaps_v2,clinic,482,0.2347904383086922
ChIJy4269Nc8rjsRt8anMIBN96c,Sri Ayyappa Mess,13.042795181274414,77.51471710205078,gmaps_v2,clinic,511,0.2347476626921349
ChIJCx7UKSMXrjsRQ8l-bcfRXEE,Dr Darshan Kumar A. Jain,13.006535530090332,77.56964874267578,gmaps_v2,clinic,265,0.2337183227509169
ChIJ3XLclIcXrjsRkKIgAI7qkU8,Refom Advanced Cosmetology Center,12.986977577209473,77.57865142822266,gmaps_v2,clinic,113,0.2336007017208886
ChIJ_SpNalQXrjsReXn-xgsbg70,ISHA DIAGNOSTICS PVT LMT,13.00605583190918,77.57135772705078,gmaps_v2,clinic,730,0.233234192900364
ChIJu-mxGow9rjsRFoCEvOXtU_w,Clove Dental,12.990137100219728,77.55634307861328,gmaps_v2,clinic,505,0.2295507802974595
ChIJKVQ1tREWrjsRfV5_gikBiIQ,AlaMirap Nutrition by Parimala Jaggesh - Sandalwood Celebrity Nutritionist | Weight Loss | Diabetes Management Experts,13.009491920471191,77.56402587890625,gmaps_v2,clinic,488,0.227380606710901
ChIJDwEAAZs9rjsRUjjgd_8a2LE,Happy Healthy Hospital,12.98886775970459,77.54666900634766,gmaps_v2,hospital,59,0.22610959972666
ChIJlRXHDNsXrjsR3hNgTs_bZ-Q,Clinikk Health Hub Malleshwaram,13.000432968139648,77.5633773803711,gmaps_v2,clinic,184,0.2237772474973457
ChIJVy8jbEM9rjsRVPjd73rsQtk,SRL Diagnostics (RAJAJINAGAR),13.007323265075684,77.54852294921875,gmaps_v2,clinic,127,0.2203607217938256
ChIJ48M-imA9rjsRKvfqc3BJiNc,Parijma Medical Center,13.002506256103516,77.5455551147461,gmaps_v2,clinic,115,0.2145683950040029
ChIJ1dcMpF09rjsRljq4fa5u6Xw,Dr. Mohammed Rehan Sayeed | Best Cardiac Surgeon & CTVS in Yeshwanthpur | Manipal Hospital Yeshwanthpur,13.014219284057615,77.55603790283203,gmaps_v2,hospital,48,0.2143550372115734
ChIJ5fBaZL49rjsRYOTXTswLtkw,Smile Line Dental Care Centre,12.991731643676758,77.53662872314453,gmaps_v2,clinic,491,0.2124775272148429
ChIJURuDAiUWrjsR9yEnL6haMUE,Partha Dental Clinic,13.001358032226562,77.57139587402344,gmaps_v2,clinic,545,0.2117064713693051
ChIJMW9CW_U9rjsR0xQrNzhtX8w,Dr. Amith Kamath - MS Orthopaedics,12.998091697692873,77.55329132080078,gmaps_v2,clinic,42,0.2114425693768253
ChIJ3RhmR_YXrjsRco2rXc0gMKs,Ramaiah Hospital Park,13.028692245483398,77.56768035888672,gmaps_v2,clinic,361,0.2093262416292892
ChIJreOiuoYXrjsRjZ-EGQHZW5Y,Dr. Karthik Aditya - Best Plastic Surgeon | Gynecomastia | Lipoma | Cyst Removal | Liposuction Expert in Bangalore,13.000248908996582,77.55148315429688,gmaps_v2,clinic,104,0.2092746960490923
ChIJbxw5iC09rjsR-E6pPIk9fl8,Iswarya Fertility Centre Basaveshwaranagar - Best IVF & IUI Treatments Bengaluru,12.987122535705566,77.5372085571289,gmaps_v2,clinic,229,0.2081309767597174
ChIJA7PppmMXrjsRRYKl6Z9RI2U,"Praba's VCare Health Clinic (P) Ltd., - Malleshwaram",12.996028900146484,77.57145690917969,gmaps_v2,clinic,293,0.2055557158324419
ChIJ6e6RK2g9rjsRDqjcny_Q6j8,Unique Healthcare Centre - Rajajinagar,12.998085975646973,77.55332946777344,gmaps_v2,clinic,104,0.2054910823168378
ChIJeViy3yQWrjsRu476UCVQX_I,Dr Batra’s Homeopathy Clinic,12.99623966217041,77.57327270507812,gmaps_v2,clinic,646,0.2043424670705704
ChIJ4w6p6TwWrjsRSsy5YuH9saI,Namma Homeopathy - Malleswaram,12.99821949005127,77.57096862792969,gmaps_v2,clinic,291,0.2032049062980201
ChIJ-1N5pvM9rjsRSWVqICNXdN0,"Lenskart.com at Rajaji Nagar, Bengaluru",12.984991073608398,77.55412292480469,gmaps_v2,clinic,468,0.2022251781299435
ChIJV_D9ZY49rjsRTYLxDPN1U0E,cim nature cure bangalore,13.01870822906494,77.55831909179688,gmaps_v2,clinic,285,0.2020911625979419
ChIJ9QMYz789rjsRQ5p8642v0a4,Amrutha Orthopaedic Clinic,12.9893159866333,77.53804016113281,gmaps_v2,clinic,476,0.2010060939942782
ChIJu5j7GyUWrjsR7xR9QHeLJgk,Sabka dentist -Malleshwaram,12.997685432434082,77.57106018066406,gmaps_v2,clinic,517,0.2006733524330199
ChIJTYRZ9T0WrjsRPJYEvhNvJVI,Kumara Park West Children's Garden,12.989006042480469,77.5777587890625,gmaps_v2,clinic,576,0.1991549193881062
ChIJBygYyPE9rjsRPdxryrvQ2VM,skinxperts Super Speciality Skin Hair and Laser clinics,13.005121231079102,77.54264068603516,gmaps_v2,clinic,228,0.198442391627317
ChIJlegbUjsWrjsRj4WbzMYOmcM,Dr.Solanki Eye Hospital,12.995132446289062,77.57383728027344,gmaps_v2,hospital,594,0.1962452494796642
ChIJLel_dUY9rjsRbzENneuMl0E,SHREYAS HOSPITAL a unit since 1997,13.00852394104004,77.54181671142578,gmaps_v2,hospital,196,0.1939240297941075
ChIJB1uA5S8WrjsRsgIDumddqC0,RV Metropolis Diagnostic & Healthcare Center Pvt Ltd,13.00570297241211,77.56802368164062,gmaps_v2,clinic,894,0.1927567708443525
ChIJ8yXapmE9rjsR0RaVQR3pXTg,"Bajaj Auto (Kalyani Motors, Bengaluru, Mathikere)",13.029480934143066,77.5592041015625,gmaps_v2,hospital,503,0.1922332327978367
ChIJHfY-xhE9rjsRMGcoUfUwXWY,CURE DIABETES CENTRE ( CDC),12.979665756225586,77.53388214111328,gmaps_v2,clinic,133,0.1919770493602644
ChIJWarN2Ic9rjsR2qIckJHOULs,Sri Dental Clinic | Dr Sunil Kumar | Best Cosmetic Dentist | Smile Correction & Root Canal Treatment in Basaveshwara Nagar,12.99224853515625,77.5331039428711,gmaps_v2,clinic,106,0.191706439968666
ChIJ1-9Ob-s9rjsRyUKY6SyKI5Q,SHANBHAG HOSPITAL (unit of ANANYA HOSPITAL PRIVATE LIMITED),12.98572063446045,77.54351043701172,gmaps_v2,clinic,681,0.1904757446579642
ChIJOe2otDg9rjsRJo9fb_Fy_T8,"Ayush Health Clinic | Best Sexologist in Bangalore, Male Sexual Problems Treatment, Infertility Specialist",12.99337100982666,77.55467987060547,gmaps_v2,clinic,333,0.1903131120734821
ChIJKyzPRPU9rjsRLg20-n2yw0E,Sajjalashree Home Nursing Services || Health Care Services,13.016552925109863,77.531494140625,gmaps_v2,clinic,64,0.1898207588237251
ChIJ_z3KUw49rjsRnByLeTU99n8,True Dent Dental Clinic,12.99151611328125,77.53910827636719,gmaps_v2,clinic,49,0.1895543364248295
ChIJWXZhZ3wXrjsRJZIF5E3YtaY,RBL Labs,13.02537727355957,77.53593444824219,gmaps_v2,hospital,42,0.1893831358930987
ChIJuVnx92Y9rjsRkxdTPZ7GgYM,8th Mile Circle,13.04517936706543,77.50740814208984,gmaps_v2,clinic,116,0.1891644716794509
ChIJvT2Q2R4XrjsR_EiXPhBuHaI,Child Neurologist: Dr C P Ravi Kumar,13.001420974731444,77.56920623779297,gmaps_v2,clinic,151,0.1891526664010356
ChIJ190iR90XrjsRACsYJ42HV_M,Thyrocare Malleshwaram Blood Test Center / Home Sample Collection,13.006473541259766,77.5710678100586,gmaps_v2,clinic,66,0.1875637016478035
ChIJTxJBRP49rjsRKTKweDIsJ1Q,"Orthosquare Dental Clinic in Mathikere, Bangalore",13.03363037109375,77.55558013916016,gmaps_v2,clinic,82,0.1872055491986372
ChIJ6yYEJW49rjsRaj3fkV3w1rs,Karnataka Rathna Dr. Puneeth Rajkumar Samadhi,13.018311500549316,77.5326919555664,gmaps_v2,hospital,113,0.1869859129886166
ChIJIfl2FS8WrjsRKcMcFS4kU9c,Bengaluru Neuro Centre,13.001423835754396,77.5692138671875,gmaps_v2,clinic,581,0.1860391622176039
ChIJm0h6v909rjsRT09rKYpUlP8,Jiv's Women Clinic,13.035737037658691,77.54899597167969,gmaps_v2,hospital,45,0.1829532379429204
ChIJb-d6j7I9rjsRPvM2rrgoF0Q,"Dr Vasan S S - Best | Famous | Top Urologist | Andrologist | Fertility Doctors in Rajajinagar, Bangalore",13.000858306884766,77.5499496459961,gmaps_v2,clinic,55,0.1813505048447718
ChIJ4z3Di-c9rjsRC4_4oW6DAng,Dr. Satyaprakash's Centre for Digestive and Liver Diseases,12.974200248718262,77.53924560546875,gmaps_v2,clinic,721,0.1809754213342743
ChIJHb1WWKEXrjsRTDcNUjaiYak,Apollo Dental Clinic,12.986672401428224,77.57234954833984,gmaps_v2,clinic,66,0.1806831454063645
ChIJn4-7GAwWrjsRIwqNevJaUvk,Navayavvana Dispensary,12.994107246398926,77.57118225097656,gmaps_v2,clinic,354,0.1793100225887503
ChIJM60uOd49rjsRlYOPlxIpqT8,Nirmal Skin & Hair Clinic,12.97614574432373,77.54219055175781,gmaps_v2,clinic,493,0.1792051090217423
ChIJ7WBwIDQ9rjsRqvb8o-FuaRE,Vardhan Fertility,12.982439041137695,77.54938507080078,gmaps_v2,clinic,205,0.1782481001411352
ChIJWzhG8LAXrjsRihvDZBXTq-M,"Kaya Clinic: Skin, Body & Hair Care (Sadashiva Nagar, Bengaluru)",13.008395195007324,77.57988739013672,gmaps_v2,clinic,334,0.1770291750492341
ChIJgQvn0r89rjsRH1XKpP88ryE,Partha Dental Skin Hair Clinic,12.993085861206056,77.53935241699219,gmaps_v2,clinic,435,0.1763256752486596
ChIJtbi1vdoXrjsRPW3BV1wfmPI,HCG Ramaiah Cancer Centre - Best Cancer Care Centres in Bangalore,13.02845859527588,77.56907653808594,gmaps_v2,clinic,541,0.1750170349217552
ChIJf3gfDBgWrjsRLgWJ_VFKg3Q,Apollo Sugar Clinics,12.988336563110352,77.57268524169922,gmaps_v2,clinic,447,0.1745939185315449
ChIJUfn6txU9rjsRPEgYItWROes,Aster Labs - Basaveshwara Nagar,12.993170738220217,77.53948211669922,gmaps_v2,clinic,105,0.1724102641349192
ChIJA1p6OXc9rjsRwpmUZ5uovmo,Specsmakers - Mahakavi Kuvempu Rd,12.998697280883787,77.55653381347656,gmaps_v2,clinic,220,0.1717366596854678
ChIJkwRuXpUXrjsR1Js-wMcLEiI,Rubix Lung Care Clinic (Dr.Rohan Naick),13.00451374053955,77.56538391113281,gmaps_v2,clinic,181,0.1712542871885248
ChIJqeFmHEUXrjsRt8o47ub3eN0,Specsmakers - New BEL Rd,13.029918670654297,77.57083129882812,gmaps_v2,clinic,399,0.1707980465597686
ChIJryQZFdA9rjsRBBHagS_tRdM,Dr. Geetha Shanbhag,12.98572063446045,77.54351043701172,gmaps_v2,clinic,151,0.1687332471491474
ChIJpa84hrkXrjsRSuoi-Nzr_z0,Udhaivi Healthcare India Private Limited,13.002262115478516,77.56939697265625,gmaps_v2,clinic,131,0.1656192814768199
ChIJb1BZqys9rjsRfydjpG2za9o,Pepdent Multispeciality Dental clinic Nandini layout branch,13.010969161987305,77.52918243408203,gmaps_v2,hospital,142,0.1647190017723457
ChIJAybMf-c9rjsRLRe6EnWeteM,Specsmakers - Vijaya Nagar,12.972765922546388,77.5389404296875,gmaps_v2,clinic,382,0.1640269295036263
ChIJ89rDr0M9rjsRH01ipR_TrLk,"Indira IVF Fertility Centre - Best IVF Center in Rajaji Nagar, Bengaluru",12.998978614807127,77.55259704589844,gmaps_v2,clinic,313,0.1629137552115163
ChIJncQ_9QQ9rjsRCKAEatXB0y4,Clove Dental,13.030744552612305,77.56033325195312,gmaps_v2,clinic,305,0.1627714713990042
ChIJJR1hrDQ9rjsRGgcQYWHKgDA,RR multispeciality hospital,12.980253219604492,77.53715515136719,gmaps_v2,hospital,139,0.1605451390833757
ChIJNz2ZyL89rjsRMYVAPWu2OPo,Clove Dental,12.990553855895996,77.53826904296875,gmaps_v2,clinic,401,0.1602671704207597
ChIJ_5IrsSw9rjsRZxhHc61V8Cg,Lenskart.com,12.991840362548828,77.53849029541016,gmaps_v2,clinic,424,0.1600309165248543
